P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
936777846;ZAFAKTUROWANE;2395171;LUB-17@;2026-03-25;Blotnik lewy;18;18;4;10
337892805;WSTRZYMANE;2395171;LUB-17@;2026-03-25;Polos napedowa;29;29;4;10
15856122;ZAFAKTUROWANE;5990206;NT-8043;2026-03-25;Pompa paliwa;20;20;146;20
707587342;ZAWIESZONE;5990206;NT-8043;2026-03-25;Plyn hamulcowy;5;5;146;20
507860824;ZAWIESZONE;5990206;NT-8043;2026-03-25;Filtr oleju;8;8;146;20
385461171;WSTRZYMANE;9766461;NT-6879;2026-03-25;Olej przekladniowy;27;27;146;20
120127054;NIEZREALIZOWANE;9766461;NT-6879;2026-03-25;Pompa hamulcowa;10;10;146;20
397488786;PRZYDZIELONE;9766461;NT-6879;2026-03-25;Lozysko kola;9;3;146;20
397488786;PRZYDZIELONE;9766461;NT-6879;2026-03-25;Lozysko kola;9;6;146;20
738918273;WYSLANE;9766461;NT-6879;2026-03-25;Wiazka elektryczna;12;12;146;20
364333393;NIEZREALIZOWANE;3074777;SUW-17@;2026-03-25;Pasy bezpieczenstwa;12;10;146;20
364333393;NIEZREALIZOWANE;3074777;SUW-17@;2026-03-25;Pasy bezpieczenstwa;12;2;146;20
749631470;ZAWIESZONE;3074777;SUW-17@;2026-03-25;Beben hamulcowy;15;15;146;20
730458745;PRZEKIEROWANE;5425086;KRA-92@;2026-03-25;Szyba czolowa;18;18;7;10
571998889;WYSLANE;7065061;RUD-VCAR-42;2026-03-25;Kanapa tylna;1;1;1;10
911290105;ZAWIESZONE;7065061;RUD-VCAR-42;2026-03-25;Amortyzator przod;18;18;1;10
114267751;NIEZREALIZOWANE;2237273;RUD-PRIM-88;2026-03-25;Pioro wycieraczki tyl;26;26;1;10
677651645;ZAFAKTUROWANE;2237273;RUD-PRIM-88;2026-03-25;Miska olejowa;16;16;1;10
432321310;NIEZREALIZOWANE;2237273;RUD-PRIM-88;2026-03-25;Szyba boczna;23;23;1;10
105685387;NIEZREALIZOWANE;1874036;RUD-ASO-22;2026-03-25;Miska olejowa;5;5;1;10
204245259;ZAFAKTUROWANE;1874036;RUD-ASO-22;2026-03-25;Wlacznik swiatel;2;2;1;10
239680711;WYSLANE;1874036;RUD-ASO-22;2026-03-25;Katalizator;29;14;1;10
239680711;WYSLANE;1874036;RUD-ASO-22;2026-03-25;Katalizator;29;15;1;10
46664552;PRZYDZIELONE;2689833;SUW-315Y;2026-03-25;Szyba boczna;20;20;146;10
204245259;PRZEKIEROWANE;9845395;WAR-66@;2026-03-25;Wlacznik swiatel;12;7;10;10
204245259;PRZEKIEROWANE;9845395;WAR-66@;2026-03-25;Wlacznik swiatel;12;5;10;10
50600821;ZAWIESZONE;9845395;WAR-66@;2026-03-25;Pioro wycieraczki przod;26;26;10;10
453300810;ZAFAKTUROWANE;9845395;WAR-66@;2026-03-25;Zderzak tylny;1;1;10;10
686589303;ZAFAKTUROWANE;3072555;LUB-PRIM-25;2026-03-25;Kolektor wydechowy;16;16;4;10
866277851;ZAWIESZONE;3072555;LUB-PRIM-25;2026-03-25;Guma stabilizatora;27;27;4;10
925223847;ZAFAKTUROWANE;3072555;LUB-PRIM-25;2026-03-25;Kolektor ssacy;21;10;4;10
925223847;ZAFAKTUROWANE;3072555;LUB-PRIM-25;2026-03-25;Kolektor ssacy;21;11;4;10
213589170;ZAWIESZONE;3072555;LUB-PRIM-25;2026-03-25;Sonda lambda;18;18;4;10
385461171;PRZYDZIELONE;1119311;LUB-71@;2026-03-25;Olej przekladniowy;21;21;4;10
740749735;WYSLANE;1119311;LUB-71@;2026-03-25;Sprzeglo dwumasowe;7;7;4;10
235819993;PRZEKIEROWANE;1119311;LUB-71@;2026-03-25;Reflektor lewy LED;27;27;4;10
236466621;ZAFAKTUROWANE;1119311;LUB-71@;2026-03-25;Silnik kompletny;23;23;4;10
810969828;WSTRZYMANE;1635136;LUB-80@;2026-03-25;Szyba boczna;10;10;4;10
235503870;PRZYDZIELONE;1635136;LUB-80@;2026-03-25;Katalizator;18;18;4;10
365351213;ZAWIESZONE;3129814;OLS-79@;2026-03-25;Wahacz wzdluzny;8;8;142;20
430757414;ZAFAKTUROWANE;3129814;OLS-79@;2026-03-25;Wahacz poprzeczny;12;12;142;20
850498739;ZAFAKTUROWANE;3129814;OLS-79@;2026-03-25;Reflektor lewy LED;26;26;142;20
397488786;PRZYDZIELONE;3129814;OLS-79@;2026-03-25;Lozysko kola;6;6;142;20
298481886;NIEZREALIZOWANE;6871628;NT-2230;2026-03-25;Alternator;4;4;1;10
749631470;WYSLANE;2340684;SUW-816X;2026-03-25;Beben hamulcowy;13;13;146;10
54328806;WSTRZYMANE;2340684;SUW-816X;2026-03-25;Drzwi tylne lewe;8;8;146;10
249967310;NIEZREALIZOWANE;2340684;SUW-816X;2026-03-25;Pioro wycieraczki przod;17;17;146;10
206478299;NIEZREALIZOWANE;2340684;SUW-816X;2026-03-25;Lampa tylna prawa;27;27;146;10
363026614;WSTRZYMANE;2340684;SUW-816X;2026-03-25;Blok silnika;19;19;146;10
836053811;ZAWIESZONE;2340684;SUW-816X;2026-03-25;Silniczek krokowy;8;8;146;10
258643898;PRZYDZIELONE;2340684;SUW-816X;2026-03-25;Pompka spryskiwacza;8;8;146;10
129937269;PRZEKIEROWANE;2340684;SUW-816X;2026-03-25;Amortyzator tyl;3;3;146;10
997423271;PRZEKIEROWANE;2340684;SUW-816X;2026-03-25;Przekaznik pompy;9;9;146;10
869129330;WSTRZYMANE;2340684;SUW-816X;2026-03-25;Pioro wycieraczki tyl;14;14;146;10
123008994;PRZEKIEROWANE;2340684;SUW-816X;2026-03-25;Reflektor lewy LED;29;29;146;10
481705135;NIEZREALIZOWANE;2340684;SUW-816X;2026-03-25;Katalizator;29;29;146;10
936777846;WYSLANE;2340684;SUW-816X;2026-03-25;Blotnik lewy;9;9;146;10
631701672;WYSLANE;2340684;SUW-816X;2026-03-25;Bezpiecznik glowny;26;26;146;10
229519408;ZAWIESZONE;2340684;SUW-816X;2026-03-25;Pioro wycieraczki przod;15;15;146;10
496358124;PRZYDZIELONE;1357999;SUW-PRIM-41;2026-03-25;Zacisk hamulcowy przod;2;2;146;10
925223847;ZAFAKTUROWANE;1357999;SUW-PRIM-41;2026-03-25;Kolektor ssacy;18;18;146;10
369329644;ZAWIESZONE;7528581;SUW-98@;2026-03-25;Blotnik lewy;12;12;146;20
957980516;ZAFAKTUROWANE;8886883;LUB-IC-10;2026-03-25;Przekaznik pompy;18;15;4;10
957980516;ZAFAKTUROWANE;8886883;LUB-IC-10;2026-03-25;Przekaznik pompy;18;3;4;10
76677861;PRZYDZIELONE;8886883;LUB-IC-10;2026-03-25;Blotnik lewy;23;23;4;10
289864268;WYSLANE;8886883;LUB-IC-10;2026-03-25;Drzwi przednie lewe;14;14;4;10
85685980;WYSLANE;7989786;OLS-PRIM-27;2026-03-25;Plyn chlodniczy;27;27;142;20
84621066;WSTRZYMANE;7989786;OLS-PRIM-27;2026-03-25;Bezpiecznik glowny;22;22;142;20
298481886;PRZEKIEROWANE;1186793;LUB-PRIM-30;2026-03-25;Alternator;30;30;4;10
864421347;ZAWIESZONE;1186793;LUB-PRIM-30;2026-03-25;Drazek kierowniczy;8;8;4;10
865251839;NIEZREALIZOWANE;1186793;LUB-PRIM-30;2026-03-25;Chlodnica wody;22;22;4;10
108459460;ZAWIESZONE;5741697;OLS-57@;2026-03-25;Zacisk hamulcowy przod;16;16;142;10
710036086;PRZEKIEROWANE;5741697;OLS-57@;2026-03-25;Wal napedowy;28;27;142;10
710036086;PRZEKIEROWANE;5741697;OLS-57@;2026-03-25;Wal napedowy;28;1;142;10
50600821;PRZYDZIELONE;6855629;BIA-11@;2026-03-25;Pioro wycieraczki przod;16;12;6;20
50600821;PRZYDZIELONE;6855629;BIA-11@;2026-03-25;Pioro wycieraczki przod;16;4;6;20
348205935;ZAFAKTUROWANE;6855629;BIA-11@;2026-03-25;Olej silnikowy 5W30;30;30;6;20
923036480;ZAWIESZONE;8848508;SUW-311X;2026-03-25;Przekladnia kierownicza;12;12;146;10
364333393;WSTRZYMANE;8848508;SUW-311X;2026-03-25;Pasy bezpieczenstwa;29;24;146;10
364333393;WSTRZYMANE;8848508;SUW-311X;2026-03-25;Pasy bezpieczenstwa;29;5;146;10
994688970;ZAWIESZONE;8848508;SUW-311X;2026-03-25;Klamka zewnetrzna;21;6;146;10
994688970;ZAWIESZONE;8848508;SUW-311X;2026-03-25;Klamka zewnetrzna;21;15;146;10
981997993;PRZEKIEROWANE;8848508;SUW-311X;2026-03-25;Drzwi przednie prawe;20;20;146;10
994851203;ZAWIESZONE;8848508;SUW-311X;2026-03-25;Kierownica;28;28;146;10
631701672;PRZYDZIELONE;8848508;SUW-311X;2026-03-25;Bezpiecznik glowny;17;16;146;10
631701672;PRZYDZIELONE;8848508;SUW-311X;2026-03-25;Bezpiecznik glowny;17;1;146;10
580461872;ZAWIESZONE;8848508;SUW-311X;2026-03-25;Olej silnikowy 5W30;22;22;146;10
972197337;ZAFAKTUROWANE;8848508;SUW-311X;2026-03-25;Walek rozrzadu;22;2;146;10
972197337;ZAFAKTUROWANE;8848508;SUW-311X;2026-03-25;Walek rozrzadu;22;20;146;10
703781909;ZAFAKTUROWANE;8848508;SUW-311X;2026-03-25;Modul zaplonowy;6;5;146;10
703781909;ZAFAKTUROWANE;8848508;SUW-311X;2026-03-25;Modul zaplonowy;6;1;146;10
677651645;WSTRZYMANE;8848508;SUW-311X;2026-03-25;Miska olejowa;22;22;146;10
986234887;WSTRZYMANE;8848508;SUW-311X;2026-03-25;Silnik kompletny;26;26;146;10
749631470;ZAFAKTUROWANE;8848508;SUW-311X;2026-03-25;Beben hamulcowy;2;2;146;10
178585192;NIEZREALIZOWANE;8848508;SUW-311X;2026-03-25;Tarcza hamulcowa;15;15;146;10
843036227;PRZEKIEROWANE;8848508;SUW-311X;2026-03-25;Alternator;2;2;146;10
865251839;ZAWIESZONE;8848508;SUW-311X;2026-03-25;Chlodnica wody;28;21;146;10
865251839;ZAWIESZONE;8848508;SUW-311X;2026-03-25;Chlodnica wody;28;7;146;10
295320485;PRZYDZIELONE;8848508;SUW-311X;2026-03-25;Amortyzator tyl;9;8;146;10
295320485;PRZYDZIELONE;8848508;SUW-311X;2026-03-25;Amortyzator tyl;9;1;146;10
264824270;PRZYDZIELONE;8848508;SUW-311X;2026-03-25;Zamek drzwi;19;19;146;10
108459460;PRZYDZIELONE;8848508;SUW-311X;2026-03-25;Zacisk hamulcowy przod;5;5;146;10
697818098;WYSLANE;8848508;SUW-311X;2026-03-25;Lampa tylna lewa;1;1;146;10
97623238;ZAFAKTUROWANE;8848508;SUW-311X;2026-03-25;Klamka zewnetrzna;10;10;146;10
348205935;WSTRZYMANE;8848508;SUW-311X;2026-03-25;Olej silnikowy 5W30;18;18;146;10
441427711;WYSLANE;8848508;SUW-311X;2026-03-25;Rozrusznik;1;1;146;10
397488786;ZAWIESZONE;8848508;SUW-311X;2026-03-25;Lozysko kola;21;21;146;10
76677861;ZAFAKTUROWANE;8848508;SUW-311X;2026-03-25;Blotnik lewy;29;29;146;10
627704430;ZAWIESZONE;8848508;SUW-311X;2026-03-25;Beben hamulcowy;14;14;146;10
224966459;PRZEKIEROWANE;8848508;SUW-311X;2026-03-25;Lusterko zewnetrzne lewe;25;25;146;10
991358895;NIEZREALIZOWANE;7817030;SUW-PRIM-55;2026-03-25;Turbosprezarka;30;30;146;20
109757451;ZAWIESZONE;7817030;SUW-PRIM-55;2026-03-25;Pompa paliwa;8;8;146;20
229519408;PRZYDZIELONE;7817030;SUW-PRIM-55;2026-03-25;Pioro wycieraczki przod;4;4;146;20
825286600;PRZYDZIELONE;2194435;OLS-PRIM-13;2026-03-25;Drzwi przednie prawe;21;21;142;10
994688970;NIEZREALIZOWANE;2194435;OLS-PRIM-13;2026-03-25;Klamka zewnetrzna;6;6;142;10
643121853;WSTRZYMANE;2194435;OLS-PRIM-13;2026-03-25;Koncowka drazka kierowniczego;4;1;142;10
643121853;WSTRZYMANE;2194435;OLS-PRIM-13;2026-03-25;Koncowka drazka kierowniczego;4;3;142;10
236706312;PRZYDZIELONE;7955138;WAR-PRIM-75;2026-03-25;Czujnik ABS;26;26;10;10
590917304;PRZYDZIELONE;7955138;WAR-PRIM-75;2026-03-25;Przepustnica;25;23;10;10
590917304;PRZYDZIELONE;7955138;WAR-PRIM-75;2026-03-25;Przepustnica;25;2;10;10
306294028;WYSLANE;4523099;WAR-72@;2026-03-25;Beben hamulcowy;26;3;10;10
306294028;WYSLANE;4523099;WAR-72@;2026-03-25;Beben hamulcowy;26;23;10;10
437087308;WYSLANE;4523099;WAR-72@;2026-03-25;Rolka napinacza;9;2;10;10
437087308;WYSLANE;4523099;WAR-72@;2026-03-25;Rolka napinacza;9;7;10;10
135044324;WSTRZYMANE;6607803;KRA-PRIM-69;2026-03-25;Tlumik srodkowy;3;1;7;10
135044324;WSTRZYMANE;6607803;KRA-PRIM-69;2026-03-25;Tlumik srodkowy;3;2;7;10
927547643;WYSLANE;9239823;OLS-83@;2026-03-25;Szyba boczna;27;27;142;10
437087308;WYSLANE;3300317;KRA-86@;2026-03-25;Rolka napinacza;11;11;7;10
84621066;PRZEKIEROWANE;3300317;KRA-86@;2026-03-25;Bezpiecznik glowny;21;21;7;10
424816516;ZAFAKTUROWANE;3300317;KRA-86@;2026-03-25;Zbiorniczek wyrownawczy;30;21;7;10
424816516;ZAFAKTUROWANE;3300317;KRA-86@;2026-03-25;Zbiorniczek wyrownawczy;30;9;7;10
142078763;ZAFAKTUROWANE;3300317;KRA-86@;2026-03-25;Szyba czolowa;13;13;7;10
385461171;ZAFAKTUROWANE;6481897;SUW-PRIM-22;2026-03-25;Olej przekladniowy;16;16;146;10
943530428;WYSLANE;6481897;SUW-PRIM-22;2026-03-25;Filtr paliwa;5;5;146;10
391745568;ZAFAKTUROWANE;6481897;SUW-PRIM-22;2026-03-25;Chlodnica wody;19;19;146;10
580461872;WYSLANE;6481897;SUW-PRIM-22;2026-03-25;Olej silnikowy 5W30;25;25;146;10
234770738;PRZEKIEROWANE;1642504;OLS-13@;2026-03-25;Wal napedowy;30;12;142;10
234770738;PRZEKIEROWANE;1642504;OLS-13@;2026-03-25;Wal napedowy;30;18;142;10
986234887;WYSLANE;1642504;OLS-13@;2026-03-25;Silnik kompletny;7;7;142;10
843036227;NIEZREALIZOWANE;4191650;BIA-PRIM-87;2026-03-25;Alternator;23;23;6;10
364333393;ZAFAKTUROWANE;4191650;BIA-PRIM-87;2026-03-25;Pasy bezpieczenstwa;29;29;6;10
609204872;WYSLANE;4191650;BIA-PRIM-87;2026-03-25;Wtryskiwacz paliwa;20;20;6;10
406929288;NIEZREALIZOWANE;4029116;WAR-PRIM-70;2026-03-25;Silnik kompletny;26;26;10;10
289864268;WYSLANE;4029116;WAR-PRIM-70;2026-03-25;Drzwi przednie lewe;29;29;10;10
947461608;WYSLANE;4029116;WAR-PRIM-70;2026-03-25;Swieca zarowa;12;12;10;10
627704430;ZAFAKTUROWANE;3456959;SUW-36@;2026-03-25;Beben hamulcowy;2;2;146;10
542631108;ZAFAKTUROWANE;3864649;BIA-PRIM-25;2026-03-25;Blotnik lewy;19;19;6;20
419222169;WSTRZYMANE;3864649;BIA-PRIM-25;2026-03-25;Lozysko amortyzatora;12;12;6;20
492698426;PRZYDZIELONE;3864649;BIA-PRIM-25;2026-03-25;Filtr DPF;8;8;6;20
602774446;WYSLANE;6325792;LUB-PRIM-54;2026-03-25;Wlacznik swiatel;30;30;4;10
236706312;PRZEKIEROWANE;3606214;RUD-59@;2026-03-25;Czujnik ABS;14;14;1;10
747969430;PRZYDZIELONE;3606214;RUD-59@;2026-03-25;Szyba boczna;16;16;1;10
718319417;WSTRZYMANE;7481942;OLS-PRIM-53;2026-03-25;Przewody zaplonowe;25;25;142;10
964039981;ZAWIESZONE;5769473;LUB-55@;2026-03-25;Cewka zaplonowa;28;28;4;20
609204872;PRZYDZIELONE;5769473;LUB-55@;2026-03-25;Wtryskiwacz paliwa;20;20;4;20
710036086;PRZYDZIELONE;3325210;LUB-95@;2026-03-25;Wal napedowy;17;17;4;10
84621066;WYSLANE;3325210;LUB-95@;2026-03-25;Bezpiecznik glowny;10;1;4;10
84621066;WYSLANE;3325210;LUB-95@;2026-03-25;Bezpiecznik glowny;10;9;4;10
409770584;PRZEKIEROWANE;3325210;LUB-95@;2026-03-25;Zderzak tylny;20;20;4;10
682570971;PRZYDZIELONE;7422883;SUW-28@;2026-03-25;Filtr paliwa;13;10;146;10
682570971;PRZYDZIELONE;7422883;SUW-28@;2026-03-25;Filtr paliwa;13;3;146;10
97623238;ZAWIESZONE;7422883;SUW-28@;2026-03-25;Klamka zewnetrzna;9;4;146;10
97623238;ZAWIESZONE;7422883;SUW-28@;2026-03-25;Klamka zewnetrzna;9;5;146;10
15856122;WYSLANE;7422883;SUW-28@;2026-03-25;Pompa paliwa;29;29;146;10
245834373;ZAFAKTUROWANE;7422883;SUW-28@;2026-03-25;Pompa oleju;16;16;146;10
