P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
284037113;WSTRZYMANE;4561127;LUB-58@;2026-01-28;Filtr oleju;15;15;4;10
32004523;ZAFAKTUROWANE;4561127;LUB-58@;2026-01-28;Pompa paliwa;30;30;4;10
806258900;NIEZREALIZOWANE;4561127;LUB-58@;2026-01-28;Wahacz poprzeczny;29;9;4;10
806258900;NIEZREALIZOWANE;4561127;LUB-58@;2026-01-28;Wahacz poprzeczny;29;20;4;10
28502780;NIEZREALIZOWANE;4561127;LUB-58@;2026-01-28;Wiazka elektryczna;4;1;4;10
28502780;NIEZREALIZOWANE;4561127;LUB-58@;2026-01-28;Wiazka elektryczna;4;3;4;10
580461872;PRZEKIEROWANE;8702951;LUB-74@;2026-01-28;Olej silnikowy 5W30;15;15;4;10
643121853;WYSLANE;7554961;BIA-64@;2026-01-28;Koncowka drazka kierowniczego;29;29;6;10
62969284;ZAFAKTUROWANE;7554961;BIA-64@;2026-01-28;Wentylator chlodnicy;8;8;6;10
924265163;WSTRZYMANE;7554961;BIA-64@;2026-01-28;Glowica silnika;28;28;6;10
521463189;ZAWIESZONE;5689318;SUW-PRIM-87;2026-01-28;Akumulator AGM;23;23;146;10
609204872;WYSLANE;5689318;SUW-PRIM-87;2026-01-28;Wtryskiwacz paliwa;6;6;146;10
980482440;PRZEKIEROWANE;1074808;BIA-34@;2026-01-28;Swieca zaplonowa;6;6;6;10
980482440;ZAWIESZONE;1541527;RUD-502X;2026-01-28;Swieca zaplonowa;16;16;1;10
836053811;WYSLANE;1541527;RUD-502X;2026-01-28;Silniczek krokowy;13;13;1;10
453300810;PRZEKIEROWANE;1541527;RUD-502X;2026-01-28;Zderzak tylny;28;28;1;10
733963718;PRZEKIEROWANE;1541527;RUD-502X;2026-01-28;Drzwi przednie prawe;30;30;1;10
475818013;PRZYDZIELONE;1541527;RUD-502X;2026-01-28;Filtr oleju;24;24;1;10
142078763;ZAWIESZONE;1541527;RUD-502X;2026-01-28;Szyba czolowa;27;27;1;10
213589170;PRZEKIEROWANE;1541527;RUD-502X;2026-01-28;Sonda lambda;21;21;1;10
284422919;NIEZREALIZOWANE;1541527;RUD-502X;2026-01-28;Katalizator;23;23;1;10
924876553;WSTRZYMANE;1541527;RUD-502X;2026-01-28;Plyn chlodniczy;29;6;1;10
924876553;WSTRZYMANE;1541527;RUD-502X;2026-01-28;Plyn chlodniczy;29;23;1;10
365351213;PRZYDZIELONE;1541527;RUD-502X;2026-01-28;Wahacz wzdluzny;25;25;1;10
671420971;PRZYDZIELONE;1541527;RUD-502X;2026-01-28;Lacznik stabilizatora;10;10;1;10
681812744;PRZEKIEROWANE;1541527;RUD-502X;2026-01-28;Wentylator chlodnicy;8;8;1;10
810969828;WSTRZYMANE;1541527;RUD-502X;2026-01-28;Szyba boczna;11;11;1;10
675006843;ZAFAKTUROWANE;1541527;RUD-502X;2026-01-28;Maska silnika;15;2;1;10
675006843;ZAFAKTUROWANE;1541527;RUD-502X;2026-01-28;Maska silnika;15;13;1;10
850498739;ZAFAKTUROWANE;1541527;RUD-502X;2026-01-28;Reflektor lewy LED;5;4;1;10
850498739;ZAFAKTUROWANE;1541527;RUD-502X;2026-01-28;Reflektor lewy LED;5;1;1;10
865251839;PRZEKIEROWANE;1541527;RUD-502X;2026-01-28;Chlodnica wody;17;4;1;10
865251839;PRZEKIEROWANE;1541527;RUD-502X;2026-01-28;Chlodnica wody;17;13;1;10
407953839;WSTRZYMANE;1541527;RUD-502X;2026-01-28;Przepustnica;28;28;1;10
866277851;ZAFAKTUROWANE;1541527;RUD-502X;2026-01-28;Guma stabilizatora;14;14;1;10
950756571;PRZYDZIELONE;1541527;RUD-502X;2026-01-28;Pioro wycieraczki przod;30;11;1;10
950756571;PRZYDZIELONE;1541527;RUD-502X;2026-01-28;Pioro wycieraczki przod;30;19;1;10
437087308;ZAFAKTUROWANE;1541527;RUD-502X;2026-01-28;Rolka napinacza;5;5;1;10
994851203;WSTRZYMANE;1541527;RUD-502X;2026-01-28;Kierownica;27;27;1;10
213510298;PRZEKIEROWANE;1541527;RUD-502X;2026-01-28;Halogen przeciwmgielny;3;3;1;10
224966459;ZAFAKTUROWANE;1541527;RUD-502X;2026-01-28;Lusterko zewnetrzne lewe;1;1;1;10
68222356;PRZYDZIELONE;9824472;OLS-PRIM-63;2026-01-28;Zacisk hamulcowy tyl;19;15;142;20
68222356;PRZYDZIELONE;9824472;OLS-PRIM-63;2026-01-28;Zacisk hamulcowy tyl;19;4;142;20
718319417;WYSLANE;9824472;OLS-PRIM-63;2026-01-28;Przewody zaplonowe;10;10;142;20
267002705;ZAFAKTUROWANE;6326907;KRA-78@;2026-01-28;Rolka napinacza;21;6;7;10
