P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
428863029;PRZYDZIELONE;1849630;BIA-49MOT;2026-04-07;Pompa hamulcowa;1;1;6;20
671420971;NIEZREALIZOWANE;1849630;BIA-49MOT;2026-04-07;Lacznik stabilizatora;16;16;6;20
453300810;WYSLANE;1849630;BIA-49MOT;2026-04-07;Zderzak tylny;10;10;6;20
980482440;ZAFAKTUROWANE;9085544;SUW-PRIM-17;2026-04-07;Swieca zaplonowa;15;15;146;10
68222356;WSTRZYMANE;9085544;SUW-PRIM-17;2026-04-07;Zacisk hamulcowy tyl;18;18;146;10
627704430;WSTRZYMANE;9085544;SUW-PRIM-17;2026-04-07;Beben hamulcowy;30;15;146;10
627704430;WSTRZYMANE;9085544;SUW-PRIM-17;2026-04-07;Beben hamulcowy;30;15;146;10
454350903;ZAWIESZONE;9085544;SUW-PRIM-17;2026-04-07;Polos napedowa;5;5;146;10
306294028;ZAWIESZONE;5778421;KRA-24@;2026-04-07;Beben hamulcowy;16;16;7;10
903745581;PRZEKIEROWANE;5778421;KRA-24@;2026-04-07;Drzwi przednie lewe;10;10;7;10
76238245;PRZYDZIELONE;7830305;KRA-PRIM-70;2026-04-07;Lampa tylna prawa;17;17;7;20
671420971;WSTRZYMANE;7830305;KRA-PRIM-70;2026-04-07;Lacznik stabilizatora;19;19;7;20
129937269;WSTRZYMANE;1119944;BIA-83@;2026-04-07;Amortyzator tyl;17;6;6;10
129937269;WSTRZYMANE;1119944;BIA-83@;2026-04-07;Amortyzator tyl;17;11;6;10
453001960;WYSLANE;1119944;BIA-83@;2026-04-07;Pasek wieloklinowy;9;9;6;10
108459460;PRZEKIEROWANE;1119944;BIA-83@;2026-04-07;Zacisk hamulcowy przod;18;7;6;10
108459460;PRZEKIEROWANE;1119944;BIA-83@;2026-04-07;Zacisk hamulcowy przod;18;11;6;10
267002705;WSTRZYMANE;1119944;BIA-83@;2026-04-07;Rolka napinacza;27;11;6;10
267002705;WSTRZYMANE;1119944;BIA-83@;2026-04-07;Rolka napinacza;27;16;6;10
924876553;ZAFAKTUROWANE;7142391;OLS-PRIM-30;2026-04-07;Plyn chlodniczy;3;3;142;20
924876553;ZAFAKTUROWANE;4631415;LUB-PRIM-64;2026-04-07;Plyn chlodniczy;25;9;4;20
924876553;ZAFAKTUROWANE;4631415;LUB-PRIM-64;2026-04-07;Plyn chlodniczy;25;16;4;20
