P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
32004523;WSTRZYMANE;8951672;LUB-PRIM-57;2026-02-27;Pompa paliwa;19;6;4;20
32004523;WSTRZYMANE;8951672;LUB-PRIM-57;2026-02-27;Pompa paliwa;19;13;4;20
428863029;PRZYDZIELONE;8951672;LUB-PRIM-57;2026-02-27;Pompa hamulcowa;14;14;4;20
224966459;ZAFAKTUROWANE;8951672;LUB-PRIM-57;2026-02-27;Lusterko zewnetrzne lewe;14;14;4;20
257119965;PRZEKIEROWANE;4958698;SUW-PRIM-15;2026-02-27;Miska olejowa;5;5;146;10
26865092;PRZYDZIELONE;2466019;RUD-PRIM-34;2026-02-27;Podnosnik szyby;15;15;1;20
882413818;ZAWIESZONE;7246871;KRA-64@;2026-02-27;Walek rozrzadu;26;1;7;10
882413818;ZAWIESZONE;7246871;KRA-64@;2026-02-27;Walek rozrzadu;26;25;7;10
101291557;ZAFAKTUROWANE;8061983;RUD-616X;2026-02-27;Przepustnica;2;2;1;10
686589303;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Kolektor wydechowy;21;13;1;10
686589303;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Kolektor wydechowy;21;8;1;10
940449931;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Szyba czolowa;27;27;1;10
260926298;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Kierownica;23;23;1;10
58175865;PRZYDZIELONE;8061983;RUD-616X;2026-02-27;Lusterko zewnetrzne prawe;6;6;1;10
385461171;PRZYDZIELONE;8061983;RUD-616X;2026-02-27;Olej przekladniowy;14;6;1;10
385461171;PRZYDZIELONE;8061983;RUD-616X;2026-02-27;Olej przekladniowy;14;8;1;10
365270635;ZAWIESZONE;8061983;RUD-616X;2026-02-27;Kolektor wydechowy;24;24;1;10
229519408;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Pioro wycieraczki przod;8;8;1;10
703781909;NIEZREALIZOWANE;8061983;RUD-616X;2026-02-27;Modul zaplonowy;23;23;1;10
268237631;NIEZREALIZOWANE;8061983;RUD-616X;2026-02-27;Pioro wycieraczki tyl;6;6;1;10
555752829;WYSLANE;8061983;RUD-616X;2026-02-27;Czujnik ABS;27;27;1;10
573538321;ZAFAKTUROWANE;8061983;RUD-616X;2026-02-27;Szyba boczna;1;1;1;10
284037113;ZAFAKTUROWANE;8061983;RUD-616X;2026-02-27;Filtr oleju;7;7;1;10
391745568;PRZYDZIELONE;8061983;RUD-616X;2026-02-27;Chlodnica wody;7;7;1;10
733963718;PRZYDZIELONE;8061983;RUD-616X;2026-02-27;Drzwi przednie prawe;15;15;1;10
453045110;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Walek rozrzadu;10;1;1;10
453045110;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Walek rozrzadu;10;9;1;10
169830594;ZAWIESZONE;8061983;RUD-616X;2026-02-27;Alternator;12;12;1;10
590357116;PRZYDZIELONE;8061983;RUD-616X;2026-02-27;Wentylator chlodnicy;21;21;1;10
6987991;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Fotel kierowcy;5;2;1;10
6987991;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Fotel kierowcy;5;3;1;10
108459460;WYSLANE;8061983;RUD-616X;2026-02-27;Zacisk hamulcowy przod;17;17;1;10
235503870;NIEZREALIZOWANE;8061983;RUD-616X;2026-02-27;Katalizator;21;21;1;10
708412051;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Akumulator 12V;13;7;1;10
708412051;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Akumulator 12V;13;6;1;10
257119965;ZAWIESZONE;8061983;RUD-616X;2026-02-27;Miska olejowa;1;1;1;10
997423271;PRZYDZIELONE;8061983;RUD-616X;2026-02-27;Przekaznik pompy;4;1;1;10
997423271;PRZYDZIELONE;8061983;RUD-616X;2026-02-27;Przekaznik pompy;4;3;1;10
369329644;ZAFAKTUROWANE;8061983;RUD-616X;2026-02-27;Blotnik lewy;13;13;1;10
707587342;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Plyn hamulcowy;23;12;1;10
707587342;PRZEKIEROWANE;8061983;RUD-616X;2026-02-27;Plyn hamulcowy;23;11;1;10
507860824;ZAWIESZONE;8061983;RUD-616X;2026-02-27;Filtr oleju;22;22;1;10
749631470;ZAWIESZONE;8061983;RUD-616X;2026-02-27;Beben hamulcowy;4;3;1;10
749631470;ZAWIESZONE;8061983;RUD-616X;2026-02-27;Beben hamulcowy;4;1;1;10
585136461;WYSLANE;8061983;RUD-616X;2026-02-27;Szczeki hamulcowe;7;4;1;10
585136461;WYSLANE;8061983;RUD-616X;2026-02-27;Szczeki hamulcowe;7;3;1;10
295320485;NIEZREALIZOWANE;7227577;OLS-11@;2026-02-27;Amortyzator tyl;22;22;142;20
247093812;WYSLANE;7227577;OLS-11@;2026-02-27;Zderzak przedni;10;10;142;20
911290105;ZAFAKTUROWANE;7227577;OLS-11@;2026-02-27;Amortyzator przod;3;3;142;20
997423271;WSTRZYMANE;7227577;OLS-11@;2026-02-27;Przekaznik pompy;12;12;142;20
241276931;PRZEKIEROWANE;6313970;OLS-97MOT;2026-02-27;Pompa oleju;15;15;142;10
493313705;WSTRZYMANE;6313970;OLS-97MOT;2026-02-27;Wlacznik swiatel;6;4;142;10
493313705;WSTRZYMANE;6313970;OLS-97MOT;2026-02-27;Wlacznik swiatel;6;2;142;10
507860824;WYSLANE;6313970;OLS-97MOT;2026-02-27;Filtr oleju;14;14;142;10
432321310;NIEZREALIZOWANE;8178828;LUB-PRIM-56;2026-02-27;Szyba boczna;10;10;4;20
105685387;PRZEKIEROWANE;8505308;RUD-583X;2026-02-27;Miska olejowa;13;13;1;10
229519408;ZAFAKTUROWANE;8505308;RUD-583X;2026-02-27;Pioro wycieraczki przod;2;2;1;10
247093812;PRZEKIEROWANE;8505308;RUD-583X;2026-02-27;Zderzak przedni;20;1;1;10
247093812;PRZEKIEROWANE;8505308;RUD-583X;2026-02-27;Zderzak przedni;20;19;1;10
806258900;PRZEKIEROWANE;8505308;RUD-583X;2026-02-27;Wahacz poprzeczny;27;27;1;10
364333393;PRZEKIEROWANE;8505308;RUD-583X;2026-02-27;Pasy bezpieczenstwa;1;1;1;10
337892805;ZAWIESZONE;8505308;RUD-583X;2026-02-27;Polos napedowa;24;24;1;10
407953839;WYSLANE;8505308;RUD-583X;2026-02-27;Przepustnica;18;18;1;10
109757451;WYSLANE;8505308;RUD-583X;2026-02-27;Pompa paliwa;2;2;1;10
866277851;WYSLANE;8505308;RUD-583X;2026-02-27;Guma stabilizatora;14;12;1;10
866277851;WYSLANE;8505308;RUD-583X;2026-02-27;Guma stabilizatora;14;2;1;10
257119965;ZAWIESZONE;8505308;RUD-583X;2026-02-27;Miska olejowa;18;18;1;10
441427711;ZAFAKTUROWANE;8505308;RUD-583X;2026-02-27;Rozrusznik;12;11;1;10
441427711;ZAFAKTUROWANE;8505308;RUD-583X;2026-02-27;Rozrusznik;12;1;1;10
71079472;PRZYDZIELONE;8505308;RUD-583X;2026-02-27;Polos napedowa;2;2;1;10
284422919;NIEZREALIZOWANE;8505308;RUD-583X;2026-02-27;Katalizator;17;17;1;10
230045022;PRZEKIEROWANE;8505308;RUD-583X;2026-02-27;Przekaznik pompy;2;2;1;10
424816516;WYSLANE;8505308;RUD-583X;2026-02-27;Zbiorniczek wyrownawczy;3;3;1;10
369329644;WYSLANE;7523383;BIA-PRIM-69;2026-02-27;Blotnik lewy;7;7;6;20
825286600;PRZYDZIELONE;4809044;LUB-162X;2026-02-27;Drzwi przednie prawe;24;24;4;10
481705135;PRZYDZIELONE;4809044;LUB-162X;2026-02-27;Katalizator;28;13;4;10
481705135;PRZYDZIELONE;4809044;LUB-162X;2026-02-27;Katalizator;28;15;4;10
46664552;WSTRZYMANE;4809044;LUB-162X;2026-02-27;Szyba boczna;4;4;4;10
675006843;PRZEKIEROWANE;4809044;LUB-162X;2026-02-27;Maska silnika;14;14;4;10
947461608;PRZEKIEROWANE;4809044;LUB-162X;2026-02-27;Swieca zarowa;13;13;4;10
3494630;PRZYDZIELONE;4809044;LUB-162X;2026-02-27;Szyba czolowa;8;8;4;10
60072915;ZAFAKTUROWANE;4809044;LUB-162X;2026-02-27;Wal napedowy;3;3;4;10
6987991;WSTRZYMANE;4809044;LUB-162X;2026-02-27;Fotel kierowcy;3;2;4;10
6987991;WSTRZYMANE;4809044;LUB-162X;2026-02-27;Fotel kierowcy;3;1;4;10
869129330;NIEZREALIZOWANE;4809044;LUB-162X;2026-02-27;Pioro wycieraczki tyl;29;29;4;10
924265163;ZAWIESZONE;4809044;LUB-162X;2026-02-27;Glowica silnika;18;18;4;10
315153362;ZAWIESZONE;4809044;LUB-162X;2026-02-27;Plyn hamulcowy;28;28;4;10
236466621;PRZYDZIELONE;4809044;LUB-162X;2026-02-27;Silnik kompletny;10;10;4;10
257119965;ZAWIESZONE;4809044;LUB-162X;2026-02-27;Miska olejowa;19;19;4;10
109757451;ZAFAKTUROWANE;4809044;LUB-162X;2026-02-27;Pompa paliwa;20;20;4;10
590917304;ZAFAKTUROWANE;4809044;LUB-162X;2026-02-27;Przepustnica;18;18;4;10
