P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
542631108;ZAFAKTUROWANE;7529468;LUB-94@;2026-01-06;Blotnik lewy;20;20;4;10
632729211;WSTRZYMANE;7529468;LUB-94@;2026-01-06;Wahacz wzdluzny;4;4;4;10
262873730;ZAWIESZONE;7529468;LUB-94@;2026-01-06;Chlodnica wody;30;30;4;10
117744861;ZAWIESZONE;5226854;RUD-99@;2026-01-06;Sonda lambda;11;11;1;10
108459460;PRZYDZIELONE;5226854;RUD-99@;2026-01-06;Zacisk hamulcowy przod;3;2;1;10
108459460;PRZYDZIELONE;5226854;RUD-99@;2026-01-06;Zacisk hamulcowy przod;3;1;1;10
964039981;WYSLANE;7415127;WAR-PRIM-39;2026-01-06;Cewka zaplonowa;25;25;10;20
348205935;PRZYDZIELONE;2005341;LUB-PRIM-47;2026-01-06;Olej silnikowy 5W30;29;11;4;10
348205935;PRZYDZIELONE;2005341;LUB-PRIM-47;2026-01-06;Olej silnikowy 5W30;29;18;4;10
994688970;PRZEKIEROWANE;1664503;WAR-92@;2026-01-06;Klamka zewnetrzna;18;18;10;10
50600821;WYSLANE;1664503;WAR-92@;2026-01-06;Pioro wycieraczki przod;22;22;10;10
236706312;WSTRZYMANE;4731991;WAR-PRIM-76;2026-01-06;Czujnik ABS;2;2;10;10
348205935;WYSLANE;4426243;LUB-706Y;2026-01-06;Olej silnikowy 5W30;24;24;4;10
708412051;NIEZREALIZOWANE;4426243;LUB-706Y;2026-01-06;Akumulator 12V;6;6;4;10
865251839;NIEZREALIZOWANE;4426243;LUB-706Y;2026-01-06;Chlodnica wody;10;10;4;10
903745581;WYSLANE;4426243;LUB-706Y;2026-01-06;Drzwi przednie lewe;21;21;4;10
580461872;ZAFAKTUROWANE;4426243;LUB-706Y;2026-01-06;Olej silnikowy 5W30;26;12;4;10
580461872;ZAFAKTUROWANE;4426243;LUB-706Y;2026-01-06;Olej silnikowy 5W30;26;14;4;10
726610539;NIEZREALIZOWANE;7681433;KRA-64@;2026-01-06;Podnosnik szyby;20;6;7;10
726610539;NIEZREALIZOWANE;7681433;KRA-64@;2026-01-06;Podnosnik szyby;20;14;7;10
419222169;ZAFAKTUROWANE;7681433;KRA-64@;2026-01-06;Lozysko amortyzatora;9;9;7;10
806258900;PRZYDZIELONE;7681433;KRA-64@;2026-01-06;Wahacz poprzeczny;15;15;7;10
903745581;ZAFAKTUROWANE;7681433;KRA-64@;2026-01-06;Drzwi przednie lewe;20;5;7;10
903745581;ZAFAKTUROWANE;7681433;KRA-64@;2026-01-06;Drzwi przednie lewe;20;15;7;10
521838280;ZAFAKTUROWANE;8872850;LUB-PRIM-34;2026-01-06;Filtr kabinowy;13;13;4;10
940449931;PRZEKIEROWANE;8872850;LUB-PRIM-34;2026-01-06;Szyba czolowa;19;19;4;10
545129047;PRZEKIEROWANE;8872850;LUB-PRIM-34;2026-01-06;Czujnik parkowania;2;2;4;10
299095574;WYSLANE;3723988;LUB-54@;2026-01-06;Rozrusznik;8;8;4;10
697818098;ZAWIESZONE;3723988;LUB-54@;2026-01-06;Lampa tylna lewa;30;30;4;10
441427711;WSTRZYMANE;3723988;LUB-54@;2026-01-06;Rozrusznik;23;22;4;10
441427711;WSTRZYMANE;3723988;LUB-54@;2026-01-06;Rozrusznik;23;1;4;10
239680711;ZAFAKTUROWANE;3481086;BIA-28@;2026-01-06;Katalizator;30;30;6;20
284037113;PRZEKIEROWANE;3481086;BIA-28@;2026-01-06;Filtr oleju;19;19;6;20
245834373;ZAWIESZONE;4167928;KRA-42@;2026-01-06;Pompa oleju;19;19;7;10
627704430;WYSLANE;4167928;KRA-42@;2026-01-06;Beben hamulcowy;27;27;7;10
994688970;WSTRZYMANE;4167928;KRA-42@;2026-01-06;Klamka zewnetrzna;7;7;7;10
818160683;PRZEKIEROWANE;4167928;KRA-42@;2026-01-06;Termostat;10;10;7;10
994688970;NIEZREALIZOWANE;9249747;RUD-892Y;2026-01-06;Klamka zewnetrzna;6;6;1;10
545108869;NIEZREALIZOWANE;9249747;RUD-892Y;2026-01-06;Blotnik lewy;15;15;1;10
249967310;WYSLANE;9249747;RUD-892Y;2026-01-06;Pioro wycieraczki przod;6;2;1;10
249967310;WYSLANE;9249747;RUD-892Y;2026-01-06;Pioro wycieraczki przod;6;4;1;10
298481886;ZAWIESZONE;9249747;RUD-892Y;2026-01-06;Alternator;26;14;1;10
298481886;ZAWIESZONE;9249747;RUD-892Y;2026-01-06;Alternator;26;12;1;10
123008994;WSTRZYMANE;9249747;RUD-892Y;2026-01-06;Reflektor lewy LED;15;15;1;10
391745568;ZAWIESZONE;9249747;RUD-892Y;2026-01-06;Chlodnica wody;4;4;1;10
677651645;ZAWIESZONE;2338986;BIA-227Y;2026-01-06;Miska olejowa;22;2;6;20
677651645;ZAWIESZONE;2338986;BIA-227Y;2026-01-06;Miska olejowa;22;20;6;20
819805579;ZAFAKTUROWANE;5464094;SUW-ASO-84;2026-01-06;Pompa wspomagania;1;1;146;10
428863029;PRZEKIEROWANE;5459984;KRA-87@;2026-01-06;Pompa hamulcowa;20;20;7;20
824980419;PRZYDZIELONE;5459984;KRA-87@;2026-01-06;Deska rozdzielcza;28;28;7;20
269963851;ZAFAKTUROWANE;5459984;KRA-87@;2026-01-06;Bezpiecznik glowny;1;1;7;20
268237631;WSTRZYMANE;7741225;OLS-PRIM-27;2026-01-06;Pioro wycieraczki tyl;22;22;142;10
430623729;ZAFAKTUROWANE;7741225;OLS-PRIM-27;2026-01-06;Chlodnica klimatyzacji;17;17;142;10
882413818;WSTRZYMANE;7741225;OLS-PRIM-27;2026-01-06;Walek rozrzadu;1;1;142;10
3494630;ZAWIESZONE;6405343;RUD-51@;2026-01-06;Szyba czolowa;22;22;1;20
178585192;WSTRZYMANE;6405343;RUD-51@;2026-01-06;Tarcza hamulcowa;4;4;1;20
230045022;WYSLANE;6405343;RUD-51@;2026-01-06;Przekaznik pompy;20;20;1;20
865251839;NIEZREALIZOWANE;6405343;RUD-51@;2026-01-06;Chlodnica wody;28;28;1;20
284037113;ZAWIESZONE;9466397;RUD-48@;2026-01-06;Filtr oleju;6;6;1;20
609204872;PRZEKIEROWANE;9466397;RUD-48@;2026-01-06;Wtryskiwacz paliwa;23;1;1;20
609204872;PRZEKIEROWANE;9466397;RUD-48@;2026-01-06;Wtryskiwacz paliwa;23;22;1;20
701652483;PRZYDZIELONE;9466397;RUD-48@;2026-01-06;Drzwi przednie prawe;6;6;1;20
428424718;PRZYDZIELONE;9466397;RUD-48@;2026-01-06;Lusterko zewnetrzne lewe;25;25;1;20
166954844;WSTRZYMANE;5322289;OLS-PRIM-95;2026-01-06;Polos napedowa;3;3;142;10
453001960;WSTRZYMANE;5322289;OLS-PRIM-95;2026-01-06;Pasek wieloklinowy;30;30;142;10
117744861;ZAFAKTUROWANE;5322289;OLS-PRIM-95;2026-01-06;Sonda lambda;24;24;142;10
289864268;NIEZREALIZOWANE;5322289;OLS-PRIM-95;2026-01-06;Drzwi przednie lewe;26;26;142;10
850498739;NIEZREALIZOWANE;8331010;SUW-24@;2026-01-06;Reflektor lewy LED;4;4;146;20
365270635;WSTRZYMANE;6257514;KRA-PRIM-10;2026-01-06;Kolektor wydechowy;26;26;7;10
671420971;NIEZREALIZOWANE;6257514;KRA-PRIM-10;2026-01-06;Lacznik stabilizatora;5;5;7;10
496358124;WYSLANE;4726916;RUD-68@;2026-01-06;Zacisk hamulcowy przod;10;10;1;20
571998889;ZAWIESZONE;4726916;RUD-68@;2026-01-06;Kanapa tylna;28;28;1;20
267002705;NIEZREALIZOWANE;4726916;RUD-68@;2026-01-06;Rolka napinacza;2;2;1;20
585136461;ZAWIESZONE;9428504;OLS-PRIM-83;2026-01-06;Szczeki hamulcowe;30;30;142;10
117744861;PRZEKIEROWANE;9428504;OLS-PRIM-83;2026-01-06;Sonda lambda;24;24;142;10
74694276;WYSLANE;9428504;OLS-PRIM-83;2026-01-06;Tlok silnika;25;25;142;10
590917304;ZAFAKTUROWANE;9428504;OLS-PRIM-83;2026-01-06;Przepustnica;24;24;142;10
315153362;WYSLANE;3670819;RUD-64@;2026-01-06;Plyn hamulcowy;30;30;1;10
869129330;ZAFAKTUROWANE;3670819;RUD-64@;2026-01-06;Pioro wycieraczki tyl;18;11;1;10
869129330;ZAFAKTUROWANE;3670819;RUD-64@;2026-01-06;Pioro wycieraczki tyl;18;7;1;10
810969828;ZAWIESZONE;3670819;RUD-64@;2026-01-06;Szyba boczna;25;25;1;10
15856122;PRZEKIEROWANE;3670819;RUD-64@;2026-01-06;Pompa paliwa;26;26;1;10
388312652;PRZYDZIELONE;6101515;KRA-27@;2026-01-06;Swieca zarowa;1;1;7;10
681812744;PRZEKIEROWANE;6101515;KRA-27@;2026-01-06;Wentylator chlodnicy;19;19;7;10
262873730;WYSLANE;6101515;KRA-27@;2026-01-06;Chlodnica wody;28;28;7;10
213510298;ZAFAKTUROWANE;8165734;OLS-22@;2026-01-06;Halogen przeciwmgielny;19;19;142;10
46664552;WSTRZYMANE;8165734;OLS-22@;2026-01-06;Szyba boczna;21;21;142;10
306294028;ZAWIESZONE;1570305;RUD-PRIM-72;2026-01-06;Beben hamulcowy;28;28;1;10
453001960;WSTRZYMANE;1570305;RUD-PRIM-72;2026-01-06;Pasek wieloklinowy;9;9;1;10
432321310;PRZEKIEROWANE;1570305;RUD-PRIM-72;2026-01-06;Szyba boczna;12;2;1;10
432321310;PRZEKIEROWANE;1570305;RUD-PRIM-72;2026-01-06;Szyba boczna;12;10;1;10
58175865;ZAFAKTUROWANE;1570305;RUD-PRIM-72;2026-01-06;Lusterko zewnetrzne prawe;4;4;1;10
521463189;ZAWIESZONE;9552160;LUB-686X;2026-01-06;Akumulator AGM;9;9;4;10
819805579;PRZEKIEROWANE;9552160;LUB-686X;2026-01-06;Pompa wspomagania;3;3;4;10
972197337;NIEZREALIZOWANE;9552160;LUB-686X;2026-01-06;Walek rozrzadu;12;11;4;10
972197337;NIEZREALIZOWANE;9552160;LUB-686X;2026-01-06;Walek rozrzadu;12;1;4;10
682570971;WYSLANE;9552160;LUB-686X;2026-01-06;Filtr paliwa;1;1;4;10
825286600;ZAWIESZONE;9552160;LUB-686X;2026-01-06;Drzwi przednie prawe;17;17;4;10
609204872;ZAFAKTUROWANE;9552160;LUB-686X;2026-01-06;Wtryskiwacz paliwa;18;16;4;10
609204872;ZAFAKTUROWANE;9552160;LUB-686X;2026-01-06;Wtryskiwacz paliwa;18;2;4;10
380434119;PRZYDZIELONE;9552160;LUB-686X;2026-01-06;Beben hamulcowy;23;23;4;10
268237631;NIEZREALIZOWANE;9552160;LUB-686X;2026-01-06;Pioro wycieraczki tyl;12;12;4;10
213589170;WSTRZYMANE;9552160;LUB-686X;2026-01-06;Sonda lambda;7;1;4;10
213589170;WSTRZYMANE;9552160;LUB-686X;2026-01-06;Sonda lambda;7;6;4;10
602774446;PRZEKIEROWANE;9552160;LUB-686X;2026-01-06;Wlacznik swiatel;8;3;4;10
602774446;PRZEKIEROWANE;9552160;LUB-686X;2026-01-06;Wlacznik swiatel;8;5;4;10
247093812;ZAWIESZONE;9552160;LUB-686X;2026-01-06;Zderzak przedni;28;28;4;10
134041070;NIEZREALIZOWANE;9552160;LUB-686X;2026-01-06;Zacisk hamulcowy przod;5;5;4;10
109757451;PRZYDZIELONE;9552160;LUB-686X;2026-01-06;Pompa paliwa;19;19;4;10
97623238;NIEZREALIZOWANE;9552160;LUB-686X;2026-01-06;Klamka zewnetrzna;24;24;4;10
236706312;PRZYDZIELONE;9552160;LUB-686X;2026-01-06;Czujnik ABS;18;18;4;10
924876553;WYSLANE;9552160;LUB-686X;2026-01-06;Plyn chlodniczy;21;21;4;10
765533129;PRZYDZIELONE;9552160;LUB-686X;2026-01-06;Guma stabilizatora;3;3;4;10
391745568;WYSLANE;9552160;LUB-686X;2026-01-06;Chlodnica wody;23;23;4;10
940449931;WSTRZYMANE;9552160;LUB-686X;2026-01-06;Szyba czolowa;3;3;4;10
430623729;WSTRZYMANE;9552160;LUB-686X;2026-01-06;Chlodnica klimatyzacji;21;21;4;10
726610539;PRZYDZIELONE;9552160;LUB-686X;2026-01-06;Podnosnik szyby;23;23;4;10
