P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
428863029;ZAWIESZONE;1241600;WAR-83@;2026-01-23;Pompa hamulcowa;24;24;10;20
363026614;WSTRZYMANE;1241600;WAR-83@;2026-01-23;Blok silnika;24;24;10;20
545108869;NIEZREALIZOWANE;3340792;LUB-96@;2026-01-23;Blotnik lewy;17;17;4;10
32004523;ZAWIESZONE;3340792;LUB-96@;2026-01-23;Pompa paliwa;29;7;4;10
32004523;ZAWIESZONE;3340792;LUB-96@;2026-01-23;Pompa paliwa;29;22;4;10
507860824;ZAWIESZONE;3340792;LUB-96@;2026-01-23;Filtr oleju;25;25;4;10
365270635;WYSLANE;3340792;LUB-96@;2026-01-23;Kolektor wydechowy;21;21;4;10
726610539;WYSLANE;8891744;WAR-46@;2026-01-23;Podnosnik szyby;14;13;10;10
726610539;WYSLANE;8891744;WAR-46@;2026-01-23;Podnosnik szyby;14;1;10;10
810969828;WSTRZYMANE;8891744;WAR-46@;2026-01-23;Szyba boczna;19;19;10;10
26865092;ZAFAKTUROWANE;8511427;OLS-494X;2026-01-23;Podnosnik szyby;17;15;142;10
26865092;ZAFAKTUROWANE;8511427;OLS-494X;2026-01-23;Podnosnik szyby;17;2;142;10
866277851;ZAFAKTUROWANE;8511427;OLS-494X;2026-01-23;Guma stabilizatora;27;27;142;10
493313705;ZAFAKTUROWANE;8511427;OLS-494X;2026-01-23;Wlacznik swiatel;15;3;142;10
493313705;ZAFAKTUROWANE;8511427;OLS-494X;2026-01-23;Wlacznik swiatel;15;12;142;10
68222356;ZAWIESZONE;8511427;OLS-494X;2026-01-23;Zacisk hamulcowy tyl;23;23;142;10
964039981;NIEZREALIZOWANE;8511427;OLS-494X;2026-01-23;Cewka zaplonowa;22;22;142;10
241276931;ZAWIESZONE;8511427;OLS-494X;2026-01-23;Pompa oleju;5;2;142;10
241276931;ZAWIESZONE;8511427;OLS-494X;2026-01-23;Pompa oleju;5;3;142;10
865251839;WYSLANE;8511427;OLS-494X;2026-01-23;Chlodnica wody;2;2;142;10
555752829;PRZYDZIELONE;8511427;OLS-494X;2026-01-23;Czujnik ABS;15;15;142;10
97623238;PRZEKIEROWANE;8511427;OLS-494X;2026-01-23;Klamka zewnetrzna;9;9;142;10
46664552;ZAWIESZONE;8511427;OLS-494X;2026-01-23;Szyba boczna;20;20;142;10
496358124;WSTRZYMANE;8511427;OLS-494X;2026-01-23;Zacisk hamulcowy przod;8;8;142;10
289864268;ZAFAKTUROWANE;8511427;OLS-494X;2026-01-23;Drzwi przednie lewe;7;4;142;10
289864268;ZAFAKTUROWANE;8511427;OLS-494X;2026-01-23;Drzwi przednie lewe;7;3;142;10
701652483;WYSLANE;9200758;WAR-PRIM-86;2026-01-23;Drzwi przednie prawe;3;3;10;20
108459460;NIEZREALIZOWANE;9200758;WAR-PRIM-86;2026-01-23;Zacisk hamulcowy przod;10;10;10;20
950044367;PRZYDZIELONE;9200758;WAR-PRIM-86;2026-01-23;Wlacznik swiatel;16;16;10;20
547109690;WSTRZYMANE;9200758;WAR-PRIM-86;2026-01-23;Modul zaplonowy;4;4;10;20
925223847;WSTRZYMANE;6307556;LUB-55@;2026-01-23;Kolektor ssacy;5;5;4;10
936777846;NIEZREALIZOWANE;6307556;LUB-55@;2026-01-23;Blotnik lewy;27;27;4;10
740749735;WSTRZYMANE;6307556;LUB-55@;2026-01-23;Sprzeglo dwumasowe;2;2;4;10
257119965;ZAFAKTUROWANE;9734649;BIA-PARTEX-24;2026-01-23;Miska olejowa;15;15;6;20
882413818;ZAFAKTUROWANE;9734649;BIA-PARTEX-24;2026-01-23;Walek rozrzadu;14;14;6;20
235819993;PRZYDZIELONE;9734649;BIA-PARTEX-24;2026-01-23;Reflektor lewy LED;21;14;6;20
235819993;PRZYDZIELONE;9734649;BIA-PARTEX-24;2026-01-23;Reflektor lewy LED;21;7;6;20
697811251;ZAWIESZONE;9734649;BIA-PARTEX-24;2026-01-23;Serwo hamulcowe;25;25;6;20
71079472;ZAWIESZONE;9926445;109-9922;2026-01-23;Polos napedowa;6;6;1;10
213589170;ZAFAKTUROWANE;9926445;109-9922;2026-01-23;Sonda lambda;17;10;1;10
213589170;ZAFAKTUROWANE;9926445;109-9922;2026-01-23;Sonda lambda;17;7;1;10
675006843;PRZEKIEROWANE;6773083;KRA-PRIM-40;2026-01-23;Maska silnika;11;11;7;20
424816516;ZAWIESZONE;6773083;KRA-PRIM-40;2026-01-23;Zbiorniczek wyrownawczy;29;29;7;20
994851203;ZAWIESZONE;6773083;KRA-PRIM-40;2026-01-23;Kierownica;16;16;7;20
925223847;WSTRZYMANE;3239368;KRA-PRIM-79;2026-01-23;Kolektor ssacy;4;4;7;10
178585192;ZAFAKTUROWANE;3239368;KRA-PRIM-79;2026-01-23;Tarcza hamulcowa;22;22;7;10
388312652;WSTRZYMANE;3239368;KRA-PRIM-79;2026-01-23;Swieca zarowa;23;23;7;10
262873730;NIEZREALIZOWANE;7338996;WAR-71MOT;2026-01-23;Chlodnica wody;22;22;10;10
