P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
765533129;NIEZREALIZOWANE;5582570;KRA-96@;2026-01-16;Guma stabilizatora;14;14;7;20
28502780;PRZYDZIELONE;1749161;RUD-PRIM-80;2026-01-16;Wiazka elektryczna;8;8;1;10
269963851;WSTRZYMANE;2686949;WAR-PRIM-29;2026-01-16;Bezpiecznik glowny;18;3;10;20
269963851;WSTRZYMANE;2686949;WAR-PRIM-29;2026-01-16;Bezpiecznik glowny;18;15;10;20
348205935;ZAWIESZONE;2686949;WAR-PRIM-29;2026-01-16;Olej silnikowy 5W30;29;29;10;20
348205935;WSTRZYMANE;9774012;RUD-PRIM-91;2026-01-16;Olej silnikowy 5W30;22;16;1;10
348205935;WSTRZYMANE;9774012;RUD-PRIM-91;2026-01-16;Olej silnikowy 5W30;22;6;1;10
609204872;PRZYDZIELONE;5119360;OLS-69@;2026-01-16;Wtryskiwacz paliwa;3;3;142;10
391745568;ZAWIESZONE;5119360;OLS-69@;2026-01-16;Chlodnica wody;4;2;142;10
391745568;ZAWIESZONE;5119360;OLS-69@;2026-01-16;Chlodnica wody;4;2;142;10
542631108;PRZEKIEROWANE;5119360;OLS-69@;2026-01-16;Blotnik lewy;30;30;142;10
234770738;WYSLANE;5119360;OLS-69@;2026-01-16;Wal napedowy;14;14;142;10
524646385;PRZEKIEROWANE;7126768;SUW-95@;2026-01-16;Blok silnika;25;25;146;20
26865092;ZAWIESZONE;7126768;SUW-95@;2026-01-16;Podnosnik szyby;19;9;146;20
26865092;ZAWIESZONE;7126768;SUW-95@;2026-01-16;Podnosnik szyby;19;10;146;20
453300810;ZAFAKTUROWANE;6099136;BIA-63@;2026-01-16;Zderzak tylny;14;8;6;20
453300810;ZAFAKTUROWANE;6099136;BIA-63@;2026-01-16;Zderzak tylny;14;6;6;20
673725057;WSTRZYMANE;6099136;BIA-63@;2026-01-16;Chlodnica wody;15;15;6;20
365270635;WSTRZYMANE;6099136;BIA-63@;2026-01-16;Kolektor wydechowy;4;4;6;20
284037113;NIEZREALIZOWANE;6099136;BIA-63@;2026-01-16;Filtr oleju;17;17;6;20
419222169;PRZYDZIELONE;3371734;SUW-55@;2026-01-16;Lozysko amortyzatora;12;12;146;20
806258900;PRZEKIEROWANE;3371734;SUW-55@;2026-01-16;Wahacz poprzeczny;15;14;146;20
806258900;PRZEKIEROWANE;3371734;SUW-55@;2026-01-16;Wahacz poprzeczny;15;1;146;20
306294028;NIEZREALIZOWANE;3371734;SUW-55@;2026-01-16;Beben hamulcowy;28;28;146;20
401496939;ZAWIESZONE;3371734;SUW-55@;2026-01-16;Fotel kierowcy;10;10;146;20
282126655;ZAFAKTUROWANE;3782891;OLS-93@;2026-01-16;Zamek drzwi;29;14;142;10
282126655;ZAFAKTUROWANE;3782891;OLS-93@;2026-01-16;Zamek drzwi;29;15;142;10
545129047;PRZEKIEROWANE;4435865;OLS-PRIM-47;2026-01-16;Czujnik parkowania;22;22;142;20
747969430;NIEZREALIZOWANE;4435865;OLS-PRIM-47;2026-01-16;Szyba boczna;10;10;142;20
819805579;ZAFAKTUROWANE;4435865;OLS-PRIM-47;2026-01-16;Pompa wspomagania;20;20;142;20
204245259;ZAFAKTUROWANE;4435865;OLS-PRIM-47;2026-01-16;Wlacznik swiatel;24;24;142;20
972197337;ZAWIESZONE;7973587;BIA-59@;2026-01-16;Walek rozrzadu;18;18;6;10
590357116;PRZEKIEROWANE;7973587;BIA-59@;2026-01-16;Wentylator chlodnicy;1;1;6;10
609204872;ZAFAKTUROWANE;7973587;BIA-59@;2026-01-16;Wtryskiwacz paliwa;8;8;6;10
726610539;WSTRZYMANE;7973587;BIA-59@;2026-01-16;Podnosnik szyby;30;30;6;10
747969430;WYSLANE;4808649;OLS-PRIM-54;2026-01-16;Szyba boczna;21;21;142;10
991358895;ZAFAKTUROWANE;4808649;OLS-PRIM-54;2026-01-16;Turbosprezarka;2;2;142;10
76238245;WYSLANE;4742228;BIA-370Y;2026-01-16;Lampa tylna prawa;17;17;6;20
819805579;NIEZREALIZOWANE;4742228;BIA-370Y;2026-01-16;Pompa wspomagania;4;1;6;20
819805579;NIEZREALIZOWANE;4742228;BIA-370Y;2026-01-16;Pompa wspomagania;4;3;6;20
865251839;PRZEKIEROWANE;4742228;BIA-370Y;2026-01-16;Chlodnica wody;18;18;6;20
697811251;ZAWIESZONE;4742228;BIA-370Y;2026-01-16;Serwo hamulcowe;19;19;6;20
230045022;PRZYDZIELONE;7718915;OLS-947Y;2026-01-16;Przekaznik pompy;2;2;142;10
15856122;WYSLANE;7718915;OLS-947Y;2026-01-16;Pompa paliwa;28;4;142;10
15856122;WYSLANE;7718915;OLS-947Y;2026-01-16;Pompa paliwa;28;24;142;10
454350903;PRZYDZIELONE;7718915;OLS-947Y;2026-01-16;Polos napedowa;4;4;142;10
927547643;ZAWIESZONE;7718915;OLS-947Y;2026-01-16;Szyba boczna;14;14;142;10
864421347;PRZYDZIELONE;7718915;OLS-947Y;2026-01-16;Drazek kierowniczy;14;14;142;10
236466621;NIEZREALIZOWANE;7718915;OLS-947Y;2026-01-16;Silnik kompletny;4;4;142;10
258643898;PRZEKIEROWANE;7718915;OLS-947Y;2026-01-16;Pompka spryskiwacza;22;22;142;10
981997993;PRZEKIEROWANE;7718915;OLS-947Y;2026-01-16;Drzwi przednie prawe;29;29;142;10
76238245;WYSLANE;7718915;OLS-947Y;2026-01-16;Lampa tylna prawa;16;16;142;10
142078763;ZAWIESZONE;7718915;OLS-947Y;2026-01-16;Szyba czolowa;22;22;142;10
923036480;ZAWIESZONE;6257695;KRA-PRIM-22;2026-01-16;Przekladnia kierownicza;15;14;7;10
923036480;ZAWIESZONE;6257695;KRA-PRIM-22;2026-01-16;Przekladnia kierownicza;15;1;7;10
120127054;ZAFAKTUROWANE;6257695;KRA-PRIM-22;2026-01-16;Pompa hamulcowa;25;20;7;10
120127054;ZAFAKTUROWANE;6257695;KRA-PRIM-22;2026-01-16;Pompa hamulcowa;25;5;7;10
997423271;NIEZREALIZOWANE;6118532;WAR-PRIM-72;2026-01-16;Przekaznik pompy;29;17;10;20
997423271;NIEZREALIZOWANE;6118532;WAR-PRIM-72;2026-01-16;Przekaznik pompy;29;12;10;20
481705135;WSTRZYMANE;6118532;WAR-PRIM-72;2026-01-16;Katalizator;6;2;10;20
481705135;WSTRZYMANE;6118532;WAR-PRIM-72;2026-01-16;Katalizator;6;4;10;20
284037113;ZAWIESZONE;1217567;KRA-605Y;2026-01-16;Filtr oleju;26;26;7;10
365270635;NIEZREALIZOWANE;1217567;KRA-605Y;2026-01-16;Kolektor wydechowy;16;16;7;10
496358124;PRZYDZIELONE;1217567;KRA-605Y;2026-01-16;Zacisk hamulcowy przod;11;11;7;10
481705135;ZAWIESZONE;1217567;KRA-605Y;2026-01-16;Katalizator;25;23;7;10
481705135;ZAWIESZONE;1217567;KRA-605Y;2026-01-16;Katalizator;25;2;7;10
936777846;ZAFAKTUROWANE;1944260;LUB-86@;2026-01-16;Blotnik lewy;23;23;4;10
306294028;ZAWIESZONE;1944260;LUB-86@;2026-01-16;Beben hamulcowy;27;27;4;10
117744861;NIEZREALIZOWANE;1944260;LUB-86@;2026-01-16;Sonda lambda;20;20;4;10
306294028;ZAWIESZONE;3074710;LUB-PRIM-45;2026-01-16;Beben hamulcowy;3;3;4;20
850498739;WYSLANE;3074710;LUB-PRIM-45;2026-01-16;Reflektor lewy LED;24;24;4;20
385461171;PRZEKIEROWANE;3074710;LUB-PRIM-45;2026-01-16;Olej przekladniowy;29;29;4;20
991358895;WSTRZYMANE;5262432;SUW-PRIM-63;2026-01-16;Turbosprezarka;4;4;146;10
397488786;NIEZREALIZOWANE;5262432;SUW-PRIM-63;2026-01-16;Lozysko kola;8;8;146;10
235819993;ZAWIESZONE;7006369;BIA-312Y;2026-01-16;Reflektor lewy LED;29;29;6;10
819805579;ZAFAKTUROWANE;7006369;BIA-312Y;2026-01-16;Pompa wspomagania;20;20;6;10
428863029;PRZYDZIELONE;7006369;BIA-312Y;2026-01-16;Pompa hamulcowa;24;24;6;10
365270635;PRZEKIEROWANE;7006369;BIA-312Y;2026-01-16;Kolektor wydechowy;20;20;6;10
262873730;WSTRZYMANE;7006369;BIA-312Y;2026-01-16;Chlodnica wody;14;14;6;10
306294028;ZAWIESZONE;7006369;BIA-312Y;2026-01-16;Beben hamulcowy;12;12;6;10
213510298;WYSLANE;7006369;BIA-312Y;2026-01-16;Halogen przeciwmgielny;15;15;6;10
50600821;PRZEKIEROWANE;1538723;NT-2763;2026-01-16;Pioro wycieraczki przod;17;7;10;10
50600821;PRZEKIEROWANE;1538723;NT-2763;2026-01-16;Pioro wycieraczki przod;17;10;10;10
441427711;NIEZREALIZOWANE;1538723;NT-2763;2026-01-16;Rozrusznik;7;7;10;10
991358895;WSTRZYMANE;8193941;KRA-809X;2026-01-16;Turbosprezarka;14;14;7;20
264824270;WSTRZYMANE;8193941;KRA-809X;2026-01-16;Zamek drzwi;6;6;7;20
295320485;PRZYDZIELONE;8193941;KRA-809X;2026-01-16;Amortyzator tyl;11;11;7;20
682570971;NIEZREALIZOWANE;8193941;KRA-809X;2026-01-16;Filtr paliwa;4;2;7;20
682570971;NIEZREALIZOWANE;8193941;KRA-809X;2026-01-16;Filtr paliwa;4;2;7;20
