P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
545129047;PRZYDZIELONE;3114783;SUW-29@;2026-02-09;Czujnik parkowania;30;30;146;20
74694276;ZAFAKTUROWANE;3114783;SUW-29@;2026-02-09;Tlok silnika;30;30;146;20
230045022;WSTRZYMANE;3114783;SUW-29@;2026-02-09;Przekaznik pompy;30;30;146;20
580461872;PRZEKIEROWANE;3114783;SUW-29@;2026-02-09;Olej silnikowy 5W30;16;16;146;20
609204872;WYSLANE;8388391;RUD-16@;2026-02-09;Wtryskiwacz paliwa;24;24;1;10
306294028;WSTRZYMANE;8388391;RUD-16@;2026-02-09;Beben hamulcowy;25;25;1;10
409770584;WSTRZYMANE;8388391;RUD-16@;2026-02-09;Zderzak tylny;9;9;1;10
947461608;PRZEKIEROWANE;2560433;RUD-96@;2026-02-09;Swieca zarowa;18;18;1;10
385461171;ZAWIESZONE;2560433;RUD-96@;2026-02-09;Olej przekladniowy;16;16;1;10
481705135;NIEZREALIZOWANE;2560433;RUD-96@;2026-02-09;Katalizator;26;26;1;10
236706312;NIEZREALIZOWANE;2560433;RUD-96@;2026-02-09;Czujnik ABS;12;12;1;10
936777846;PRZYDZIELONE;3006090;WAR-PRIM-64;2026-02-09;Blotnik lewy;19;19;10;10
941002571;ZAWIESZONE;3006090;WAR-PRIM-64;2026-02-09;Halogen przeciwmgielny;12;12;10;10
697818098;WYSLANE;3006090;WAR-PRIM-64;2026-02-09;Lampa tylna lewa;27;27;10;10
135044324;PRZEKIEROWANE;3006090;WAR-PRIM-64;2026-02-09;Tlumik srodkowy;1;1;10;10
545108869;WYSLANE;5334541;KRA-83@;2026-02-09;Blotnik lewy;2;2;7;20
936777846;PRZEKIEROWANE;5334541;KRA-83@;2026-02-09;Blotnik lewy;30;30;7;20
673725057;ZAFAKTUROWANE;5334541;KRA-83@;2026-02-09;Chlodnica wody;30;30;7;20
437087308;ZAFAKTUROWANE;2061204;BIA-PRIM-36;2026-02-09;Rolka napinacza;7;7;6;20
264824270;WYSLANE;2061204;BIA-PRIM-36;2026-02-09;Zamek drzwi;14;14;6;20
108459460;WSTRZYMANE;2061204;BIA-PRIM-36;2026-02-09;Zacisk hamulcowy przod;4;4;6;20
262873730;ZAFAKTUROWANE;2061204;BIA-PRIM-36;2026-02-09;Chlodnica wody;9;2;6;20
262873730;ZAFAKTUROWANE;2061204;BIA-PRIM-36;2026-02-09;Chlodnica wody;9;7;6;20
940449931;WYSLANE;3443240;KRA-PRIM-57;2026-02-09;Szyba czolowa;13;2;7;10
940449931;WYSLANE;3443240;KRA-PRIM-57;2026-02-09;Szyba czolowa;13;11;7;10
365270635;PRZYDZIELONE;3443240;KRA-PRIM-57;2026-02-09;Kolektor wydechowy;8;1;7;10
365270635;PRZYDZIELONE;3443240;KRA-PRIM-57;2026-02-09;Kolektor wydechowy;8;7;7;10
84621066;NIEZREALIZOWANE;5219014;OLS-PRIM-73;2026-02-09;Bezpiecznik glowny;4;4;142;20
135044324;NIEZREALIZOWANE;5219014;OLS-PRIM-73;2026-02-09;Tlumik srodkowy;17;17;142;20
369329644;NIEZREALIZOWANE;5219014;OLS-PRIM-73;2026-02-09;Blotnik lewy;12;6;142;20
369329644;NIEZREALIZOWANE;5219014;OLS-PRIM-73;2026-02-09;Blotnik lewy;12;6;142;20
865251839;NIEZREALIZOWANE;5219014;OLS-PRIM-73;2026-02-09;Chlodnica wody;30;14;142;20
865251839;NIEZREALIZOWANE;5219014;OLS-PRIM-73;2026-02-09;Chlodnica wody;30;16;142;20
602774446;NIEZREALIZOWANE;5188040;INT-KRA;2026-02-09;Wlacznik swiatel;20;20;7;10
50600821;WSTRZYMANE;5188040;INT-KRA;2026-02-09;Pioro wycieraczki przod;4;4;7;10
947461608;ZAWIESZONE;3020727;SUW-PRIM-35;2026-02-09;Swieca zarowa;3;3;146;10
682570971;ZAFAKTUROWANE;3020727;SUW-PRIM-35;2026-02-09;Filtr paliwa;17;11;146;10
