P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
114267751;WYSLANE;4916378;WAR-PRIM-21;2026-04-09;Pioro wycieraczki tyl;19;19;10;10
289864268;ZAFAKTUROWANE;3378069;109-7170;2026-04-09;Drzwi przednie lewe;4;4;142;10
428424718;ZAFAKTUROWANE;3378069;109-7170;2026-04-09;Lusterko zewnetrzne lewe;24;5;142;10
428424718;ZAFAKTUROWANE;3378069;109-7170;2026-04-09;Lusterko zewnetrzne lewe;24;19;142;10
555752829;WSTRZYMANE;3378069;109-7170;2026-04-09;Czujnik ABS;2;2;142;10
864421347;NIEZREALIZOWANE;4156982;OLS-587X;2026-04-09;Drazek kierowniczy;5;5;142;10
28502780;ZAFAKTUROWANE;3028704;SUW-IC-83;2026-04-09;Wiazka elektryczna;20;20;146;20
363026614;WSTRZYMANE;3028704;SUW-IC-83;2026-04-09;Blok silnika;19;19;146;20
701652483;ZAWIESZONE;5594291;SUW-78@;2026-04-09;Drzwi przednie prawe;14;14;146;20
85685980;ZAFAKTUROWANE;6789368;OLS-16@;2026-04-09;Plyn chlodniczy;26;26;142;10
701652483;WSTRZYMANE;6789368;OLS-16@;2026-04-09;Drzwi przednie prawe;15;15;142;10
950756571;NIEZREALIZOWANE;3421747;SUW-PRIM-90;2026-04-09;Pioro wycieraczki przod;8;1;146;10
950756571;NIEZREALIZOWANE;3421747;SUW-PRIM-90;2026-04-09;Pioro wycieraczki przod;8;7;146;10
397488786;PRZYDZIELONE;3421747;SUW-PRIM-90;2026-04-09;Lozysko kola;15;2;146;10
397488786;PRZYDZIELONE;3421747;SUW-PRIM-90;2026-04-09;Lozysko kola;15;13;146;10
315153362;WYSLANE;3421747;SUW-PRIM-90;2026-04-09;Plyn hamulcowy;5;1;146;10
315153362;WYSLANE;3421747;SUW-PRIM-90;2026-04-09;Plyn hamulcowy;5;4;146;10
62969284;PRZYDZIELONE;8140809;OLS-46@;2026-04-09;Wentylator chlodnicy;25;25;142;20
6987991;WYSLANE;8140809;OLS-46@;2026-04-09;Fotel kierowcy;28;1;142;20
6987991;WYSLANE;8140809;OLS-46@;2026-04-09;Fotel kierowcy;28;27;142;20
213510298;PRZYDZIELONE;8140809;OLS-46@;2026-04-09;Halogen przeciwmgielny;7;4;142;20
213510298;PRZYDZIELONE;8140809;OLS-46@;2026-04-09;Halogen przeciwmgielny;7;3;142;20
97623238;NIEZREALIZOWANE;2625576;LUB-93@;2026-04-09;Klamka zewnetrzna;18;18;4;10
836053811;PRZEKIEROWANE;2625576;LUB-93@;2026-04-09;Silniczek krokowy;8;8;4;10
980482440;NIEZREALIZOWANE;6754758;RUD-48@;2026-04-09;Swieca zaplonowa;2;2;1;10
85685980;NIEZREALIZOWANE;6754758;RUD-48@;2026-04-09;Plyn chlodniczy;20;20;1;10
71079472;ZAFAKTUROWANE;6754758;RUD-48@;2026-04-09;Polos napedowa;7;7;1;10
76238245;PRZEKIEROWANE;6754758;RUD-48@;2026-04-09;Lampa tylna prawa;24;24;1;10
26865092;WSTRZYMANE;7741863;KRA-PRIM-90;2026-04-09;Podnosnik szyby;3;3;7;10
972197337;WSTRZYMANE;7741863;KRA-PRIM-90;2026-04-09;Walek rozrzadu;8;8;7;10
986234887;ZAFAKTUROWANE;4139733;RUD-PRIM-53;2026-04-09;Silnik kompletny;26;26;1;10
957980516;WSTRZYMANE;4139733;RUD-PRIM-53;2026-04-09;Przekaznik pompy;14;13;1;10
957980516;WSTRZYMANE;4139733;RUD-PRIM-53;2026-04-09;Przekaznik pompy;14;1;1;10
475818013;ZAWIESZONE;4139733;RUD-PRIM-53;2026-04-09;Filtr oleju;17;17;1;10
93359856;PRZEKIEROWANE;3054289;RUD-73@;2026-04-09;Zderzak przedni;17;17;1;10
682570971;ZAFAKTUROWANE;3054289;RUD-73@;2026-04-09;Filtr paliwa;6;6;1;10
337892805;PRZEKIEROWANE;3054289;RUD-73@;2026-04-09;Polos napedowa;17;17;1;10
166954844;PRZEKIEROWANE;3054289;RUD-73@;2026-04-09;Polos napedowa;6;6;1;10
76238245;NIEZREALIZOWANE;9402513;SUW-PRIM-56;2026-04-09;Lampa tylna prawa;5;5;146;20
71079472;PRZYDZIELONE;9402513;SUW-PRIM-56;2026-04-09;Polos napedowa;20;20;146;20
972197337;PRZEKIEROWANE;9402513;SUW-PRIM-56;2026-04-09;Walek rozrzadu;8;8;146;20
790789946;WYSLANE;9402513;SUW-PRIM-56;2026-04-09;Kolektor ssacy;12;12;146;20
6987991;PRZYDZIELONE;7433366;KRA-83@;2026-04-09;Fotel kierowcy;3;1;7;10
6987991;PRZYDZIELONE;7433366;KRA-83@;2026-04-09;Fotel kierowcy;3;2;7;10
810969828;ZAFAKTUROWANE;7433366;KRA-83@;2026-04-09;Szyba boczna;25;2;7;10
810969828;ZAFAKTUROWANE;7433366;KRA-83@;2026-04-09;Szyba boczna;25;23;7;10
166954844;ZAWIESZONE;3441469;KRA-16@;2026-04-09;Polos napedowa;20;20;7;20
68222356;WYSLANE;6166820;SUW-47@;2026-04-09;Zacisk hamulcowy tyl;9;9;146;20
686589303;NIEZREALIZOWANE;6166820;SUW-47@;2026-04-09;Kolektor wydechowy;27;25;146;20
686589303;NIEZREALIZOWANE;6166820;SUW-47@;2026-04-09;Kolektor wydechowy;27;2;146;20
994851203;ZAWIESZONE;4075239;LUB-PRIM-19;2026-04-09;Kierownica;14;14;4;10
249967310;NIEZREALIZOWANE;4075239;LUB-PRIM-19;2026-04-09;Pioro wycieraczki przod;8;8;4;10
730458745;WYSLANE;4075239;LUB-PRIM-19;2026-04-09;Szyba czolowa;21;21;4;10
264824270;PRZYDZIELONE;3441448;SUW-PRIM-91;2026-04-09;Zamek drzwi;23;20;146;20
264824270;PRZYDZIELONE;3441448;SUW-PRIM-91;2026-04-09;Zamek drzwi;23;3;146;20
972197337;ZAWIESZONE;3441448;SUW-PRIM-91;2026-04-09;Walek rozrzadu;8;8;146;20
284037113;WYSLANE;3441448;SUW-PRIM-91;2026-04-09;Filtr oleju;12;4;146;20
284037113;WYSLANE;3441448;SUW-PRIM-91;2026-04-09;Filtr oleju;12;8;146;20
178585192;PRZYDZIELONE;3441448;SUW-PRIM-91;2026-04-09;Tarcza hamulcowa;5;5;146;20
697811251;NIEZREALIZOWANE;5974847;KRA-40@;2026-04-09;Serwo hamulcowe;9;9;7;10
62969284;PRZEKIEROWANE;2512627;OLS-31@;2026-04-09;Wentylator chlodnicy;9;9;142;10
