P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
380434119;WYSLANE;9260220;OLS-646Y;2026-02-11;Beben hamulcowy;9;9;142;20
681812744;WYSLANE;5771007;KRA-36@;2026-02-11;Wentylator chlodnicy;24;24;7;10
363026614;WSTRZYMANE;5771007;KRA-36@;2026-02-11;Blok silnika;19;19;7;10
618712544;WYSLANE;5771007;KRA-36@;2026-02-11;Akumulator 12V;30;30;7;10
441427711;ZAWIESZONE;2342018;RUD-55@;2026-02-11;Rozrusznik;14;14;1;20
631701672;ZAWIESZONE;4815724;SUW-VCAR-47;2026-02-11;Bezpiecznik glowny;13;13;146;20
671420971;ZAFAKTUROWANE;4815724;SUW-VCAR-47;2026-02-11;Lacznik stabilizatora;6;4;146;20
671420971;ZAFAKTUROWANE;4815724;SUW-VCAR-47;2026-02-11;Lacznik stabilizatora;6;2;146;20
730458745;ZAWIESZONE;4815724;SUW-VCAR-47;2026-02-11;Szyba czolowa;25;25;146;20
109757451;WYSLANE;4815724;SUW-VCAR-47;2026-02-11;Pompa paliwa;20;19;146;20
109757451;WYSLANE;4815724;SUW-VCAR-47;2026-02-11;Pompa paliwa;20;1;146;20
409770584;WSTRZYMANE;3481234;OLS-21@;2026-02-11;Zderzak tylny;4;4;142;10
991358895;WYSLANE;3481234;OLS-21@;2026-02-11;Turbosprezarka;10;10;142;10
224966459;PRZYDZIELONE;3481234;OLS-21@;2026-02-11;Lusterko zewnetrzne lewe;4;3;142;10
224966459;PRZYDZIELONE;3481234;OLS-21@;2026-02-11;Lusterko zewnetrzne lewe;4;1;142;10
234770738;WYSLANE;3667419;SUW-40@;2026-02-11;Wal napedowy;4;1;146;20
234770738;WYSLANE;3667419;SUW-40@;2026-02-11;Wal napedowy;4;3;146;20
866277851;ZAWIESZONE;3667419;SUW-40@;2026-02-11;Guma stabilizatora;21;21;146;20
397488786;ZAWIESZONE;3667419;SUW-40@;2026-02-11;Lozysko kola;14;14;146;20
142078763;ZAFAKTUROWANE;3667419;SUW-40@;2026-02-11;Szyba czolowa;25;20;146;20
142078763;ZAFAKTUROWANE;3667419;SUW-40@;2026-02-11;Szyba czolowa;25;5;146;20
406929288;PRZEKIEROWANE;5948211;RUD-95@;2026-02-11;Silnik kompletny;16;16;1;10
986234887;WYSLANE;5948211;RUD-95@;2026-02-11;Silnik kompletny;9;7;1;10
986234887;WYSLANE;5948211;RUD-95@;2026-02-11;Silnik kompletny;9;2;1;10
282126655;NIEZREALIZOWANE;5948211;RUD-95@;2026-02-11;Zamek drzwi;7;7;1;10
428863029;ZAFAKTUROWANE;5948211;RUD-95@;2026-02-11;Pompa hamulcowa;3;1;1;10
428863029;ZAFAKTUROWANE;5948211;RUD-95@;2026-02-11;Pompa hamulcowa;3;2;1;10
84621066;PRZYDZIELONE;2836844;LUB-733Y;2026-02-11;Bezpiecznik glowny;10;10;4;10
682570971;WYSLANE;1951395;LUB-23@;2026-02-11;Filtr paliwa;28;28;4;20
74694276;NIEZREALIZOWANE;1951395;LUB-23@;2026-02-11;Tlok silnika;29;21;4;20
74694276;NIEZREALIZOWANE;1951395;LUB-23@;2026-02-11;Tlok silnika;29;8;4;20
924265163;ZAFAKTUROWANE;1951395;LUB-23@;2026-02-11;Glowica silnika;1;1;4;20
