P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
229519408;ZAFAKTUROWANE;3951788;BIA-98@;2026-04-04;Pioro wycieraczki przod;20;4;6;10
229519408;ZAFAKTUROWANE;3951788;BIA-98@;2026-04-04;Pioro wycieraczki przod;20;16;6;10
602774446;ZAWIESZONE;3951788;BIA-98@;2026-04-04;Wlacznik swiatel;15;3;6;10
602774446;ZAWIESZONE;3951788;BIA-98@;2026-04-04;Wlacznik swiatel;15;12;6;10
348205935;WSTRZYMANE;3951788;BIA-98@;2026-04-04;Olej silnikowy 5W30;26;26;6;10
262873730;WSTRZYMANE;3951788;BIA-98@;2026-04-04;Chlodnica wody;17;17;6;10
85685980;WYSLANE;5370574;OLS-45@;2026-04-04;Plyn chlodniczy;8;8;142;10
943530428;PRZEKIEROWANE;6437082;OLS-19@;2026-04-04;Filtr paliwa;7;7;142;20
701652483;WSTRZYMANE;6437082;OLS-19@;2026-04-04;Drzwi przednie prawe;9;4;142;20
701652483;WSTRZYMANE;6437082;OLS-19@;2026-04-04;Drzwi przednie prawe;9;5;142;20
686589303;ZAFAKTUROWANE;6437082;OLS-19@;2026-04-04;Kolektor wydechowy;2;2;142;20
284037113;PRZYDZIELONE;6437082;OLS-19@;2026-04-04;Filtr oleju;4;4;142;20
631701672;NIEZREALIZOWANE;9496161;BIA-PRIM-98;2026-04-04;Bezpiecznik glowny;12;8;6;10
631701672;NIEZREALIZOWANE;9496161;BIA-PRIM-98;2026-04-04;Bezpiecznik glowny;12;4;6;10
284612384;ZAFAKTUROWANE;5435408;NT-9572;2026-04-04;Silniczek krokowy;14;14;10;10
524646385;ZAFAKTUROWANE;5435408;NT-9572;2026-04-04;Blok silnika;25;25;10;10
71079472;PRZEKIEROWANE;5435408;NT-9572;2026-04-04;Polos napedowa;2;2;10;10
825286600;PRZYDZIELONE;5435408;NT-9572;2026-04-04;Drzwi przednie prawe;29;16;10;10
825286600;PRZYDZIELONE;5435408;NT-9572;2026-04-04;Drzwi przednie prawe;29;13;10;10
32004523;ZAWIESZONE;6690771;LUB-PRIM-22;2026-04-04;Pompa paliwa;27;27;4;10
747969430;WYSLANE;9485247;KRA-PRIM-51;2026-04-04;Szyba boczna;29;29;7;10
178585192;ZAWIESZONE;9485247;KRA-PRIM-51;2026-04-04;Tarcza hamulcowa;21;21;7;10
213510298;ZAWIESZONE;9485247;KRA-PRIM-51;2026-04-04;Halogen przeciwmgielny;8;8;7;10
738918273;PRZEKIEROWANE;5010292;SUW-PRIM-89;2026-04-04;Wiazka elektryczna;29;29;146;10
492698426;NIEZREALIZOWANE;5010292;SUW-PRIM-89;2026-04-04;Filtr DPF;7;7;146;10
369329644;PRZEKIEROWANE;5010292;SUW-PRIM-89;2026-04-04;Blotnik lewy;22;22;146;10
236706312;PRZYDZIELONE;5204870;RUD-28@;2026-04-04;Czujnik ABS;4;4;1;20
235503870;NIEZREALIZOWANE;5204870;RUD-28@;2026-04-04;Katalizator;2;2;1;20
524646385;PRZYDZIELONE;5204870;RUD-28@;2026-04-04;Blok silnika;20;20;1;20
364333393;PRZEKIEROWANE;5204870;RUD-28@;2026-04-04;Pasy bezpieczenstwa;20;20;1;20
697818098;ZAWIESZONE;8691195;RUD-PRIM-75;2026-04-04;Lampa tylna lewa;30;30;1;20
224966459;PRZEKIEROWANE;8691195;RUD-PRIM-75;2026-04-04;Lusterko zewnetrzne lewe;20;19;1;20
224966459;PRZEKIEROWANE;8691195;RUD-PRIM-75;2026-04-04;Lusterko zewnetrzne lewe;20;1;1;20
71079472;WYSLANE;8691195;RUD-PRIM-75;2026-04-04;Polos napedowa;22;3;1;20
71079472;WYSLANE;8691195;RUD-PRIM-75;2026-04-04;Polos napedowa;22;19;1;20
943530428;WYSLANE;9544688;OLS-PRIM-98;2026-04-04;Filtr paliwa;13;13;142;10
71079472;PRZYDZIELONE;9544688;OLS-PRIM-98;2026-04-04;Polos napedowa;15;15;142;10
618712544;NIEZREALIZOWANE;9544688;OLS-PRIM-98;2026-04-04;Akumulator 12V;17;17;142;10
101291557;PRZEKIEROWANE;9544688;OLS-PRIM-98;2026-04-04;Przepustnica;25;25;142;10
245834373;WYSLANE;1845609;WAR-PRIM-86;2026-04-04;Pompa oleju;17;17;10;20
315153362;ZAWIESZONE;1845609;WAR-PRIM-86;2026-04-04;Plyn hamulcowy;24;24;10;20
257119965;ZAWIESZONE;1845609;WAR-PRIM-86;2026-04-04;Miska olejowa;13;13;10;20
941002571;NIEZREALIZOWANE;1381696;SUW-805X;2026-04-04;Halogen przeciwmgielny;15;15;146;10
836053811;ZAWIESZONE;1381696;SUW-805X;2026-04-04;Silniczek krokowy;27;27;146;10
981997993;ZAWIESZONE;1381696;SUW-805X;2026-04-04;Drzwi przednie prawe;7;6;146;10
981997993;ZAWIESZONE;1381696;SUW-805X;2026-04-04;Drzwi przednie prawe;7;1;146;10
97623238;PRZYDZIELONE;1381696;SUW-805X;2026-04-04;Klamka zewnetrzna;9;9;146;10
234770738;ZAWIESZONE;1381696;SUW-805X;2026-04-04;Wal napedowy;4;1;146;10
234770738;ZAWIESZONE;1381696;SUW-805X;2026-04-04;Wal napedowy;4;3;146;10
54328806;WSTRZYMANE;1381696;SUW-805X;2026-04-04;Drzwi tylne lewe;26;6;146;10
54328806;WSTRZYMANE;1381696;SUW-805X;2026-04-04;Drzwi tylne lewe;26;20;146;10
213589170;ZAWIESZONE;1381696;SUW-805X;2026-04-04;Sonda lambda;13;13;146;10
363026614;PRZEKIEROWANE;1381696;SUW-805X;2026-04-04;Blok silnika;21;21;146;10
810969828;PRZEKIEROWANE;1381696;SUW-805X;2026-04-04;Szyba boczna;27;27;146;10
677651645;ZAFAKTUROWANE;1381696;SUW-805X;2026-04-04;Miska olejowa;9;9;146;10
46664552;PRZEKIEROWANE;1381696;SUW-805X;2026-04-04;Szyba boczna;3;3;146;10
453045110;ZAWIESZONE;1381696;SUW-805X;2026-04-04;Walek rozrzadu;3;3;146;10
