P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
15856122;ZAWIESZONE;2529935;RUD-PRIM-91;2026-01-04;Pompa paliwa;2;2;1;10
590357116;NIEZREALIZOWANE;2529935;RUD-PRIM-91;2026-01-04;Wentylator chlodnicy;11;11;1;10
230045022;WYSLANE;2529935;RUD-PRIM-91;2026-01-04;Przekaznik pompy;28;5;1;10
230045022;WYSLANE;2529935;RUD-PRIM-91;2026-01-04;Przekaznik pompy;28;23;1;10
710036086;ZAWIESZONE;2529935;RUD-PRIM-91;2026-01-04;Wal napedowy;6;6;1;10
733963718;ZAFAKTUROWANE;8039412;BIA-PRIM-67;2026-01-04;Drzwi przednie prawe;1;1;6;20
686589303;NIEZREALIZOWANE;8039412;BIA-PRIM-67;2026-01-04;Kolektor wydechowy;16;16;6;20
76092500;NIEZREALIZOWANE;9278999;LUB-70@;2026-01-04;Czujnik temperatury;29;29;4;10
105685387;PRZYDZIELONE;4483580;RUD-93@;2026-01-04;Miska olejowa;10;10;1;20
643121853;ZAWIESZONE;1822609;RUD-30@;2026-01-04;Koncowka drazka kierowniczego;3;3;1;10
229519408;ZAFAKTUROWANE;1822609;RUD-30@;2026-01-04;Pioro wycieraczki przod;12;12;1;10
50600821;NIEZREALIZOWANE;8169304;SUW-PRIM-47;2026-01-04;Pioro wycieraczki przod;7;5;146;20
50600821;NIEZREALIZOWANE;8169304;SUW-PRIM-47;2026-01-04;Pioro wycieraczki przod;7;2;146;20
997423271;WSTRZYMANE;8169304;SUW-PRIM-47;2026-01-04;Przekaznik pompy;24;24;146;20
818160683;ZAFAKTUROWANE;8169304;SUW-PRIM-47;2026-01-04;Termostat;3;3;146;20
454350903;NIEZREALIZOWANE;5818203;KRA-43@;2026-01-04;Polos napedowa;29;29;7;10
15856122;WYSLANE;5818203;KRA-43@;2026-01-04;Pompa paliwa;10;1;7;10
15856122;WYSLANE;5818203;KRA-43@;2026-01-04;Pompa paliwa;10;9;7;10
507860824;WSTRZYMANE;5818203;KRA-43@;2026-01-04;Filtr oleju;15;15;7;10
571998889;ZAWIESZONE;5818203;KRA-43@;2026-01-04;Kanapa tylna;24;24;7;10
101291557;PRZYDZIELONE;7956372;KRA-458Y;2026-01-04;Przepustnica;3;3;7;10
733963718;PRZYDZIELONE;7956372;KRA-458Y;2026-01-04;Drzwi przednie prawe;18;18;7;10
50600821;PRZEKIEROWANE;2909863;OLS-PRIM-60;2026-01-04;Pioro wycieraczki przod;26;26;142;10
673725057;WYSLANE;2909863;OLS-PRIM-60;2026-01-04;Chlodnica wody;16;16;142;10
129937269;ZAWIESZONE;6622207;KRA-17@;2026-01-04;Amortyzator tyl;11;11;7;10
765533129;PRZYDZIELONE;6622207;KRA-17@;2026-01-04;Guma stabilizatora;26;5;7;10
765533129;PRZYDZIELONE;6622207;KRA-17@;2026-01-04;Guma stabilizatora;26;21;7;10
790789946;ZAWIESZONE;6622207;KRA-17@;2026-01-04;Kolektor ssacy;9;7;7;10
790789946;ZAWIESZONE;6622207;KRA-17@;2026-01-04;Kolektor ssacy;9;2;7;10
991358895;ZAFAKTUROWANE;9963616;SUW-PRIM-87;2026-01-04;Turbosprezarka;3;3;146;10
428863029;ZAFAKTUROWANE;9963616;SUW-PRIM-87;2026-01-04;Pompa hamulcowa;12;12;146;10
475818013;WYSLANE;9963616;SUW-PRIM-87;2026-01-04;Filtr oleju;10;10;146;10
609204872;ZAFAKTUROWANE;3936226;RUD-PRIM-14;2026-01-04;Wtryskiwacz paliwa;11;11;1;10
524646385;PRZEKIEROWANE;9785019;BIA-PRIM-28;2026-01-04;Blok silnika;17;2;6;20
524646385;PRZEKIEROWANE;9785019;BIA-PRIM-28;2026-01-04;Blok silnika;17;15;6;20
101291557;NIEZREALIZOWANE;2460891;BIA-23@;2026-01-04;Przepustnica;9;9;6;20
681812744;WSTRZYMANE;2460891;BIA-23@;2026-01-04;Wentylator chlodnicy;15;3;6;20
681812744;WSTRZYMANE;2460891;BIA-23@;2026-01-04;Wentylator chlodnicy;15;12;6;20
547109690;PRZYDZIELONE;2460891;BIA-23@;2026-01-04;Modul zaplonowy;6;5;6;20
547109690;PRZYDZIELONE;2460891;BIA-23@;2026-01-04;Modul zaplonowy;6;1;6;20
247093812;PRZYDZIELONE;9624506;RUD-80@;2026-01-04;Zderzak przedni;29;29;1;20
60072915;WYSLANE;9624506;RUD-80@;2026-01-04;Wal napedowy;2;2;1;20
249967310;WSTRZYMANE;9624506;RUD-80@;2026-01-04;Pioro wycieraczki przod;29;13;1;20
249967310;WSTRZYMANE;9624506;RUD-80@;2026-01-04;Pioro wycieraczki przod;29;16;1;20
117744861;ZAWIESZONE;1902612;RUD-86@;2026-01-04;Sonda lambda;3;3;1;10
286675249;WYSLANE;1902612;RUD-86@;2026-01-04;Lampa tylna lewa;19;15;1;10
286675249;WYSLANE;1902612;RUD-86@;2026-01-04;Lampa tylna lewa;19;4;1;10
924876553;ZAFAKTUROWANE;1902612;RUD-86@;2026-01-04;Plyn chlodniczy;4;4;1;10
682570971;PRZEKIEROWANE;8808058;KRA-28@;2026-01-04;Filtr paliwa;1;1;7;10
268237631;ZAFAKTUROWANE;8808058;KRA-28@;2026-01-04;Pioro wycieraczki tyl;12;12;7;10
105685387;PRZYDZIELONE;8808058;KRA-28@;2026-01-04;Miska olejowa;6;6;7;10
50600821;NIEZREALIZOWANE;8808058;KRA-28@;2026-01-04;Pioro wycieraczki przod;20;4;7;10
50600821;NIEZREALIZOWANE;8808058;KRA-28@;2026-01-04;Pioro wycieraczki przod;20;16;7;10
3494630;ZAFAKTUROWANE;7806281;SUW-PRIM-23;2026-01-04;Szyba czolowa;6;6;146;10
972197337;WYSLANE;7806281;SUW-PRIM-23;2026-01-04;Walek rozrzadu;11;11;146;10
