P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
369329644;ZAFAKTUROWANE;7196373;OLS-959Y;2026-02-01;Blotnik lewy;3;3;142;10
441427711;WSTRZYMANE;7196373;OLS-959Y;2026-02-01;Rozrusznik;1;1;142;10
236706312;NIEZREALIZOWANE;7196373;OLS-959Y;2026-02-01;Czujnik ABS;26;26;142;10
675006843;WYSLANE;7196373;OLS-959Y;2026-02-01;Maska silnika;17;11;142;10
675006843;WYSLANE;7196373;OLS-959Y;2026-02-01;Maska silnika;17;6;142;10
936777846;NIEZREALIZOWANE;7196373;OLS-959Y;2026-02-01;Blotnik lewy;5;5;142;10
91979690;NIEZREALIZOWANE;7196373;OLS-959Y;2026-02-01;Szyba boczna;26;26;142;10
284422919;NIEZREALIZOWANE;7196373;OLS-959Y;2026-02-01;Katalizator;25;25;142;10
234770738;WYSLANE;7196373;OLS-959Y;2026-02-01;Wal napedowy;13;13;142;10
6987991;ZAWIESZONE;4935388;RUD-80@;2026-02-01;Fotel kierowcy;13;4;1;20
6987991;ZAWIESZONE;4935388;RUD-80@;2026-02-01;Fotel kierowcy;13;9;1;20
135044324;PRZEKIEROWANE;4935388;RUD-80@;2026-02-01;Tlumik srodkowy;24;24;1;20
97623238;PRZEKIEROWANE;3512717;OLS-99@;2026-02-01;Klamka zewnetrzna;9;9;142;10
980482440;NIEZREALIZOWANE;3512717;OLS-99@;2026-02-01;Swieca zaplonowa;8;8;142;10
230045022;ZAFAKTUROWANE;3512717;OLS-99@;2026-02-01;Przekaznik pompy;27;27;142;10
555752829;ZAFAKTUROWANE;3512717;OLS-99@;2026-02-01;Czujnik ABS;10;3;142;10
555752829;ZAFAKTUROWANE;3512717;OLS-99@;2026-02-01;Czujnik ABS;10;7;142;10
627704430;WYSLANE;9381555;OLS-97@;2026-02-01;Beben hamulcowy;5;1;142;20
627704430;WYSLANE;9381555;OLS-97@;2026-02-01;Beben hamulcowy;5;4;142;20
810969828;PRZYDZIELONE;9381555;OLS-97@;2026-02-01;Szyba boczna;27;27;142;20
866277851;NIEZREALIZOWANE;9381555;OLS-97@;2026-02-01;Guma stabilizatora;1;1;142;20
32004523;PRZYDZIELONE;9381555;OLS-97@;2026-02-01;Pompa paliwa;10;10;142;20
747969430;ZAWIESZONE;2813042;BIA-199X;2026-02-01;Szyba boczna;23;23;6;20
580461872;WSTRZYMANE;2813042;BIA-199X;2026-02-01;Olej silnikowy 5W30;19;19;6;20
496358124;ZAWIESZONE;2813042;BIA-199X;2026-02-01;Zacisk hamulcowy przod;13;13;6;20
117744861;PRZEKIEROWANE;2813042;BIA-199X;2026-02-01;Sonda lambda;19;15;6;20
117744861;PRZEKIEROWANE;2813042;BIA-199X;2026-02-01;Sonda lambda;19;4;6;20
213510298;ZAWIESZONE;2813042;BIA-199X;2026-02-01;Halogen przeciwmgielny;14;14;6;20
545129047;ZAWIESZONE;2813042;BIA-199X;2026-02-01;Czujnik parkowania;3;3;6;20
169830594;WYSLANE;2813042;BIA-199X;2026-02-01;Alternator;10;10;6;20
260926298;WYSLANE;2813042;BIA-199X;2026-02-01;Kierownica;21;4;6;20
260926298;WYSLANE;2813042;BIA-199X;2026-02-01;Kierownica;21;17;6;20
123008994;ZAWIESZONE;2813042;BIA-199X;2026-02-01;Reflektor lewy LED;3;3;6;20
950044367;WYSLANE;2813042;BIA-199X;2026-02-01;Wlacznik swiatel;2;2;6;20
545108869;ZAWIESZONE;2813042;BIA-199X;2026-02-01;Blotnik lewy;14;14;6;20
697818098;ZAFAKTUROWANE;2813042;BIA-199X;2026-02-01;Lampa tylna lewa;8;8;6;20
269963851;NIEZREALIZOWANE;2813042;BIA-199X;2026-02-01;Bezpiecznik glowny;21;8;6;20
269963851;NIEZREALIZOWANE;2813042;BIA-199X;2026-02-01;Bezpiecznik glowny;21;13;6;20
93359856;ZAWIESZONE;2813042;BIA-199X;2026-02-01;Zderzak przedni;28;28;6;20
68222356;NIEZREALIZOWANE;2813042;BIA-199X;2026-02-01;Zacisk hamulcowy tyl;20;20;6;20
947461608;PRZYDZIELONE;2813042;BIA-199X;2026-02-01;Swieca zarowa;9;9;6;20
726610539;ZAFAKTUROWANE;2813042;BIA-199X;2026-02-01;Podnosnik szyby;8;8;6;20
590357116;ZAWIESZONE;2813042;BIA-199X;2026-02-01;Wentylator chlodnicy;25;10;6;20
590357116;ZAWIESZONE;2813042;BIA-199X;2026-02-01;Wentylator chlodnicy;25;15;6;20
994688970;WYSLANE;2813042;BIA-199X;2026-02-01;Klamka zewnetrzna;13;13;6;20
707587342;WYSLANE;2813042;BIA-199X;2026-02-01;Plyn hamulcowy;24;24;6;20
229519408;WSTRZYMANE;2813042;BIA-199X;2026-02-01;Pioro wycieraczki przod;9;6;6;20
229519408;WSTRZYMANE;2813042;BIA-199X;2026-02-01;Pioro wycieraczki przod;9;3;6;20
299095574;PRZYDZIELONE;2813042;BIA-199X;2026-02-01;Rozrusznik;14;14;6;20
524646385;NIEZREALIZOWANE;2813042;BIA-199X;2026-02-01;Blok silnika;29;29;6;20
