P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
166954844;PRZYDZIELONE;3049176;WAR-128Y;2026-02-28;Polos napedowa;8;6;10;10
166954844;PRZYDZIELONE;3049176;WAR-128Y;2026-02-28;Polos napedowa;8;2;10;10
430623729;PRZYDZIELONE;2846511;WAR-PRIM-64;2026-02-28;Chlodnica klimatyzacji;21;21;10;20
432321310;WYSLANE;2846511;WAR-PRIM-64;2026-02-28;Szyba boczna;30;1;10;20
432321310;WYSLANE;2846511;WAR-PRIM-64;2026-02-28;Szyba boczna;30;29;10;20
282126655;ZAWIESZONE;2846511;WAR-PRIM-64;2026-02-28;Zamek drzwi;5;5;10;20
911290105;ZAFAKTUROWANE;2846511;WAR-PRIM-64;2026-02-28;Amortyzator przod;7;7;10;20
590357116;NIEZREALIZOWANE;5627667;RUD-PRIM-71;2026-02-28;Wentylator chlodnicy;4;4;1;10
401496939;ZAFAKTUROWANE;5627667;RUD-PRIM-71;2026-02-28;Fotel kierowcy;18;18;1;10
260926298;ZAFAKTUROWANE;2153804;RUD-33@;2026-02-28;Kierownica;30;3;1;10
260926298;ZAFAKTUROWANE;2153804;RUD-33@;2026-02-28;Kierownica;30;27;1;10
555752829;ZAWIESZONE;2153804;RUD-33@;2026-02-28;Czujnik ABS;26;5;1;10
555752829;ZAWIESZONE;2153804;RUD-33@;2026-02-28;Czujnik ABS;26;21;1;10
364333393;PRZEKIEROWANE;2153804;RUD-33@;2026-02-28;Pasy bezpieczenstwa;10;10;1;10
264824270;ZAFAKTUROWANE;3838122;OLS-28@;2026-02-28;Zamek drzwi;26;26;142;10
142078763;PRZYDZIELONE;3838122;OLS-28@;2026-02-28;Szyba czolowa;5;5;142;10
681812744;WYSLANE;9450496;RUD-PRIM-56;2026-02-28;Wentylator chlodnicy;4;4;1;20
236706312;NIEZREALIZOWANE;9450496;RUD-PRIM-56;2026-02-28;Czujnik ABS;7;7;1;20
406929288;PRZEKIEROWANE;4593391;KRA-34@;2026-02-28;Silnik kompletny;11;11;7;20
701652483;ZAWIESZONE;1221970;SUW-PRIM-48;2026-02-28;Drzwi przednie prawe;15;15;146;10
166954844;WYSLANE;5019778;LUB-512X;2026-02-28;Polos napedowa;23;23;4;10
