P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
91979690;PRZEKIEROWANE;2571948;KRA-39@;2026-03-26;Szyba boczna;19;19;7;10
997423271;ZAWIESZONE;2571948;KRA-39@;2026-03-26;Przekaznik pompy;25;25;7;10
453045110;PRZYDZIELONE;2571948;KRA-39@;2026-03-26;Walek rozrzadu;7;7;7;10
74694276;WYSLANE;2571948;KRA-39@;2026-03-26;Tlok silnika;16;16;7;10
409770584;PRZYDZIELONE;7369125;WAR-PRIM-11;2026-03-26;Zderzak tylny;3;2;10;20
409770584;PRZYDZIELONE;7369125;WAR-PRIM-11;2026-03-26;Zderzak tylny;3;1;10;20
585136461;PRZYDZIELONE;7369125;WAR-PRIM-11;2026-03-26;Szczeki hamulcowe;1;1;10;20
74694276;PRZEKIEROWANE;7369125;WAR-PRIM-11;2026-03-26;Tlok silnika;2;2;10;20
173471957;WSTRZYMANE;1123067;BIA-32@;2026-03-26;Przekaznik pompy;8;8;6;20
496358124;ZAFAKTUROWANE;3823738;SUW-59@;2026-03-26;Zacisk hamulcowy przod;21;21;146;10
441427711;NIEZREALIZOWANE;3823738;SUW-59@;2026-03-26;Rozrusznik;7;1;146;10
441427711;NIEZREALIZOWANE;3823738;SUW-59@;2026-03-26;Rozrusznik;7;6;146;10
703781909;NIEZREALIZOWANE;6496732;KRA-24@;2026-03-26;Modul zaplonowy;11;11;7;10
585136461;WYSLANE;6496732;KRA-24@;2026-03-26;Szczeki hamulcowe;9;9;7;10
986234887;ZAWIESZONE;6496732;KRA-24@;2026-03-26;Silnik kompletny;21;21;7;10
235819993;NIEZREALIZOWANE;6496732;KRA-24@;2026-03-26;Reflektor lewy LED;16;2;7;10
235819993;NIEZREALIZOWANE;6496732;KRA-24@;2026-03-26;Reflektor lewy LED;16;14;7;10
236706312;PRZEKIEROWANE;8767420;BIA-33@;2026-03-26;Czujnik ABS;23;23;6;10
108459460;PRZEKIEROWANE;3456777;SUW-97@;2026-03-26;Zacisk hamulcowy przod;29;29;146;10
84621066;ZAFAKTUROWANE;3456777;SUW-97@;2026-03-26;Bezpiecznik glowny;20;20;146;10
964039981;NIEZREALIZOWANE;3456777;SUW-97@;2026-03-26;Cewka zaplonowa;9;9;146;10
93359856;ZAFAKTUROWANE;3456777;SUW-97@;2026-03-26;Zderzak przedni;22;22;146;10
428424718;WSTRZYMANE;2786651;WAR-91@;2026-03-26;Lusterko zewnetrzne lewe;28;28;10;10
950044367;PRZYDZIELONE;2786651;WAR-91@;2026-03-26;Wlacznik swiatel;3;3;10;10
618712544;PRZEKIEROWANE;2786651;WAR-91@;2026-03-26;Akumulator 12V;23;23;10;10
819805579;NIEZREALIZOWANE;3876115;WAR-94@;2026-03-26;Pompa wspomagania;23;23;10;10
836053811;WSTRZYMANE;3876115;WAR-94@;2026-03-26;Silniczek krokowy;26;26;10;10
493313705;PRZYDZIELONE;3876115;WAR-94@;2026-03-26;Wlacznik swiatel;21;15;10;10
493313705;PRZYDZIELONE;3876115;WAR-94@;2026-03-26;Wlacznik swiatel;21;6;10;10
681812744;NIEZREALIZOWANE;3876115;WAR-94@;2026-03-26;Wentylator chlodnicy;3;2;10;10
681812744;NIEZREALIZOWANE;3876115;WAR-94@;2026-03-26;Wentylator chlodnicy;3;1;10;10
409770584;WSTRZYMANE;3875356;LUB-PRIM-18;2026-03-26;Zderzak tylny;7;7;4;20
740749735;PRZEKIEROWANE;3875356;LUB-PRIM-18;2026-03-26;Sprzeglo dwumasowe;18;18;4;20
62969284;NIEZREALIZOWANE;3875356;LUB-PRIM-18;2026-03-26;Wentylator chlodnicy;26;9;4;20
62969284;NIEZREALIZOWANE;3875356;LUB-PRIM-18;2026-03-26;Wentylator chlodnicy;26;17;4;20
819805579;NIEZREALIZOWANE;3907848;LUB-PRIM-68;2026-03-26;Pompa wspomagania;14;14;4;20
