P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
241276931;PRZEKIEROWANE;4903198;WAR-390Y;2026-01-07;Pompa oleju;22;22;10;10
424816516;ZAFAKTUROWANE;4903198;WAR-390Y;2026-01-07;Zbiorniczek wyrownawczy;21;21;10;10
590917304;PRZYDZIELONE;4903198;WAR-390Y;2026-01-07;Przepustnica;14;14;10;10
46664552;PRZEKIEROWANE;4324412;LUB-605Y;2026-01-07;Szyba boczna;10;10;4;10
493313705;NIEZREALIZOWANE;4324412;LUB-605Y;2026-01-07;Wlacznik swiatel;28;28;4;10
986234887;ZAFAKTUROWANE;4324412;LUB-605Y;2026-01-07;Silnik kompletny;30;30;4;10
249967310;ZAFAKTUROWANE;4324412;LUB-605Y;2026-01-07;Pioro wycieraczki przod;27;18;4;10
249967310;ZAFAKTUROWANE;4324412;LUB-605Y;2026-01-07;Pioro wycieraczki przod;27;9;4;10
76092500;NIEZREALIZOWANE;4324412;LUB-605Y;2026-01-07;Czujnik temperatury;30;21;4;10
76092500;NIEZREALIZOWANE;4324412;LUB-605Y;2026-01-07;Czujnik temperatury;30;9;4;10
97623238;PRZEKIEROWANE;4324412;LUB-605Y;2026-01-07;Klamka zewnetrzna;1;1;4;10
972197337;ZAWIESZONE;4324412;LUB-605Y;2026-01-07;Walek rozrzadu;27;27;4;10
825286600;PRZYDZIELONE;4324412;LUB-605Y;2026-01-07;Drzwi przednie prawe;10;10;4;10
602774446;ZAWIESZONE;6801971;KRA-893Y;2026-01-07;Wlacznik swiatel;2;2;7;20
299095574;PRZYDZIELONE;6801971;KRA-893Y;2026-01-07;Rozrusznik;4;4;7;20
643121853;ZAFAKTUROWANE;6801971;KRA-893Y;2026-01-07;Koncowka drazka kierowniczego;24;24;7;20
74326370;WYSLANE;6801971;KRA-893Y;2026-01-07;Fotel kierowcy;3;3;7;20
707587342;PRZYDZIELONE;6801971;KRA-893Y;2026-01-07;Plyn hamulcowy;26;26;7;20
493313705;PRZEKIEROWANE;6801971;KRA-893Y;2026-01-07;Wlacznik swiatel;18;18;7;20
