P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
726610539;ZAFAKTUROWANE;6463291;LUB-PRIM-86;2026-02-04;Podnosnik szyby;23;23;4;20
869129330;WYSLANE;2961473;SUW-PRIM-30;2026-02-04;Pioro wycieraczki tyl;2;2;146;10
245834373;PRZYDZIELONE;2961473;SUW-PRIM-30;2026-02-04;Pompa oleju;6;5;146;10
245834373;PRZYDZIELONE;2961473;SUW-PRIM-30;2026-02-04;Pompa oleju;6;1;146;10
428424718;NIEZREALIZOWANE;2961473;SUW-PRIM-30;2026-02-04;Lusterko zewnetrzne lewe;3;1;146;10
428424718;NIEZREALIZOWANE;2961473;SUW-PRIM-30;2026-02-04;Lusterko zewnetrzne lewe;3;2;146;10
580461872;NIEZREALIZOWANE;3699398;NT-5769;2026-02-04;Olej silnikowy 5W30;15;15;7;20
981997993;NIEZREALIZOWANE;3699398;NT-5769;2026-02-04;Drzwi przednie prawe;23;23;7;20
994851203;PRZYDZIELONE;3699398;NT-5769;2026-02-04;Kierownica;10;10;7;20
365270635;ZAFAKTUROWANE;8712699;SUW-419Y;2026-02-04;Kolektor wydechowy;16;16;146;20
986234887;ZAWIESZONE;8712699;SUW-419Y;2026-02-04;Silnik kompletny;18;15;146;20
986234887;ZAWIESZONE;8712699;SUW-419Y;2026-02-04;Silnik kompletny;18;3;146;20
631701672;PRZEKIEROWANE;8712699;SUW-419Y;2026-02-04;Bezpiecznik glowny;13;13;146;20
843036227;PRZYDZIELONE;8712699;SUW-419Y;2026-02-04;Alternator;5;5;146;20
236466621;ZAWIESZONE;8712699;SUW-419Y;2026-02-04;Silnik kompletny;20;20;146;20
521463189;PRZEKIEROWANE;8712699;SUW-419Y;2026-02-04;Akumulator AGM;7;7;146;20
71079472;ZAWIESZONE;8712699;SUW-419Y;2026-02-04;Polos napedowa;17;17;146;20
134041070;PRZEKIEROWANE;8712699;SUW-419Y;2026-02-04;Zacisk hamulcowy przod;19;19;146;20
26865092;NIEZREALIZOWANE;8712699;SUW-419Y;2026-02-04;Podnosnik szyby;6;6;146;20
267002705;PRZEKIEROWANE;8712699;SUW-419Y;2026-02-04;Rolka napinacza;6;6;146;20
453045110;WSTRZYMANE;7808931;LUB-24@;2026-02-04;Walek rozrzadu;6;6;4;10
284422919;WYSLANE;2714070;WAR-PRIM-50;2026-02-04;Katalizator;18;18;10;10
738918273;PRZYDZIELONE;2714070;WAR-PRIM-50;2026-02-04;Wiazka elektryczna;17;4;10;10
738918273;PRZYDZIELONE;2714070;WAR-PRIM-50;2026-02-04;Wiazka elektryczna;17;13;10;10
91979690;WYSLANE;2714070;WAR-PRIM-50;2026-02-04;Szyba boczna;28;28;10;10
428424718;ZAFAKTUROWANE;3225423;RUD-351Y;2026-02-04;Lusterko zewnetrzne lewe;10;10;1;20
710036086;WSTRZYMANE;3225423;RUD-351Y;2026-02-04;Wal napedowy;13;13;1;20
135044324;ZAWIESZONE;3225423;RUD-351Y;2026-02-04;Tlumik srodkowy;30;30;1;20
28502780;NIEZREALIZOWANE;9607922;LUB-199X;2026-02-04;Wiazka elektryczna;19;19;4;10
142078763;NIEZREALIZOWANE;9607922;LUB-199X;2026-02-04;Szyba czolowa;4;4;4;10
230045022;PRZEKIEROWANE;9607922;LUB-199X;2026-02-04;Przekaznik pompy;11;11;4;10
262873730;NIEZREALIZOWANE;9607922;LUB-199X;2026-02-04;Chlodnica wody;1;1;4;10
257119965;NIEZREALIZOWANE;9607922;LUB-199X;2026-02-04;Miska olejowa;9;9;4;10
68222356;WYSLANE;9607922;LUB-199X;2026-02-04;Zacisk hamulcowy tyl;12;12;4;10
865251839;PRZEKIEROWANE;9607922;LUB-199X;2026-02-04;Chlodnica wody;11;11;4;10
573538321;PRZEKIEROWANE;9607922;LUB-199X;2026-02-04;Szyba boczna;9;9;4;10
91979690;NIEZREALIZOWANE;9607922;LUB-199X;2026-02-04;Szyba boczna;13;13;4;10
545129047;PRZYDZIELONE;9607922;LUB-199X;2026-02-04;Czujnik parkowania;22;22;4;10
267002705;NIEZREALIZOWANE;9607922;LUB-199X;2026-02-04;Rolka napinacza;30;30;4;10
740749735;PRZYDZIELONE;9607922;LUB-199X;2026-02-04;Sprzeglo dwumasowe;23;4;4;10
740749735;PRZYDZIELONE;9607922;LUB-199X;2026-02-04;Sprzeglo dwumasowe;23;19;4;10
71079472;ZAWIESZONE;9607922;LUB-199X;2026-02-04;Polos napedowa;2;2;4;10
810969828;WYSLANE;9607922;LUB-199X;2026-02-04;Szyba boczna;28;28;4;10
369329644;ZAWIESZONE;9607922;LUB-199X;2026-02-04;Blotnik lewy;23;23;4;10
282126655;ZAFAKTUROWANE;9607922;LUB-199X;2026-02-04;Zamek drzwi;20;11;4;10
282126655;ZAFAKTUROWANE;9607922;LUB-199X;2026-02-04;Zamek drzwi;20;9;4;10
911290105;ZAWIESZONE;9607922;LUB-199X;2026-02-04;Amortyzator przod;16;16;4;10
927547643;PRZYDZIELONE;9607922;LUB-199X;2026-02-04;Szyba boczna;23;6;4;10
927547643;PRZYDZIELONE;9607922;LUB-199X;2026-02-04;Szyba boczna;23;17;4;10
407953839;NIEZREALIZOWANE;9607922;LUB-199X;2026-02-04;Przepustnica;11;11;4;10
925223847;WYSLANE;2973832;OLS-PRIM-33;2026-02-04;Kolektor ssacy;1;1;142;10
747969430;NIEZREALIZOWANE;2973832;OLS-PRIM-33;2026-02-04;Szyba boczna;15;15;142;10
631701672;PRZYDZIELONE;2973832;OLS-PRIM-33;2026-02-04;Bezpiecznik glowny;5;5;142;10
105685387;PRZEKIEROWANE;8179741;KRA-PARTEX-40;2026-02-04;Miska olejowa;11;11;7;10
91979690;PRZEKIEROWANE;8179741;KRA-PARTEX-40;2026-02-04;Szyba boczna;18;18;7;10
454350903;ZAFAKTUROWANE;8179741;KRA-PARTEX-40;2026-02-04;Polos napedowa;6;6;7;10
397488786;PRZYDZIELONE;8179741;KRA-PARTEX-40;2026-02-04;Lozysko kola;20;19;7;10
397488786;PRZYDZIELONE;8179741;KRA-PARTEX-40;2026-02-04;Lozysko kola;20;1;7;10
740749735;WSTRZYMANE;1645120;KRA-PRIM-27;2026-02-04;Sprzeglo dwumasowe;21;21;7;10
239680711;PRZYDZIELONE;1645120;KRA-PRIM-27;2026-02-04;Katalizator;10;3;7;10
239680711;PRZYDZIELONE;1645120;KRA-PRIM-27;2026-02-04;Katalizator;10;7;7;10
262873730;PRZEKIEROWANE;1645120;KRA-PRIM-27;2026-02-04;Chlodnica wody;20;20;7;10
101291557;WYSLANE;7074471;KRA-51@;2026-02-04;Przepustnica;26;26;7;10
865251839;NIEZREALIZOWANE;6503218;OLS-PRIM-27;2026-02-04;Chlodnica wody;10;10;142;10
453045110;WSTRZYMANE;4177331;KRA-15@;2026-02-04;Walek rozrzadu;22;12;7;10
453045110;WSTRZYMANE;4177331;KRA-15@;2026-02-04;Walek rozrzadu;22;10;7;10
257119965;WYSLANE;4177331;KRA-15@;2026-02-04;Miska olejowa;20;6;7;10
257119965;WYSLANE;4177331;KRA-15@;2026-02-04;Miska olejowa;20;14;7;10
26865092;ZAWIESZONE;4177331;KRA-15@;2026-02-04;Podnosnik szyby;14;1;7;10
26865092;ZAWIESZONE;4177331;KRA-15@;2026-02-04;Podnosnik szyby;14;13;7;10
701652483;WSTRZYMANE;4177331;KRA-15@;2026-02-04;Drzwi przednie prawe;18;18;7;10
407953839;WSTRZYMANE;6479493;KRA-19@;2026-02-04;Przepustnica;18;18;7;10
994851203;PRZYDZIELONE;6479493;KRA-19@;2026-02-04;Kierownica;16;16;7;10
298481886;ZAWIESZONE;6479493;KRA-19@;2026-02-04;Alternator;17;17;7;10
114267751;ZAFAKTUROWANE;6479493;KRA-19@;2026-02-04;Pioro wycieraczki tyl;29;29;7;10
618712544;NIEZREALIZOWANE;9000512;INT-WAR;2026-02-04;Akumulator 12V;4;4;10;10
749631470;PRZYDZIELONE;9512372;WAR-48@;2026-02-04;Beben hamulcowy;25;25;10;20
257119965;PRZYDZIELONE;9512372;WAR-48@;2026-02-04;Miska olejowa;15;15;10;20
964039981;ZAWIESZONE;8753558;RUD-91@;2026-02-04;Cewka zaplonowa;10;10;1;10
428424718;WYSLANE;8753558;RUD-91@;2026-02-04;Lusterko zewnetrzne lewe;8;8;1;10
924265163;PRZEKIEROWANE;7126587;BIA-172Y;2026-02-04;Glowica silnika;2;2;6;10
428424718;ZAFAKTUROWANE;6776103;SUW-VCAR-30;2026-02-04;Lusterko zewnetrzne lewe;5;5;146;10
407953839;PRZYDZIELONE;3507771;RUD-433Y;2026-02-04;Przepustnica;25;25;1;20
830085810;ZAWIESZONE;7862890;RUD-61@;2026-02-04;Sworzen wahacza;23;23;1;10
824980419;NIEZREALIZOWANE;7862890;RUD-61@;2026-02-04;Deska rozdzielcza;17;17;1;10
492698426;ZAWIESZONE;4772763;LUB-PRIM-43;2026-02-04;Filtr DPF;17;17;4;10
590357116;WYSLANE;4772763;LUB-PRIM-43;2026-02-04;Wentylator chlodnicy;21;21;4;10
97623238;ZAWIESZONE;4772763;LUB-PRIM-43;2026-02-04;Klamka zewnetrzna;30;30;4;10
453045110;ZAWIESZONE;8294265;BIA-88@;2026-02-04;Walek rozrzadu;5;5;6;10
282821832;WSTRZYMANE;2382855;RUD-310Y;2026-02-04;Czujnik polozenia walu;20;20;1;10
166954844;ZAFAKTUROWANE;2382855;RUD-310Y;2026-02-04;Polos napedowa;3;3;1;10
943530428;ZAFAKTUROWANE;2382855;RUD-310Y;2026-02-04;Filtr paliwa;5;5;1;10
241276931;ZAFAKTUROWANE;2382855;RUD-310Y;2026-02-04;Pompa oleju;25;25;1;10
239680711;ZAWIESZONE;2382855;RUD-310Y;2026-02-04;Katalizator;5;5;1;10
590357116;PRZYDZIELONE;2382855;RUD-310Y;2026-02-04;Wentylator chlodnicy;25;25;1;10
590917304;PRZYDZIELONE;2382855;RUD-310Y;2026-02-04;Przepustnica;6;1;1;10
