P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
850498739;PRZEKIEROWANE;6487694;SUW-52@;2026-01-30;Reflektor lewy LED;26;26;146;10
701652483;ZAWIESZONE;6487694;SUW-52@;2026-01-30;Drzwi przednie prawe;20;20;146;10
401496939;ZAFAKTUROWANE;6487694;SUW-52@;2026-01-30;Fotel kierowcy;16;16;146;10
91979690;PRZYDZIELONE;6179878;OLS-PRIM-53;2026-01-30;Szyba boczna;30;16;142;10
91979690;PRZYDZIELONE;6179878;OLS-PRIM-53;2026-01-30;Szyba boczna;30;14;142;10
806258900;PRZYDZIELONE;3887164;BIA-PRIM-23;2026-01-30;Wahacz poprzeczny;12;12;6;10
836053811;WSTRZYMANE;3887164;BIA-PRIM-23;2026-01-30;Silniczek krokowy;21;4;6;10
836053811;WSTRZYMANE;3887164;BIA-PRIM-23;2026-01-30;Silniczek krokowy;21;17;6;10
481705135;ZAFAKTUROWANE;3887164;BIA-PRIM-23;2026-01-30;Katalizator;16;16;6;10
406929288;WYSLANE;9921943;BIA-93@;2026-01-30;Silnik kompletny;10;10;6;20
229519408;ZAWIESZONE;9921943;BIA-93@;2026-01-30;Pioro wycieraczki przod;5;2;6;20
229519408;ZAWIESZONE;9921943;BIA-93@;2026-01-30;Pioro wycieraczki przod;5;3;6;20
234770738;ZAWIESZONE;3133796;RUD-63@;2026-01-30;Wal napedowy;2;2;1;10
524646385;WSTRZYMANE;3133796;RUD-63@;2026-01-30;Blok silnika;4;4;1;10
830085810;ZAFAKTUROWANE;3133796;RUD-63@;2026-01-30;Sworzen wahacza;15;7;1;10
830085810;ZAFAKTUROWANE;3133796;RUD-63@;2026-01-30;Sworzen wahacza;15;8;1;10
950044367;WYSLANE;3133796;RUD-63@;2026-01-30;Wlacznik swiatel;15;15;1;10
365270635;PRZEKIEROWANE;7273543;RUD-344Y;2026-01-30;Kolektor wydechowy;12;12;1;10
54328806;ZAFAKTUROWANE;7273543;RUD-344Y;2026-01-30;Drzwi tylne lewe;19;19;1;10
618712544;WSTRZYMANE;7273543;RUD-344Y;2026-01-30;Akumulator 12V;4;4;1;10
224966459;NIEZREALIZOWANE;7273543;RUD-344Y;2026-01-30;Lusterko zewnetrzne lewe;11;11;1;10
298481886;WSTRZYMANE;7273543;RUD-344Y;2026-01-30;Alternator;9;9;1;10
585136461;ZAFAKTUROWANE;7273543;RUD-344Y;2026-01-30;Szczeki hamulcowe;7;7;1;10
123008994;PRZYDZIELONE;7273543;RUD-344Y;2026-01-30;Reflektor lewy LED;30;29;1;10
123008994;PRZYDZIELONE;7273543;RUD-344Y;2026-01-30;Reflektor lewy LED;30;1;1;10
521838280;PRZYDZIELONE;1457228;SUW-793Y;2026-01-30;Filtr kabinowy;27;15;146;20
521838280;PRZYDZIELONE;1457228;SUW-793Y;2026-01-30;Filtr kabinowy;27;12;146;20
940449931;PRZEKIEROWANE;1457228;SUW-793Y;2026-01-30;Szyba czolowa;11;11;146;20
229519408;NIEZREALIZOWANE;1457228;SUW-793Y;2026-01-30;Pioro wycieraczki przod;16;16;146;20
453045110;NIEZREALIZOWANE;1457228;SUW-793Y;2026-01-30;Walek rozrzadu;29;29;146;20
602774446;NIEZREALIZOWANE;1457228;SUW-793Y;2026-01-30;Wlacznik swiatel;11;11;146;20
697818098;PRZEKIEROWANE;1457228;SUW-793Y;2026-01-30;Lampa tylna lewa;8;8;146;20
818160683;ZAWIESZONE;1457228;SUW-793Y;2026-01-30;Termostat;22;22;146;20
950756571;WYSLANE;1457228;SUW-793Y;2026-01-30;Pioro wycieraczki przod;29;16;146;20
950756571;WYSLANE;1457228;SUW-793Y;2026-01-30;Pioro wycieraczki przod;29;13;146;20
950756571;NIEZREALIZOWANE;1783102;BIA-15@;2026-01-30;Pioro wycieraczki przod;30;30;6;10
241276931;NIEZREALIZOWANE;1783102;BIA-15@;2026-01-30;Pompa oleju;30;30;6;10
91979690;WSTRZYMANE;7714470;INT-KRA;2026-01-30;Szyba boczna;16;16;7;10
453045110;NIEZREALIZOWANE;8553406;LUB-IC-76;2026-01-30;Walek rozrzadu;30;7;4;20
453045110;NIEZREALIZOWANE;8553406;LUB-IC-76;2026-01-30;Walek rozrzadu;30;23;4;20
927547643;WYSLANE;8553406;LUB-IC-76;2026-01-30;Szyba boczna;17;17;4;20
169830594;PRZYDZIELONE;3758155;LUB-PRIM-73;2026-01-30;Alternator;6;6;4;20
114267751;PRZYDZIELONE;7696159;WAR-PRIM-14;2026-01-30;Pioro wycieraczki tyl;12;12;10;10
407953839;ZAFAKTUROWANE;7696159;WAR-PRIM-14;2026-01-30;Przepustnica;5;5;10;10
432321310;ZAWIESZONE;4294838;OLS-PRIM-70;2026-01-30;Szyba boczna;24;16;142;20
432321310;ZAWIESZONE;4294838;OLS-PRIM-70;2026-01-30;Szyba boczna;24;8;142;20
806258900;ZAFAKTUROWANE;4294838;OLS-PRIM-70;2026-01-30;Wahacz poprzeczny;22;5;142;20
806258900;ZAFAKTUROWANE;4294838;OLS-PRIM-70;2026-01-30;Wahacz poprzeczny;22;17;142;20
6987991;ZAWIESZONE;4294838;OLS-PRIM-70;2026-01-30;Fotel kierowcy;20;20;142;20
453045110;PRZEKIEROWANE;7152929;BIA-15@;2026-01-30;Walek rozrzadu;11;11;6;20
85685980;ZAWIESZONE;7152929;BIA-15@;2026-01-30;Plyn chlodniczy;14;14;6;20
947461608;WYSLANE;7152929;BIA-15@;2026-01-30;Swieca zarowa;6;6;6;20
701652483;WYSLANE;7152929;BIA-15@;2026-01-30;Drzwi przednie prawe;27;27;6;20
365351213;ZAWIESZONE;5600819;KRA-PRIM-51;2026-01-30;Wahacz wzdluzny;11;11;7;20
749631470;WYSLANE;5600819;KRA-PRIM-51;2026-01-30;Beben hamulcowy;8;8;7;20
677651645;ZAFAKTUROWANE;5600819;KRA-PRIM-51;2026-01-30;Miska olejowa;22;22;7;20
255565531;NIEZREALIZOWANE;2195924;SUW-75@;2026-01-30;Wahacz wzdluzny;26;20;146;20
255565531;NIEZREALIZOWANE;2195924;SUW-75@;2026-01-30;Wahacz wzdluzny;26;6;146;20
924876553;WYSLANE;2195924;SUW-75@;2026-01-30;Plyn chlodniczy;10;10;146;20
249967310;ZAWIESZONE;2195924;SUW-75@;2026-01-30;Pioro wycieraczki przod;5;5;146;20
365270635;WYSLANE;6841005;LUB-80@;2026-01-30;Kolektor wydechowy;6;6;4;20
365351213;PRZYDZIELONE;6841005;LUB-80@;2026-01-30;Wahacz wzdluzny;28;28;4;20
521838280;ZAWIESZONE;6841005;LUB-80@;2026-01-30;Filtr kabinowy;29;29;4;20
940449931;WYSLANE;6841005;LUB-80@;2026-01-30;Szyba czolowa;28;28;4;20
994688970;ZAWIESZONE;1235901;KRA-40@;2026-01-30;Klamka zewnetrzna;13;13;7;20
224966459;ZAWIESZONE;1235901;KRA-40@;2026-01-30;Lusterko zewnetrzne lewe;12;12;7;20
428424718;ZAFAKTUROWANE;4061962;SUW-61@;2026-01-30;Lusterko zewnetrzne lewe;12;12;146;10
142078763;PRZYDZIELONE;1853143;RUD-931Y;2026-01-30;Szyba czolowa;1;1;1;20
733963718;NIEZREALIZOWANE;1853143;RUD-931Y;2026-01-30;Drzwi przednie prawe;1;1;1;20
262873730;WYSLANE;1598169;LUB-21@;2026-01-30;Chlodnica wody;27;27;4;20
247093812;WSTRZYMANE;4819660;WAR-97@;2026-01-30;Zderzak przedni;14;14;10;10
97623238;WYSLANE;4819660;WAR-97@;2026-01-30;Klamka zewnetrzna;20;20;10;10
71079472;WYSLANE;4819660;WAR-97@;2026-01-30;Polos napedowa;25;25;10;10
142078763;WSTRZYMANE;9569129;LUB-13@;2026-01-30;Szyba czolowa;4;4;4;20
980482440;ZAFAKTUROWANE;7986840;RUD-PRIM-13;2026-01-30;Swieca zaplonowa;8;8;1;10
255565531;WYSLANE;8341566;109-5950;2026-01-30;Wahacz wzdluzny;26;26;4;20
71079472;WSTRZYMANE;8341566;109-5950;2026-01-30;Polos napedowa;23;23;4;20
314807776;WYSLANE;8341566;109-5950;2026-01-30;Filtr paliwa;6;3;4;20
314807776;WYSLANE;8341566;109-5950;2026-01-30;Filtr paliwa;6;3;4;20
306294028;PRZEKIEROWANE;6843618;LUB-22@;2026-01-30;Beben hamulcowy;12;11;4;10
306294028;PRZEKIEROWANE;6843618;LUB-22@;2026-01-30;Beben hamulcowy;12;1;4;10
391745568;PRZYDZIELONE;6843618;LUB-22@;2026-01-30;Chlodnica wody;13;13;4;10
97623238;ZAFAKTUROWANE;2149176;KRA-508X;2026-01-30;Klamka zewnetrzna;25;25;7;20
385461171;NIEZREALIZOWANE;2149176;KRA-508X;2026-01-30;Olej przekladniowy;14;14;7;20
289864268;NIEZREALIZOWANE;2149176;KRA-508X;2026-01-30;Drzwi przednie lewe;28;28;7;20
733963718;ZAWIESZONE;2149176;KRA-508X;2026-01-30;Drzwi przednie prawe;29;13;7;20
733963718;ZAWIESZONE;2149176;KRA-508X;2026-01-30;Drzwi przednie prawe;29;16;7;20
76238245;WSTRZYMANE;2149176;KRA-508X;2026-01-30;Lampa tylna prawa;15;15;7;20
671420971;ZAWIESZONE;2149176;KRA-508X;2026-01-30;Lacznik stabilizatora;21;21;7;20
903745581;NIEZREALIZOWANE;2149176;KRA-508X;2026-01-30;Drzwi przednie lewe;20;20;7;20
54328806;PRZEKIEROWANE;2149176;KRA-508X;2026-01-30;Drzwi tylne lewe;19;19;7;20
26865092;ZAFAKTUROWANE;2149176;KRA-508X;2026-01-30;Podnosnik szyby;20;20;7;20
911290105;NIEZREALIZOWANE;2149176;KRA-508X;2026-01-30;Amortyzator przod;14;14;7;20
850498739;WSTRZYMANE;2149176;KRA-508X;2026-01-30;Reflektor lewy LED;2;2;7;20
120127054;ZAFAKTUROWANE;2149176;KRA-508X;2026-01-30;Pompa hamulcowa;7;7;7;20
547109690;NIEZREALIZOWANE;2149176;KRA-508X;2026-01-30;Modul zaplonowy;10;10;7;20
206478299;ZAWIESZONE;2149176;KRA-508X;2026-01-30;Lampa tylna prawa;26;26;7;20
707587342;ZAWIESZONE;2149176;KRA-508X;2026-01-30;Plyn hamulcowy;4;4;7;20
236466621;WSTRZYMANE;2149176;KRA-508X;2026-01-30;Silnik kompletny;15;5;7;20
236466621;WSTRZYMANE;2149176;KRA-508X;2026-01-30;Silnik kompletny;15;10;7;20
940449931;WSTRZYMANE;2149176;KRA-508X;2026-01-30;Szyba czolowa;7;7;7;20
169830594;PRZYDZIELONE;2149176;KRA-508X;2026-01-30;Alternator;5;5;7;20
627704430;ZAFAKTUROWANE;2149176;KRA-508X;2026-01-30;Beben hamulcowy;28;7;7;20
627704430;ZAFAKTUROWANE;2149176;KRA-508X;2026-01-30;Beben hamulcowy;28;21;7;20
258643898;ZAFAKTUROWANE;2149176;KRA-508X;2026-01-30;Pompka spryskiwacza;4;4;7;20
236706312;PRZYDZIELONE;2149176;KRA-508X;2026-01-30;Czujnik ABS;25;25;7;20
267002705;WYSLANE;2149176;KRA-508X;2026-01-30;Rolka napinacza;9;2;7;20
267002705;WYSLANE;2149176;KRA-508X;2026-01-30;Rolka napinacza;9;7;7;20
166954844;WYSLANE;2149176;KRA-508X;2026-01-30;Polos napedowa;28;28;7;20
284612384;WSTRZYMANE;2149176;KRA-508X;2026-01-30;Silniczek krokowy;5;4;7;20
