P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
239680711;WSTRZYMANE;5577446;LUB-30@;2026-01-02;Katalizator;19;19;4;10
911290105;NIEZREALIZOWANE;5577446;LUB-30@;2026-01-02;Amortyzator przod;6;6;4;10
675006843;ZAFAKTUROWANE;7802999;SUW-21@;2026-01-02;Maska silnika;9;9;146;10
258643898;PRZYDZIELONE;7802999;SUW-21@;2026-01-02;Pompka spryskiwacza;25;25;146;10
105685387;ZAFAKTUROWANE;6065810;WAR-43@;2026-01-02;Miska olejowa;6;6;10;10
258643898;ZAFAKTUROWANE;6217344;OLS-PRIM-47;2026-01-02;Pompka spryskiwacza;12;12;142;20
74694276;ZAFAKTUROWANE;6217344;OLS-PRIM-47;2026-01-02;Tlok silnika;30;30;142;20
6987991;NIEZREALIZOWANE;4664338;SUW-20@;2026-01-02;Fotel kierowcy;29;29;146;10
363026614;WYSLANE;4664338;SUW-20@;2026-01-02;Blok silnika;18;17;146;10
363026614;WYSLANE;4664338;SUW-20@;2026-01-02;Blok silnika;18;1;146;10
369329644;PRZEKIEROWANE;4664338;SUW-20@;2026-01-02;Blotnik lewy;15;15;146;10
643121853;WSTRZYMANE;9201172;RUD-17@;2026-01-02;Koncowka drazka kierowniczego;10;5;1;20
643121853;WSTRZYMANE;9201172;RUD-17@;2026-01-02;Koncowka drazka kierowniczego;10;5;1;20
363026614;PRZEKIEROWANE;9201172;RUD-17@;2026-01-02;Blok silnika;27;27;1;20
697818098;PRZEKIEROWANE;9201172;RUD-17@;2026-01-02;Lampa tylna lewa;19;12;1;20
697818098;PRZEKIEROWANE;9201172;RUD-17@;2026-01-02;Lampa tylna lewa;19;7;1;20
241276931;PRZEKIEROWANE;9201172;RUD-17@;2026-01-02;Pompa oleju;23;23;1;20
994851203;ZAFAKTUROWANE;2010921;NT-1519;2026-01-02;Kierownica;29;29;1;10
707587342;ZAFAKTUROWANE;2010921;NT-1519;2026-01-02;Plyn hamulcowy;30;30;1;10
686589303;WSTRZYMANE;3231198;OLS-32@;2026-01-02;Kolektor wydechowy;22;22;142;10
62969284;ZAFAKTUROWANE;3231198;OLS-32@;2026-01-02;Wentylator chlodnicy;18;18;142;10
142078763;PRZEKIEROWANE;5152562;KRA-PRIM-45;2026-01-02;Szyba czolowa;20;20;7;20
994851203;WSTRZYMANE;5152562;KRA-PRIM-45;2026-01-02;Kierownica;22;22;7;20
790789946;WSTRZYMANE;5152562;KRA-PRIM-45;2026-01-02;Kolektor ssacy;8;4;7;20
790789946;WSTRZYMANE;5152562;KRA-PRIM-45;2026-01-02;Kolektor ssacy;8;4;7;20
824980419;NIEZREALIZOWANE;5152562;KRA-PRIM-45;2026-01-02;Deska rozdzielcza;8;8;7;20
348205935;PRZYDZIELONE;1946973;LUB-39@;2026-01-02;Olej silnikowy 5W30;14;14;4;10
282126655;NIEZREALIZOWANE;1946973;LUB-39@;2026-01-02;Zamek drzwi;18;18;4;10
950756571;WYSLANE;1946973;LUB-39@;2026-01-02;Pioro wycieraczki przod;30;30;4;10
299095574;ZAWIESZONE;8167236;WAR-92@;2026-01-02;Rozrusznik;6;6;10;10
545129047;ZAWIESZONE;8167236;WAR-92@;2026-01-02;Czujnik parkowania;8;8;10;10
