P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
697811251;ZAFAKTUROWANE;3822593;RUD-89@;2026-02-02;Serwo hamulcowe;10;8;1;20
697811251;ZAFAKTUROWANE;3822593;RUD-89@;2026-02-02;Serwo hamulcowe;10;2;1;20
701652483;ZAFAKTUROWANE;3822593;RUD-89@;2026-02-02;Drzwi przednie prawe;18;18;1;20
609204872;NIEZREALIZOWANE;4288660;SUW-PRIM-66;2026-02-02;Wtryskiwacz paliwa;22;10;146;10
609204872;NIEZREALIZOWANE;4288660;SUW-PRIM-66;2026-02-02;Wtryskiwacz paliwa;22;12;146;10
738918273;ZAWIESZONE;4288660;SUW-PRIM-66;2026-02-02;Wiazka elektryczna;11;11;146;10
923036480;NIEZREALIZOWANE;7656661;OLS-PRIM-41;2026-02-02;Przekladnia kierownicza;13;13;142;10
363026614;NIEZREALIZOWANE;9173465;KRA-PRIM-95;2026-02-02;Blok silnika;24;24;7;10
686589303;WSTRZYMANE;9173465;KRA-PRIM-95;2026-02-02;Kolektor wydechowy;30;30;7;10
247093812;ZAWIESZONE;9173465;KRA-PRIM-95;2026-02-02;Zderzak przedni;27;27;7;10
947461608;ZAWIESZONE;9173465;KRA-PRIM-95;2026-02-02;Swieca zarowa;26;26;7;10
46664552;PRZYDZIELONE;5679678;KRA-PRIM-18;2026-02-02;Szyba boczna;27;27;7;10
166954844;PRZYDZIELONE;5679678;KRA-PRIM-18;2026-02-02;Polos napedowa;6;6;7;10
430623729;WYSLANE;5679678;KRA-PRIM-18;2026-02-02;Chlodnica klimatyzacji;13;12;7;10
430623729;WYSLANE;5679678;KRA-PRIM-18;2026-02-02;Chlodnica klimatyzacji;13;1;7;10
697818098;PRZYDZIELONE;1564896;LUB-68@;2026-02-02;Lampa tylna lewa;3;3;4;10
74694276;NIEZREALIZOWANE;7412862;OLS-PRIM-57;2026-02-02;Tlok silnika;18;7;142;10
74694276;NIEZREALIZOWANE;7412862;OLS-PRIM-57;2026-02-02;Tlok silnika;18;11;142;10
391745568;WSTRZYMANE;7412862;OLS-PRIM-57;2026-02-02;Chlodnica wody;19;7;142;10
391745568;WSTRZYMANE;7412862;OLS-PRIM-57;2026-02-02;Chlodnica wody;19;12;142;10
726610539;PRZEKIEROWANE;7412862;OLS-PRIM-57;2026-02-02;Podnosnik szyby;15;4;142;10
726610539;PRZEKIEROWANE;7412862;OLS-PRIM-57;2026-02-02;Podnosnik szyby;15;11;142;10
830085810;ZAFAKTUROWANE;7412862;OLS-PRIM-57;2026-02-02;Sworzen wahacza;21;21;142;10
936777846;ZAFAKTUROWANE;1484388;OLS-PRIM-10;2026-02-02;Blotnik lewy;15;15;142;20
718319417;ZAFAKTUROWANE;1484388;OLS-PRIM-10;2026-02-02;Przewody zaplonowe;14;14;142;20
224966459;PRZYDZIELONE;1484388;OLS-PRIM-10;2026-02-02;Lusterko zewnetrzne lewe;30;30;142;20
708412051;NIEZREALIZOWANE;7509017;SUW-33@;2026-02-02;Akumulator 12V;20;20;146;20
981997993;PRZEKIEROWANE;7509017;SUW-33@;2026-02-02;Drzwi przednie prawe;24;24;146;20
