P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
142078763;PRZYDZIELONE;8092219;WAR-38@;2026-01-25;Szyba czolowa;13;8;10;20
142078763;PRZYDZIELONE;8092219;WAR-38@;2026-01-25;Szyba czolowa;13;5;10;20
206478299;ZAFAKTUROWANE;8092219;WAR-38@;2026-01-25;Lampa tylna prawa;10;10;10;20
348205935;ZAWIESZONE;8092219;WAR-38@;2026-01-25;Olej silnikowy 5W30;7;7;10;20
747969430;PRZEKIEROWANE;2653386;KRA-84@;2026-01-25;Szyba boczna;10;4;7;20
747969430;PRZEKIEROWANE;2653386;KRA-84@;2026-01-25;Szyba boczna;10;6;7;20
507860824;NIEZREALIZOWANE;8982684;OLS-92@;2026-01-25;Filtr oleju;18;18;142;10
407953839;WSTRZYMANE;8982684;OLS-92@;2026-01-25;Przepustnica;2;2;142;10
239680711;WSTRZYMANE;8184597;WAR-67@;2026-01-25;Katalizator;11;11;10;20
703781909;WSTRZYMANE;8184597;WAR-67@;2026-01-25;Modul zaplonowy;9;9;10;20
882413818;ZAFAKTUROWANE;6141240;SUW-PRIM-40;2026-01-25;Walek rozrzadu;22;22;146;10
545108869;WYSLANE;6141240;SUW-PRIM-40;2026-01-25;Blotnik lewy;12;12;146;10
406929288;ZAWIESZONE;6141240;SUW-PRIM-40;2026-01-25;Silnik kompletny;12;12;146;10
255565531;ZAWIESZONE;6141240;SUW-PRIM-40;2026-01-25;Wahacz wzdluzny;22;22;146;10
257119965;PRZYDZIELONE;9114925;SUW-PRIM-16;2026-01-25;Miska olejowa;17;17;146;10
790789946;NIEZREALIZOWANE;9114925;SUW-PRIM-16;2026-01-25;Kolektor ssacy;18;18;146;10
580461872;ZAFAKTUROWANE;5507461;OLS-735X;2026-01-25;Olej silnikowy 5W30;3;3;142;10
58175865;PRZEKIEROWANE;5507461;OLS-735X;2026-01-25;Lusterko zewnetrzne prawe;4;4;142;10
409770584;PRZYDZIELONE;5507461;OLS-735X;2026-01-25;Zderzak tylny;28;23;142;10
409770584;PRZYDZIELONE;5507461;OLS-735X;2026-01-25;Zderzak tylny;28;5;142;10
453045110;WSTRZYMANE;5507461;OLS-735X;2026-01-25;Walek rozrzadu;24;24;142;10
76092500;ZAWIESZONE;5507461;OLS-735X;2026-01-25;Czujnik temperatury;21;21;142;10
68222356;WYSLANE;5507461;OLS-735X;2026-01-25;Zacisk hamulcowy tyl;13;13;142;10
609204872;WSTRZYMANE;5507461;OLS-735X;2026-01-25;Wtryskiwacz paliwa;17;17;142;10
247093812;PRZEKIEROWANE;5507461;OLS-735X;2026-01-25;Zderzak przedni;20;20;142;10
74694276;WSTRZYMANE;5507461;OLS-735X;2026-01-25;Tlok silnika;18;18;142;10
135044324;ZAFAKTUROWANE;5507461;OLS-735X;2026-01-25;Tlumik srodkowy;2;2;142;10
632729211;PRZEKIEROWANE;5507461;OLS-735X;2026-01-25;Wahacz wzdluzny;7;7;142;10
810969828;WSTRZYMANE;5507461;OLS-735X;2026-01-25;Szyba boczna;5;5;142;10
941002571;NIEZREALIZOWANE;5507461;OLS-735X;2026-01-25;Halogen przeciwmgielny;15;15;142;10
836053811;NIEZREALIZOWANE;5507461;OLS-735X;2026-01-25;Silniczek krokowy;5;2;142;10
836053811;NIEZREALIZOWANE;5507461;OLS-735X;2026-01-25;Silniczek krokowy;5;3;142;10
229519408;WYSLANE;5507461;OLS-735X;2026-01-25;Pioro wycieraczki przod;7;7;142;10
365270635;PRZYDZIELONE;5507461;OLS-735X;2026-01-25;Kolektor wydechowy;6;6;142;10
169830594;WYSLANE;5507461;OLS-735X;2026-01-25;Alternator;16;16;142;10
708412051;WSTRZYMANE;5507461;OLS-735X;2026-01-25;Akumulator 12V;27;27;142;10
28502780;NIEZREALIZOWANE;5507461;OLS-735X;2026-01-25;Wiazka elektryczna;7;7;142;10
590917304;ZAFAKTUROWANE;5507461;OLS-735X;2026-01-25;Przepustnica;25;6;142;10
590917304;ZAFAKTUROWANE;5507461;OLS-735X;2026-01-25;Przepustnica;25;19;142;10
76677861;ZAFAKTUROWANE;5507461;OLS-735X;2026-01-25;Blotnik lewy;23;23;142;10
718319417;PRZEKIEROWANE;5507461;OLS-735X;2026-01-25;Przewody zaplonowe;9;3;142;10
718319417;PRZEKIEROWANE;5507461;OLS-735X;2026-01-25;Przewody zaplonowe;9;6;142;10
235819993;PRZYDZIELONE;9335005;OLS-PRIM-34;2026-01-25;Reflektor lewy LED;22;22;142;20
268237631;NIEZREALIZOWANE;9335005;OLS-PRIM-34;2026-01-25;Pioro wycieraczki tyl;1;1;142;20
521838280;ZAFAKTUROWANE;9335005;OLS-PRIM-34;2026-01-25;Filtr kabinowy;2;2;142;20
430757414;ZAFAKTUROWANE;9335005;OLS-PRIM-34;2026-01-25;Wahacz poprzeczny;29;29;142;20
701652483;ZAWIESZONE;7201126;OLS-89@;2026-01-25;Drzwi przednie prawe;22;22;142;20
74326370;WYSLANE;4795425;SUW-83MOT;2026-01-25;Fotel kierowcy;26;26;146;10
718319417;NIEZREALIZOWANE;4795425;SUW-83MOT;2026-01-25;Przewody zaplonowe;15;15;146;10
991358895;WYSLANE;4795425;SUW-83MOT;2026-01-25;Turbosprezarka;5;5;146;10
289864268;PRZEKIEROWANE;4795425;SUW-83MOT;2026-01-25;Drzwi przednie lewe;21;21;146;10
824980419;PRZEKIEROWANE;2198607;LUB-40@;2026-01-25;Deska rozdzielcza;4;4;4;20
940449931;PRZYDZIELONE;4149483;BIA-ASO-15;2026-01-25;Szyba czolowa;27;27;6;20
236466621;PRZEKIEROWANE;4149483;BIA-ASO-15;2026-01-25;Silnik kompletny;29;5;6;20
236466621;PRZEKIEROWANE;4149483;BIA-ASO-15;2026-01-25;Silnik kompletny;29;24;6;20
424816516;WSTRZYMANE;4149483;BIA-ASO-15;2026-01-25;Zbiorniczek wyrownawczy;27;8;6;20
424816516;WSTRZYMANE;4149483;BIA-ASO-15;2026-01-25;Zbiorniczek wyrownawczy;27;19;6;20
585136461;ZAWIESZONE;3854262;RUD-77@;2026-01-25;Szczeki hamulcowe;19;19;1;10
994851203;ZAFAKTUROWANE;3854262;RUD-77@;2026-01-25;Kierownica;8;5;1;10
994851203;ZAFAKTUROWANE;3854262;RUD-77@;2026-01-25;Kierownica;8;3;1;10
62969284;NIEZREALIZOWANE;3854262;RUD-77@;2026-01-25;Wentylator chlodnicy;12;12;1;10
419222169;WYSLANE;3854262;RUD-77@;2026-01-25;Lozysko amortyzatora;17;17;1;10
936777846;WYSLANE;3842999;RUD-PRIM-24;2026-01-25;Blotnik lewy;20;20;1;20
428424718;WSTRZYMANE;7247439;RUD-67@;2026-01-25;Lusterko zewnetrzne lewe;9;9;1;20
686589303;ZAWIESZONE;7247439;RUD-67@;2026-01-25;Kolektor wydechowy;24;24;1;20
169830594;ZAFAKTUROWANE;3068650;RUD-PRIM-36;2026-01-25;Alternator;1;1;1;10
249967310;PRZEKIEROWANE;3068650;RUD-PRIM-36;2026-01-25;Pioro wycieraczki przod;29;8;1;10
249967310;PRZEKIEROWANE;3068650;RUD-PRIM-36;2026-01-25;Pioro wycieraczki przod;29;21;1;10
627704430;PRZYDZIELONE;3068650;RUD-PRIM-36;2026-01-25;Beben hamulcowy;30;30;1;10
105685387;WSTRZYMANE;9517884;WAR-PRIM-36;2026-01-25;Miska olejowa;19;19;10;10
609204872;PRZYDZIELONE;9681779;BIA-239Y;2026-01-25;Wtryskiwacz paliwa;3;3;6;10
972197337;PRZEKIEROWANE;9681779;BIA-239Y;2026-01-25;Walek rozrzadu;10;10;6;10
555752829;ZAWIESZONE;9681779;BIA-239Y;2026-01-25;Czujnik ABS;28;28;6;10
419222169;WSTRZYMANE;9681779;BIA-239Y;2026-01-25;Lozysko amortyzatora;7;1;6;10
419222169;WSTRZYMANE;9681779;BIA-239Y;2026-01-25;Lozysko amortyzatora;7;6;6;10
85685980;ZAFAKTUROWANE;9681779;BIA-239Y;2026-01-25;Plyn chlodniczy;13;13;6;10
850498739;ZAFAKTUROWANE;9681779;BIA-239Y;2026-01-25;Reflektor lewy LED;29;22;6;10
850498739;ZAFAKTUROWANE;9681779;BIA-239Y;2026-01-25;Reflektor lewy LED;29;7;6;10
