P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
710036086;ZAWIESZONE;7071727;VCA-PRIM-61;2026-01-17;Wal napedowy;25;25;126;10
28502780;NIEZREALIZOWANE;9958042;SOS-403X;2026-01-17;Wiazka elektryczna;26;26;138;20
260926298;ZAWIESZONE;9958042;SOS-403X;2026-01-17;Kierownica;20;9;138;20
260926298;ZAWIESZONE;9958042;SOS-403X;2026-01-17;Kierownica;20;11;138;20
93359856;ZAWIESZONE;9958042;SOS-403X;2026-01-17;Zderzak przedni;30;30;138;20
54328806;PRZEKIEROWANE;9958042;SOS-403X;2026-01-17;Drzwi tylne lewe;2;2;138;20
747969430;ZAFAKTUROWANE;9958042;SOS-403X;2026-01-17;Szyba boczna;5;5;138;20
631701672;PRZEKIEROWANE;9958042;SOS-403X;2026-01-17;Bezpiecznik glowny;23;23;138;20
492698426;ZAWIESZONE;9958042;SOS-403X;2026-01-17;Filtr DPF;6;3;138;20
492698426;ZAWIESZONE;9958042;SOS-403X;2026-01-17;Filtr DPF;6;3;138;20
295320485;PRZEKIEROWANE;9958042;SOS-403X;2026-01-17;Amortyzator tyl;30;30;138;20
76092500;PRZYDZIELONE;9958042;SOS-403X;2026-01-17;Czujnik temperatury;28;28;138;20
236706312;PRZEKIEROWANE;9958042;SOS-403X;2026-01-17;Czujnik ABS;26;26;138;20
114267751;PRZEKIEROWANE;9958042;SOS-403X;2026-01-17;Pioro wycieraczki tyl;21;21;138;20
299095574;NIEZREALIZOWANE;9958042;SOS-403X;2026-01-17;Rozrusznik;5;5;138;20
409770584;PRZYDZIELONE;9958042;SOS-403X;2026-01-17;Zderzak tylny;7;7;138;20
609204872;PRZYDZIELONE;9958042;SOS-403X;2026-01-17;Wtryskiwacz paliwa;24;24;138;20
738918273;WYSLANE;9958042;SOS-403X;2026-01-17;Wiazka elektryczna;10;9;138;20
738918273;WYSLANE;9958042;SOS-403X;2026-01-17;Wiazka elektryczna;10;1;138;20
258643898;WYSLANE;9958042;SOS-403X;2026-01-17;Pompka spryskiwacza;21;21;138;20
545129047;WSTRZYMANE;9958042;SOS-403X;2026-01-17;Czujnik parkowania;25;25;138;20
134041070;ZAFAKTUROWANE;9958042;SOS-403X;2026-01-17;Zacisk hamulcowy przod;20;20;138;20
62969284;WSTRZYMANE;9958042;SOS-403X;2026-01-17;Wentylator chlodnicy;30;30;138;20
85685980;ZAWIESZONE;9958042;SOS-403X;2026-01-17;Plyn chlodniczy;16;16;138;20
940449931;WYSLANE;9958042;SOS-403X;2026-01-17;Szyba czolowa;12;12;138;20
806258900;ZAWIESZONE;9958042;SOS-403X;2026-01-17;Wahacz poprzeczny;1;1;138;20
453001960;ZAWIESZONE;9958042;SOS-403X;2026-01-17;Pasek wieloklinowy;14;14;138;20
675006843;PRZYDZIELONE;9958042;SOS-403X;2026-01-17;Maska silnika;24;24;138;20
924876553;WYSLANE;9958042;SOS-403X;2026-01-17;Plyn chlodniczy;25;25;138;20
924265163;PRZEKIEROWANE;9958042;SOS-403X;2026-01-17;Glowica silnika;1;1;138;20
71079472;NIEZREALIZOWANE;9958042;SOS-403X;2026-01-17;Polos napedowa;5;5;138;20
923036480;PRZEKIEROWANE;9958042;SOS-403X;2026-01-17;Przekladnia kierownicza;19;19;138;20
282126655;WSTRZYMANE;1932848;VCA-PRIM-68;2026-01-17;Zamek drzwi;27;27;126;10
388312652;PRZYDZIELONE;1932848;VCA-PRIM-68;2026-01-17;Swieca zarowa;11;11;126;10
986234887;WSTRZYMANE;1932848;VCA-PRIM-68;2026-01-17;Silnik kompletny;2;2;126;10
911290105;ZAWIESZONE;3953395;SOS-89@;2026-01-17;Amortyzator przod;26;26;138;10
235503870;ZAWIESZONE;4768730;WRO-97@;2026-01-17;Katalizator;6;6;104;10
573538321;WYSLANE;4768730;WRO-97@;2026-01-17;Szyba boczna;12;12;104;10
178585192;WSTRZYMANE;4768730;WRO-97@;2026-01-17;Tarcza hamulcowa;18;18;104;10
235819993;PRZEKIEROWANE;8661711;ASO-PRIM-75;2026-01-17;Reflektor lewy LED;7;2;2;20
235819993;PRZEKIEROWANE;8661711;ASO-PRIM-75;2026-01-17;Reflektor lewy LED;7;5;2;20
703781909;PRZYDZIELONE;8661711;ASO-PRIM-75;2026-01-17;Modul zaplonowy;14;3;2;20
703781909;PRZYDZIELONE;8661711;ASO-PRIM-75;2026-01-17;Modul zaplonowy;14;11;2;20
850498739;PRZYDZIELONE;8661711;ASO-PRIM-75;2026-01-17;Reflektor lewy LED;5;5;2;20
882413818;PRZYDZIELONE;8661711;ASO-PRIM-75;2026-01-17;Walek rozrzadu;30;19;2;20
882413818;PRZYDZIELONE;8661711;ASO-PRIM-75;2026-01-17;Walek rozrzadu;30;11;2;20
542631108;ZAWIESZONE;7279849;ASO-PRIM-68;2026-01-17;Blotnik lewy;8;1;2;20
542631108;ZAWIESZONE;7279849;ASO-PRIM-68;2026-01-17;Blotnik lewy;8;7;2;20
547109690;PRZEKIEROWANE;7279849;ASO-PRIM-68;2026-01-17;Modul zaplonowy;27;27;2;20
869129330;PRZYDZIELONE;7279849;ASO-PRIM-68;2026-01-17;Pioro wycieraczki tyl;3;3;2;20
337892805;WSTRZYMANE;6440283;WRO-85@;2026-01-17;Polos napedowa;27;27;104;10
365351213;PRZEKIEROWANE;6719167;VCA-PRIM-20;2026-01-17;Wahacz wzdluzny;27;27;126;10
84621066;NIEZREALIZOWANE;6719167;VCA-PRIM-20;2026-01-17;Bezpiecznik glowny;25;3;126;10
84621066;NIEZREALIZOWANE;6719167;VCA-PRIM-20;2026-01-17;Bezpiecznik glowny;25;22;126;10
547109690;WYSLANE;6719167;VCA-PRIM-20;2026-01-17;Modul zaplonowy;28;28;126;10
419222169;ZAFAKTUROWANE;6792490;POZ-98@;2026-01-17;Lozysko amortyzatora;23;23;1;10
632729211;PRZYDZIELONE;6792490;POZ-98@;2026-01-17;Wahacz wzdluzny;11;11;1;10
