P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
93359856;ZAWIESZONE;2778740;WRO-PRIM-41;2026-01-14;Zderzak przedni;20;20;104;20
911290105;ZAFAKTUROWANE;2778740;WRO-PRIM-41;2026-01-14;Amortyzator przod;15;15;104;20
707587342;NIEZREALIZOWANE;2778740;WRO-PRIM-41;2026-01-14;Plyn hamulcowy;10;10;104;20
269963851;ZAFAKTUROWANE;2778740;WRO-PRIM-41;2026-01-14;Bezpiecznik glowny;28;1;104;20
269963851;ZAFAKTUROWANE;2778740;WRO-PRIM-41;2026-01-14;Bezpiecznik glowny;28;27;104;20
943530428;ZAWIESZONE;7441596;VCA-PRIM-85;2026-01-14;Filtr paliwa;10;7;126;10
943530428;ZAWIESZONE;7441596;VCA-PRIM-85;2026-01-14;Filtr paliwa;10;3;126;10
348205935;WSTRZYMANE;7070228;MAG-PRIM-49;2026-01-14;Olej silnikowy 5W30;8;8;150;10
314807776;NIEZREALIZOWANE;7070228;MAG-PRIM-49;2026-01-14;Filtr paliwa;15;15;150;10
428863029;WSTRZYMANE;1452563;ASO-PRIM-39;2026-01-14;Pompa hamulcowa;2;2;2;20
337892805;ZAWIESZONE;1452563;ASO-PRIM-39;2026-01-14;Polos napedowa;9;9;2;20
924876553;NIEZREALIZOWANE;1452563;ASO-PRIM-39;2026-01-14;Plyn chlodniczy;15;15;2;20
428424718;PRZEKIEROWANE;1452563;ASO-PRIM-39;2026-01-14;Lusterko zewnetrzne lewe;9;9;2;20
986234887;PRZYDZIELONE;8468713;VCA-PRIM-50;2026-01-14;Silnik kompletny;3;3;126;10
85685980;ZAFAKTUROWANE;6375513;VCA-84@;2026-01-14;Plyn chlodniczy;17;17;126;10
940449931;PRZEKIEROWANE;6375513;VCA-84@;2026-01-14;Szyba czolowa;17;17;126;10
470416376;WSTRZYMANE;6375513;VCA-84@;2026-01-14;Chlodnica klimatyzacji;1;1;126;10
681812744;WYSLANE;6375513;VCA-84@;2026-01-14;Wentylator chlodnicy;3;3;126;10
911290105;NIEZREALIZOWANE;7696594;SOS-PRIM-24;2026-01-14;Amortyzator przod;30;30;138;10
365351213;NIEZREALIZOWANE;7696594;SOS-PRIM-24;2026-01-14;Wahacz wzdluzny;18;18;138;10
470416376;WSTRZYMANE;7696594;SOS-PRIM-24;2026-01-14;Chlodnica klimatyzacji;28;28;138;10
365270635;ZAFAKTUROWANE;2649056;WRO-93@;2026-01-14;Kolektor wydechowy;2;2;104;20
590917304;ZAFAKTUROWANE;2649056;WRO-93@;2026-01-14;Przepustnica;8;8;104;20
406929288;NIEZREALIZOWANE;2649056;WRO-93@;2026-01-14;Silnik kompletny;19;18;104;20
406929288;NIEZREALIZOWANE;2649056;WRO-93@;2026-01-14;Silnik kompletny;19;1;104;20
923036480;WYSLANE;2649056;WRO-93@;2026-01-14;Przekladnia kierownicza;20;20;104;20
542631108;ZAFAKTUROWANE;9579547;SOS-94MOT;2026-01-14;Blotnik lewy;11;11;138;10
60072915;ZAWIESZONE;9579547;SOS-94MOT;2026-01-14;Wal napedowy;14;14;138;10
924876553;ZAWIESZONE;9579547;SOS-94MOT;2026-01-14;Plyn chlodniczy;24;24;138;10
428863029;PRZYDZIELONE;9579547;SOS-94MOT;2026-01-14;Pompa hamulcowa;7;7;138;10
109757451;WSTRZYMANE;8484166;POZ-PRIM-66;2026-01-14;Pompa paliwa;2;2;1;10
547109690;ZAFAKTUROWANE;8484166;POZ-PRIM-66;2026-01-14;Modul zaplonowy;11;11;1;10
936777846;PRZYDZIELONE;1549194;PAR-77@;2026-01-14;Blotnik lewy;10;10;11;10
703781909;WYSLANE;1549194;PAR-77@;2026-01-14;Modul zaplonowy;18;3;11;10
703781909;WYSLANE;1549194;PAR-77@;2026-01-14;Modul zaplonowy;18;15;11;10
380434119;ZAFAKTUROWANE;6223809;POZ-PRIM-71;2026-01-14;Beben hamulcowy;18;13;1;10
380434119;ZAFAKTUROWANE;6223809;POZ-PRIM-71;2026-01-14;Beben hamulcowy;18;5;1;10
547109690;ZAWIESZONE;6223809;POZ-PRIM-71;2026-01-14;Modul zaplonowy;27;27;1;10
765533129;PRZYDZIELONE;2252381;SOS-754Y;2026-01-14;Guma stabilizatora;10;10;138;10
213510298;NIEZREALIZOWANE;2252381;SOS-754Y;2026-01-14;Halogen przeciwmgielny;16;16;138;10
950756571;ZAWIESZONE;2252381;SOS-754Y;2026-01-14;Pioro wycieraczki przod;1;1;138;10
235819993;ZAWIESZONE;2252381;SOS-754Y;2026-01-14;Reflektor lewy LED;27;27;138;10
101291557;ZAFAKTUROWANE;2252381;SOS-754Y;2026-01-14;Przepustnica;28;28;138;10
282126655;PRZEKIEROWANE;2252381;SOS-754Y;2026-01-14;Zamek drzwi;27;7;138;10
282126655;PRZEKIEROWANE;2252381;SOS-754Y;2026-01-14;Zamek drzwi;27;20;138;10
747969430;NIEZREALIZOWANE;2252381;SOS-754Y;2026-01-14;Szyba boczna;5;5;138;10
260926298;ZAWIESZONE;2252381;SOS-754Y;2026-01-14;Kierownica;7;7;138;10
941002571;WYSLANE;2252381;SOS-754Y;2026-01-14;Halogen przeciwmgielny;22;22;138;10
76092500;WYSLANE;6957039;WRO-VCAR-67;2026-01-14;Czujnik temperatury;15;7;104;10
76092500;WYSLANE;6957039;WRO-VCAR-67;2026-01-14;Czujnik temperatury;15;8;104;10
991358895;ZAWIESZONE;6957039;WRO-VCAR-67;2026-01-14;Turbosprezarka;18;18;104;10
707587342;ZAFAKTUROWANE;1633270;ASO-52@;2026-01-14;Plyn hamulcowy;3;3;2;10
830085810;PRZYDZIELONE;1633270;ASO-52@;2026-01-14;Sworzen wahacza;24;12;2;10
830085810;PRZYDZIELONE;1633270;ASO-52@;2026-01-14;Sworzen wahacza;24;12;2;10
738918273;WSTRZYMANE;1633270;ASO-52@;2026-01-14;Wiazka elektryczna;21;21;2;10
284422919;PRZEKIEROWANE;5151336;WRO-13@;2026-01-14;Katalizator;24;24;104;10
825286600;NIEZREALIZOWANE;5151336;WRO-13@;2026-01-14;Drzwi przednie prawe;21;21;104;10
866277851;WSTRZYMANE;5151336;WRO-13@;2026-01-14;Guma stabilizatora;10;8;104;10
866277851;WSTRZYMANE;5151336;WRO-13@;2026-01-14;Guma stabilizatora;10;2;104;10
673725057;NIEZREALIZOWANE;5491844;SOS-24MOT;2026-01-14;Chlodnica wody;3;3;138;20
703781909;NIEZREALIZOWANE;7786207;WRO-PRIM-92;2026-01-14;Modul zaplonowy;23;23;104;20
105685387;WYSLANE;7786207;WRO-PRIM-92;2026-01-14;Miska olejowa;18;18;104;20
258643898;ZAFAKTUROWANE;7786207;WRO-PRIM-92;2026-01-14;Pompka spryskiwacza;26;26;104;20
733963718;ZAWIESZONE;3155226;WRO-78@;2026-01-14;Drzwi przednie prawe;14;14;104;10
843036227;WSTRZYMANE;3155226;WRO-78@;2026-01-14;Alternator;30;24;104;10
843036227;WSTRZYMANE;3155226;WRO-78@;2026-01-14;Alternator;30;6;104;10
524646385;PRZEKIEROWANE;7450350;SOS-PRIM-24;2026-01-14;Blok silnika;14;6;138;10
524646385;PRZEKIEROWANE;7450350;SOS-PRIM-24;2026-01-14;Blok silnika;14;8;138;10
493313705;ZAFAKTUROWANE;7450350;SOS-PRIM-24;2026-01-14;Wlacznik swiatel;24;24;138;10
76092500;WYSLANE;7450350;SOS-PRIM-24;2026-01-14;Czujnik temperatury;9;9;138;10
229519408;PRZEKIEROWANE;7450350;SOS-PRIM-24;2026-01-14;Pioro wycieraczki przod;30;28;138;10
229519408;PRZEKIEROWANE;7450350;SOS-PRIM-24;2026-01-14;Pioro wycieraczki przod;30;2;138;10
580461872;ZAFAKTUROWANE;3147583;ASO-PRIM-38;2026-01-14;Olej silnikowy 5W30;29;29;2;20
401496939;WSTRZYMANE;3147583;ASO-PRIM-38;2026-01-14;Fotel kierowcy;20;16;2;20
401496939;WSTRZYMANE;3147583;ASO-PRIM-38;2026-01-14;Fotel kierowcy;20;4;2;20
940449931;NIEZREALIZOWANE;8588997;WRO-253Y;2026-01-14;Szyba czolowa;1;1;104;10
213589170;NIEZREALIZOWANE;5115673;MAG-68@;2026-01-14;Sonda lambda;4;4;150;10
627704430;ZAWIESZONE;5115673;MAG-68@;2026-01-14;Beben hamulcowy;16;4;150;10
627704430;ZAWIESZONE;5115673;MAG-68@;2026-01-14;Beben hamulcowy;16;12;150;10
675006843;NIEZREALIZOWANE;5115673;MAG-68@;2026-01-14;Maska silnika;3;3;150;10
101291557;ZAWIESZONE;6984503;INT-SOS;2026-01-14;Przepustnica;13;13;138;10
682570971;PRZEKIEROWANE;6984503;INT-SOS;2026-01-14;Filtr paliwa;26;26;138;10
850498739;ZAWIESZONE;1754659;POZ-PRIM-80;2026-01-14;Reflektor lewy LED;9;9;1;10
236706312;PRZYDZIELONE;1754659;POZ-PRIM-80;2026-01-14;Czujnik ABS;22;22;1;10
