P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
397488786;WSTRZYMANE;3392010;SOS-36@;2026-01-19;Lozysko kola;21;21;138;20
235819993;NIEZREALIZOWANE;3392010;SOS-36@;2026-01-19;Reflektor lewy LED;26;26;138;20
941002571;NIEZREALIZOWANE;5713236;PAR-26@;2026-01-19;Halogen przeciwmgielny;4;4;11;10
428424718;WSTRZYMANE;7235831;MAG-24MOT;2026-01-19;Lusterko zewnetrzne lewe;28;28;150;10
790789946;WSTRZYMANE;7235831;MAG-24MOT;2026-01-19;Kolektor ssacy;10;10;150;10
927547643;PRZEKIEROWANE;7235831;MAG-24MOT;2026-01-19;Szyba boczna;5;5;150;10
260926298;WSTRZYMANE;7235831;MAG-24MOT;2026-01-19;Kierownica;22;22;150;10
924876553;WSTRZYMANE;4732223;VCA-65@;2026-01-19;Plyn chlodniczy;7;7;126;20
388312652;ZAFAKTUROWANE;4732223;VCA-65@;2026-01-19;Swieca zarowa;20;20;126;20
496358124;NIEZREALIZOWANE;7084417;WRO-PRIM-26;2026-01-19;Zacisk hamulcowy przod;30;30;104;10
819805579;ZAWIESZONE;9688611;MAG-20@;2026-01-19;Pompa wspomagania;19;19;150;20
923036480;ZAWIESZONE;9688611;MAG-20@;2026-01-19;Przekladnia kierownicza;12;12;150;20
213589170;PRZEKIEROWANE;2353874;SOS-26@;2026-01-19;Sonda lambda;25;25;138;20
911290105;WYSLANE;2353874;SOS-26@;2026-01-19;Amortyzator przod;15;15;138;20
441427711;ZAFAKTUROWANE;2353874;SOS-26@;2026-01-19;Rozrusznik;16;16;138;20
997423271;PRZYDZIELONE;2353874;SOS-26@;2026-01-19;Przekaznik pompy;28;28;138;20
994688970;WYSLANE;9923671;VCA-84@;2026-01-19;Klamka zewnetrzna;11;11;126;10
824980419;WYSLANE;8880304;VCA-51@;2026-01-19;Deska rozdzielcza;14;14;126;10
925223847;NIEZREALIZOWANE;8880304;VCA-51@;2026-01-19;Kolektor ssacy;9;9;126;10
173471957;PRZYDZIELONE;8880304;VCA-51@;2026-01-19;Przekaznik pompy;20;18;126;10
173471957;PRZYDZIELONE;8880304;VCA-51@;2026-01-19;Przekaznik pompy;20;2;126;10
264824270;PRZYDZIELONE;8880304;VCA-51@;2026-01-19;Zamek drzwi;19;19;126;10
697818098;ZAWIESZONE;5798227;VCA-93@;2026-01-19;Lampa tylna lewa;24;22;126;20
697818098;ZAWIESZONE;5798227;VCA-93@;2026-01-19;Lampa tylna lewa;24;2;126;20
284612384;WSTRZYMANE;5798227;VCA-93@;2026-01-19;Silniczek krokowy;5;5;126;20
521838280;WYSLANE;5798227;VCA-93@;2026-01-19;Filtr kabinowy;15;15;126;20
262873730;WYSLANE;5798227;VCA-93@;2026-01-19;Chlodnica wody;13;13;126;20
249967310;PRZYDZIELONE;3814291;PAR-PRIM-94;2026-01-19;Pioro wycieraczki przod;15;15;11;10
15856122;PRZEKIEROWANE;3814291;PAR-PRIM-94;2026-01-19;Pompa paliwa;20;20;11;10
