P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
74694276;ZAFAKTUROWANE;4314245;POZ-PRIM-29;2026-01-06;Tlok silnika;16;16;1;10
830085810;ZAWIESZONE;7115223;VCA-PRIM-78;2026-01-06;Sworzen wahacza;29;29;126;10
675006843;WYSLANE;7115223;VCA-PRIM-78;2026-01-06;Maska silnika;4;4;126;10
409770584;ZAFAKTUROWANE;7115223;VCA-PRIM-78;2026-01-06;Zderzak tylny;5;5;126;10
229519408;PRZEKIEROWANE;7115223;VCA-PRIM-78;2026-01-06;Pioro wycieraczki przod;11;4;126;10
229519408;PRZEKIEROWANE;7115223;VCA-PRIM-78;2026-01-06;Pioro wycieraczki przod;11;7;126;10
97623238;WSTRZYMANE;9041235;NT-7899;2026-01-06;Klamka zewnetrzna;30;30;138;10
430623729;WYSLANE;9041235;NT-7899;2026-01-06;Chlodnica klimatyzacji;13;2;138;10
430623729;WYSLANE;9041235;NT-7899;2026-01-06;Chlodnica klimatyzacji;13;11;138;10
903745581;PRZYDZIELONE;1354875;ASO-PRIM-74;2026-01-06;Drzwi przednie lewe;10;10;2;20
923036480;ZAFAKTUROWANE;1354875;ASO-PRIM-74;2026-01-06;Przekladnia kierownicza;25;25;2;20
911290105;WSTRZYMANE;1354875;ASO-PRIM-74;2026-01-06;Amortyzator przod;5;5;2;20
286675249;ZAWIESZONE;5185358;PAR-PRIM-43;2026-01-06;Lampa tylna lewa;7;7;11;10
257119965;WYSLANE;5185358;PAR-PRIM-43;2026-01-06;Miska olejowa;21;21;11;10
991358895;ZAFAKTUROWANE;5185358;PAR-PRIM-43;2026-01-06;Turbosprezarka;5;2;11;10
991358895;ZAFAKTUROWANE;5185358;PAR-PRIM-43;2026-01-06;Turbosprezarka;5;3;11;10
407953839;WYSLANE;5185358;PAR-PRIM-43;2026-01-06;Przepustnica;30;30;11;10
496358124;ZAFAKTUROWANE;4349462;POZ-62@;2026-01-06;Zacisk hamulcowy przod;17;17;1;10
673725057;PRZEKIEROWANE;4349462;POZ-62@;2026-01-06;Chlodnica wody;10;10;1;10
213510298;PRZYDZIELONE;5706947;PAR-PRIM-41;2026-01-06;Halogen przeciwmgielny;7;7;11;20
432321310;ZAWIESZONE;2690500;VCA-56@;2026-01-06;Szyba boczna;25;12;126;10
432321310;ZAWIESZONE;2690500;VCA-56@;2026-01-06;Szyba boczna;25;13;126;10
681812744;WSTRZYMANE;7063033;SOS-87@;2026-01-06;Wentylator chlodnicy;21;21;138;20
677651645;NIEZREALIZOWANE;7063033;SOS-87@;2026-01-06;Miska olejowa;2;2;138;20
825286600;WSTRZYMANE;7063033;SOS-87@;2026-01-06;Drzwi przednie prawe;29;29;138;20
406929288;ZAFAKTUROWANE;4236786;SOS-19@;2026-01-06;Silnik kompletny;7;7;138;10
733963718;ZAWIESZONE;4236786;SOS-19@;2026-01-06;Drzwi przednie prawe;9;9;138;10
740749735;NIEZREALIZOWANE;4236786;SOS-19@;2026-01-06;Sprzeglo dwumasowe;30;30;138;10
54328806;PRZYDZIELONE;4236786;SOS-19@;2026-01-06;Drzwi tylne lewe;29;29;138;10
85685980;PRZEKIEROWANE;2970130;VCA-529Y;2026-01-06;Plyn chlodniczy;10;10;126;10
76092500;ZAWIESZONE;2970130;VCA-529Y;2026-01-06;Czujnik temperatury;2;2;126;10
241276931;PRZEKIEROWANE;4190874;SOS-PRIM-73;2026-01-06;Pompa oleju;6;2;138;20
241276931;PRZEKIEROWANE;4190874;SOS-PRIM-73;2026-01-06;Pompa oleju;6;4;138;20
747969430;WSTRZYMANE;4190874;SOS-PRIM-73;2026-01-06;Szyba boczna;19;17;138;20
747969430;WSTRZYMANE;4190874;SOS-PRIM-73;2026-01-06;Szyba boczna;19;2;138;20
