P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
453045110;ZAFAKTUROWANE;7131350;ASO-PRIM-33;2026-01-16;Walek rozrzadu;9;2;2;10
453045110;ZAFAKTUROWANE;7131350;ASO-PRIM-33;2026-01-16;Walek rozrzadu;9;7;2;10
507860824;PRZEKIEROWANE;7131350;ASO-PRIM-33;2026-01-16;Filtr oleju;3;3;2;10
267002705;PRZYDZIELONE;7131350;ASO-PRIM-33;2026-01-16;Rolka napinacza;27;27;2;10
432321310;WSTRZYMANE;7131350;ASO-PRIM-33;2026-01-16;Szyba boczna;25;25;2;10
428863029;PRZYDZIELONE;8070174;POZ-805Y;2026-01-16;Pompa hamulcowa;26;26;1;10
865251839;PRZYDZIELONE;8070174;POZ-805Y;2026-01-16;Chlodnica wody;3;3;1;10
365351213;ZAFAKTUROWANE;8070174;POZ-805Y;2026-01-16;Wahacz wzdluzny;16;16;1;10
470416376;NIEZREALIZOWANE;8070174;POZ-805Y;2026-01-16;Chlodnica klimatyzacji;3;3;1;10
407953839;ZAFAKTUROWANE;8070174;POZ-805Y;2026-01-16;Przepustnica;21;21;1;10
267002705;PRZEKIEROWANE;8070174;POZ-805Y;2026-01-16;Rolka napinacza;22;22;1;10
235503870;WSTRZYMANE;8070174;POZ-805Y;2026-01-16;Katalizator;15;15;1;10
135044324;WSTRZYMANE;8070174;POZ-805Y;2026-01-16;Tlumik srodkowy;13;13;1;10
940449931;WSTRZYMANE;7432383;WRO-12@;2026-01-16;Szyba czolowa;17;17;104;10
850498739;WSTRZYMANE;7432383;WRO-12@;2026-01-16;Reflektor lewy LED;9;4;104;10
850498739;WSTRZYMANE;7432383;WRO-12@;2026-01-16;Reflektor lewy LED;9;5;104;10
76092500;WYSLANE;7432383;WRO-12@;2026-01-16;Czujnik temperatury;23;6;104;10
76092500;WYSLANE;7432383;WRO-12@;2026-01-16;Czujnik temperatury;23;17;104;10
267002705;PRZYDZIELONE;4119485;VCA-12@;2026-01-16;Rolka napinacza;3;1;126;10
267002705;PRZYDZIELONE;4119485;VCA-12@;2026-01-16;Rolka napinacza;3;2;126;10
824980419;PRZEKIEROWANE;4119485;VCA-12@;2026-01-16;Deska rozdzielcza;7;7;126;10
618712544;PRZEKIEROWANE;4119485;VCA-12@;2026-01-16;Akumulator 12V;13;13;126;10
740749735;ZAFAKTUROWANE;4119485;VCA-12@;2026-01-16;Sprzeglo dwumasowe;10;10;126;10
85685980;WYSLANE;4577137;WRO-42@;2026-01-16;Plyn chlodniczy;27;11;104;10
85685980;WYSLANE;4577137;WRO-42@;2026-01-16;Plyn chlodniczy;27;16;104;10
71079472;PRZYDZIELONE;4577137;WRO-42@;2026-01-16;Polos napedowa;20;20;104;10
643121853;WSTRZYMANE;4577137;WRO-42@;2026-01-16;Koncowka drazka kierowniczego;1;1;104;10
765533129;ZAFAKTUROWANE;3793128;SOS-PRIM-74;2026-01-16;Guma stabilizatora;28;28;138;10
708412051;PRZYDZIELONE;9336608;VCA-PRIM-36;2026-01-16;Akumulator 12V;5;5;126;10
681812744;WSTRZYMANE;4281545;INT-PAR;2026-01-16;Wentylator chlodnicy;6;5;11;10
681812744;WSTRZYMANE;4281545;INT-PAR;2026-01-16;Wentylator chlodnicy;6;1;11;10
618712544;PRZYDZIELONE;4281545;INT-PAR;2026-01-16;Akumulator 12V;20;20;11;10
997423271;ZAWIESZONE;4281545;INT-PAR;2026-01-16;Przekaznik pompy;20;20;11;10
50600821;NIEZREALIZOWANE;9766338;PAR-PRIM-96;2026-01-16;Pioro wycieraczki przod;25;18;11;10
50600821;NIEZREALIZOWANE;9766338;PAR-PRIM-96;2026-01-16;Pioro wycieraczki przod;25;7;11;10
269963851;ZAWIESZONE;9766338;PAR-PRIM-96;2026-01-16;Bezpiecznik glowny;7;2;11;10
269963851;ZAWIESZONE;9766338;PAR-PRIM-96;2026-01-16;Bezpiecznik glowny;7;5;11;10
936777846;NIEZREALIZOWANE;9766338;PAR-PRIM-96;2026-01-16;Blotnik lewy;10;10;11;10
369329644;PRZEKIEROWANE;9766338;PAR-PRIM-96;2026-01-16;Blotnik lewy;19;19;11;10
71079472;WSTRZYMANE;1688743;SOS-300Y;2026-01-16;Polos napedowa;5;5;138;10
521463189;PRZEKIEROWANE;3903287;INT-PAR;2026-01-16;Akumulator AGM;6;6;11;10
824980419;ZAFAKTUROWANE;3903287;INT-PAR;2026-01-16;Deska rozdzielcza;5;5;11;10
419222169;PRZEKIEROWANE;3903287;INT-PAR;2026-01-16;Lozysko amortyzatora;10;10;11;10
213510298;WSTRZYMANE;3903287;INT-PAR;2026-01-16;Halogen przeciwmgielny;10;10;11;10
213510298;WYSLANE;4299102;ASO-756Y;2026-01-16;Halogen przeciwmgielny;2;2;2;10
28502780;ZAWIESZONE;6155837;PAR-551X;2026-01-16;Wiazka elektryczna;24;24;11;10
142078763;WSTRZYMANE;6155837;PAR-551X;2026-01-16;Szyba czolowa;8;8;11;10
178585192;PRZYDZIELONE;6155837;PAR-551X;2026-01-16;Tarcza hamulcowa;11;9;11;10
178585192;PRZYDZIELONE;6155837;PAR-551X;2026-01-16;Tarcza hamulcowa;11;2;11;10
282821832;WYSLANE;6155837;PAR-551X;2026-01-16;Czujnik polozenia walu;24;24;11;10
269963851;WYSLANE;6155837;PAR-551X;2026-01-16;Bezpiecznik glowny;4;4;11;10
470416376;ZAWIESZONE;6155837;PAR-551X;2026-01-16;Chlodnica klimatyzacji;20;20;11;10
282126655;PRZYDZIELONE;6155837;PAR-551X;2026-01-16;Zamek drzwi;9;7;11;10
282126655;PRZYDZIELONE;6155837;PAR-551X;2026-01-16;Zamek drzwi;9;2;11;10
701652483;WSTRZYMANE;6155837;PAR-551X;2026-01-16;Drzwi przednie prawe;10;2;11;10
701652483;WSTRZYMANE;6155837;PAR-551X;2026-01-16;Drzwi przednie prawe;10;8;11;10
710036086;PRZEKIEROWANE;1384329;109-7265;2026-01-16;Wal napedowy;24;24;126;20
105685387;ZAFAKTUROWANE;1384329;109-7265;2026-01-16;Miska olejowa;5;5;126;20
249967310;PRZEKIEROWANE;3113020;ASO-73@;2026-01-16;Pioro wycieraczki przod;5;5;2;10
441427711;PRZYDZIELONE;3113020;ASO-73@;2026-01-16;Rozrusznik;21;21;2;10
806258900;WSTRZYMANE;3113020;ASO-73@;2026-01-16;Wahacz poprzeczny;26;1;2;10
806258900;WSTRZYMANE;3113020;ASO-73@;2026-01-16;Wahacz poprzeczny;26;25;2;10
947461608;PRZYDZIELONE;3113020;ASO-73@;2026-01-16;Swieca zarowa;1;1;2;10
555752829;WYSLANE;3334588;SOS-91@;2026-01-16;Czujnik ABS;7;1;138;10
555752829;WYSLANE;3334588;SOS-91@;2026-01-16;Czujnik ABS;7;6;138;10
260926298;WSTRZYMANE;3334588;SOS-91@;2026-01-16;Kierownica;21;21;138;10
493313705;WSTRZYMANE;5485076;WRO-26@;2026-01-16;Wlacznik swiatel;6;6;104;10
388312652;WSTRZYMANE;5485076;WRO-26@;2026-01-16;Swieca zarowa;11;11;104;10
230045022;ZAWIESZONE;5485076;WRO-26@;2026-01-16;Przekaznik pompy;29;29;104;10
68222356;WYSLANE;5485076;WRO-26@;2026-01-16;Zacisk hamulcowy tyl;23;23;104;10
682570971;NIEZREALIZOWANE;9657185;VCA-489X;2026-01-16;Filtr paliwa;21;21;126;20
980482440;NIEZREALIZOWANE;9657185;VCA-489X;2026-01-16;Swieca zaplonowa;19;19;126;20
239680711;WSTRZYMANE;9657185;VCA-489X;2026-01-16;Katalizator;13;13;126;20
114267751;PRZEKIEROWANE;9657185;VCA-489X;2026-01-16;Pioro wycieraczki tyl;2;2;126;20
502574736;WSTRZYMANE;9657185;VCA-489X;2026-01-16;Silniczek krokowy;11;11;126;20
602774446;ZAWIESZONE;9657185;VCA-489X;2026-01-16;Wlacznik swiatel;14;9;126;20
602774446;ZAWIESZONE;9657185;VCA-489X;2026-01-16;Wlacznik swiatel;14;5;126;20
258643898;ZAFAKTUROWANE;9657185;VCA-489X;2026-01-16;Pompka spryskiwacza;18;18;126;20
986234887;NIEZREALIZOWANE;9657185;VCA-489X;2026-01-16;Silnik kompletny;30;30;126;20
3494630;ZAFAKTUROWANE;9657185;VCA-489X;2026-01-16;Szyba czolowa;29;29;126;20
453001960;NIEZREALIZOWANE;9657185;VCA-489X;2026-01-16;Pasek wieloklinowy;23;23;126;20
718319417;PRZEKIEROWANE;9657185;VCA-489X;2026-01-16;Przewody zaplonowe;8;8;126;20
850498739;PRZEKIEROWANE;9657185;VCA-489X;2026-01-16;Reflektor lewy LED;22;22;126;20
234770738;WYSLANE;9657185;VCA-489X;2026-01-16;Wal napedowy;5;5;126;20
245834373;NIEZREALIZOWANE;1386380;109-4170;2026-01-16;Pompa oleju;19;17;1;10
245834373;NIEZREALIZOWANE;1386380;109-4170;2026-01-16;Pompa oleju;19;2;1;10
703781909;WYSLANE;1386380;109-4170;2026-01-16;Modul zaplonowy;1;1;1;10
105685387;WSTRZYMANE;1386380;109-4170;2026-01-16;Miska olejowa;25;25;1;10
430623729;NIEZREALIZOWANE;1386380;109-4170;2026-01-16;Chlodnica klimatyzacji;28;28;1;10
71079472;PRZEKIEROWANE;6413204;SOS-82@;2026-01-16;Polos napedowa;24;24;138;10
257119965;WYSLANE;4915104;PAR-40@;2026-01-16;Miska olejowa;8;8;11;10
262873730;ZAFAKTUROWANE;4915104;PAR-40@;2026-01-16;Chlodnica wody;13;9;11;10
262873730;ZAFAKTUROWANE;4915104;PAR-40@;2026-01-16;Chlodnica wody;13;4;11;10
101291557;ZAWIESZONE;4915104;PAR-40@;2026-01-16;Przepustnica;9;9;11;10
697818098;ZAFAKTUROWANE;4915104;PAR-40@;2026-01-16;Lampa tylna lewa;17;17;11;10
730458745;WYSLANE;9870458;SOS-PRIM-52;2026-01-16;Szyba czolowa;22;22;138;10
