P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
441427711;PRZYDZIELONE;2694157;SOS-988Y;2026-03-07;Rozrusznik;3;1;138;10
441427711;PRZYDZIELONE;2694157;SOS-988Y;2026-03-07;Rozrusznik;3;2;138;10
818160683;PRZYDZIELONE;2694157;SOS-988Y;2026-03-07;Termostat;10;10;138;10
453001960;ZAWIESZONE;2694157;SOS-988Y;2026-03-07;Pasek wieloklinowy;17;15;138;10
453001960;ZAWIESZONE;2694157;SOS-988Y;2026-03-07;Pasek wieloklinowy;17;2;138;10
424816516;PRZYDZIELONE;2694157;SOS-988Y;2026-03-07;Zbiorniczek wyrownawczy;21;21;138;10
230045022;ZAFAKTUROWANE;2694157;SOS-988Y;2026-03-07;Przekaznik pompy;21;21;138;10
3494630;WSTRZYMANE;2694157;SOS-988Y;2026-03-07;Szyba czolowa;24;5;138;10
3494630;WSTRZYMANE;2694157;SOS-988Y;2026-03-07;Szyba czolowa;24;19;138;10
258643898;WSTRZYMANE;2694157;SOS-988Y;2026-03-07;Pompka spryskiwacza;17;17;138;10
46664552;ZAFAKTUROWANE;2694157;SOS-988Y;2026-03-07;Szyba boczna;5;5;138;10
26865092;ZAFAKTUROWANE;3635213;VCA-33@;2026-03-07;Podnosnik szyby;16;7;126;10
26865092;ZAFAKTUROWANE;3635213;VCA-33@;2026-03-07;Podnosnik szyby;16;9;126;10
453045110;WYSLANE;3635213;VCA-33@;2026-03-07;Walek rozrzadu;23;3;126;10
453045110;WYSLANE;3635213;VCA-33@;2026-03-07;Walek rozrzadu;23;20;126;10
923036480;PRZEKIEROWANE;3635213;VCA-33@;2026-03-07;Przekladnia kierownicza;19;2;126;10
923036480;PRZEKIEROWANE;3635213;VCA-33@;2026-03-07;Przekladnia kierownicza;19;17;126;10
142078763;WSTRZYMANE;5640533;PAR-72@;2026-03-07;Szyba czolowa;9;9;11;10
169830594;WYSLANE;5640533;PAR-72@;2026-03-07;Alternator;13;13;11;10
493313705;WYSLANE;8293346;WRO-VCAR-72;2026-03-07;Wlacznik swiatel;15;8;104;10
493313705;WYSLANE;8293346;WRO-VCAR-72;2026-03-07;Wlacznik swiatel;15;7;104;10
84621066;PRZEKIEROWANE;8293346;WRO-VCAR-72;2026-03-07;Bezpiecznik glowny;22;22;104;10
268237631;WSTRZYMANE;8293346;WRO-VCAR-72;2026-03-07;Pioro wycieraczki tyl;23;23;104;10
239680711;WSTRZYMANE;4774795;109-7407;2026-03-07;Katalizator;13;13;11;20
241276931;WYSLANE;1582599;POZ-PRIM-89;2026-03-07;Pompa oleju;14;14;1;10
925223847;ZAWIESZONE;1582599;POZ-PRIM-89;2026-03-07;Kolektor ssacy;12;12;1;10
76092500;NIEZREALIZOWANE;1582599;POZ-PRIM-89;2026-03-07;Czujnik temperatury;7;7;1;10
936777846;PRZEKIEROWANE;4022415;POZ-PRIM-67;2026-03-07;Blotnik lewy;1;1;1;10
580461872;ZAFAKTUROWANE;4022415;POZ-PRIM-67;2026-03-07;Olej silnikowy 5W30;7;7;1;10
521838280;ZAWIESZONE;8196045;PAR-PRIM-65;2026-03-07;Filtr kabinowy;14;14;11;20
441427711;WYSLANE;8196045;PAR-PRIM-65;2026-03-07;Rozrusznik;23;16;11;20
441427711;WYSLANE;8196045;PAR-PRIM-65;2026-03-07;Rozrusznik;23;7;11;20
269963851;WYSLANE;8942767;POZ-799Y;2026-03-07;Bezpiecznik glowny;25;2;1;10
269963851;WYSLANE;8942767;POZ-799Y;2026-03-07;Bezpiecznik glowny;25;23;1;10
580461872;WSTRZYMANE;8942767;POZ-799Y;2026-03-07;Olej silnikowy 5W30;6;6;1;10
866277851;WYSLANE;8942767;POZ-799Y;2026-03-07;Guma stabilizatora;4;4;1;10
703781909;WSTRZYMANE;8942767;POZ-799Y;2026-03-07;Modul zaplonowy;8;8;1;10
213589170;ZAFAKTUROWANE;8942767;POZ-799Y;2026-03-07;Sonda lambda;26;26;1;10
235503870;PRZYDZIELONE;8942767;POZ-799Y;2026-03-07;Katalizator;2;2;1;10
286675249;ZAFAKTUROWANE;6759320;WRO-PRIM-53;2026-03-07;Lampa tylna lewa;18;18;104;10
282126655;PRZYDZIELONE;6759320;WRO-PRIM-53;2026-03-07;Zamek drzwi;15;15;104;10
236706312;ZAWIESZONE;4098569;PAR-50@;2026-03-07;Czujnik ABS;12;12;11;10
545108869;PRZYDZIELONE;4098569;PAR-50@;2026-03-07;Blotnik lewy;21;21;11;10
994851203;PRZYDZIELONE;4098569;PAR-50@;2026-03-07;Kierownica;16;16;11;10
26865092;ZAFAKTUROWANE;4192421;ASO-45@;2026-03-07;Podnosnik szyby;14;14;2;20
129937269;ZAWIESZONE;1222185;PAR-448X;2026-03-07;Amortyzator tyl;15;4;11;10
129937269;ZAWIESZONE;1222185;PAR-448X;2026-03-07;Amortyzator tyl;15;11;11;10
997423271;WYSLANE;1222185;PAR-448X;2026-03-07;Przekaznik pompy;11;11;11;10
671420971;WSTRZYMANE;1222185;PAR-448X;2026-03-07;Lacznik stabilizatora;24;24;11;10
940449931;WSTRZYMANE;1222185;PAR-448X;2026-03-07;Szyba czolowa;21;21;11;10
936777846;ZAWIESZONE;1222185;PAR-448X;2026-03-07;Blotnik lewy;29;29;11;10
76092500;WSTRZYMANE;1222185;PAR-448X;2026-03-07;Czujnik temperatury;17;17;11;10
206478299;NIEZREALIZOWANE;1222185;PAR-448X;2026-03-07;Lampa tylna prawa;10;10;11;10
507860824;NIEZREALIZOWANE;1222185;PAR-448X;2026-03-07;Filtr oleju;7;7;11;10
903745581;ZAWIESZONE;1222185;PAR-448X;2026-03-07;Drzwi przednie lewe;2;2;11;10
453300810;ZAWIESZONE;1222185;PAR-448X;2026-03-07;Zderzak tylny;28;28;11;10
590357116;ZAWIESZONE;1222185;PAR-448X;2026-03-07;Wentylator chlodnicy;4;4;11;10
255565531;PRZEKIEROWANE;1222185;PAR-448X;2026-03-07;Wahacz wzdluzny;20;9;11;10
255565531;PRZEKIEROWANE;1222185;PAR-448X;2026-03-07;Wahacz wzdluzny;20;11;11;10
673725057;WYSLANE;1222185;PAR-448X;2026-03-07;Chlodnica wody;29;29;11;10
166954844;WSTRZYMANE;1222185;PAR-448X;2026-03-07;Polos napedowa;7;7;11;10
521838280;WYSLANE;1222185;PAR-448X;2026-03-07;Filtr kabinowy;11;11;11;10
85685980;ZAFAKTUROWANE;1222185;PAR-448X;2026-03-07;Plyn chlodniczy;13;13;11;10
547109690;PRZYDZIELONE;1222185;PAR-448X;2026-03-07;Modul zaplonowy;20;20;11;10
314807776;WSTRZYMANE;1222185;PAR-448X;2026-03-07;Filtr paliwa;17;5;11;10
314807776;WSTRZYMANE;1222185;PAR-448X;2026-03-07;Filtr paliwa;17;12;11;10
267002705;ZAWIESZONE;1222185;PAR-448X;2026-03-07;Rolka napinacza;9;9;11;10
453045110;ZAWIESZONE;1222185;PAR-448X;2026-03-07;Walek rozrzadu;8;8;11;10
391745568;PRZYDZIELONE;1222185;PAR-448X;2026-03-07;Chlodnica wody;28;28;11;10
224966459;WSTRZYMANE;1222185;PAR-448X;2026-03-07;Lusterko zewnetrzne lewe;13;13;11;10
825286600;WSTRZYMANE;1222185;PAR-448X;2026-03-07;Drzwi przednie prawe;2;2;11;10
229519408;WYSLANE;1222185;PAR-448X;2026-03-07;Pioro wycieraczki przod;16;16;11;10
407953839;NIEZREALIZOWANE;1222185;PAR-448X;2026-03-07;Przepustnica;15;15;11;10
972197337;WSTRZYMANE;1222185;PAR-448X;2026-03-07;Walek rozrzadu;24;18;11;10
972197337;WSTRZYMANE;1222185;PAR-448X;2026-03-07;Walek rozrzadu;24;6;11;10
109757451;WYSLANE;1222185;PAR-448X;2026-03-07;Pompa paliwa;26;26;11;10
298481886;WSTRZYMANE;1222185;PAR-448X;2026-03-07;Alternator;10;10;11;10
950756571;NIEZREALIZOWANE;1222185;PAR-448X;2026-03-07;Pioro wycieraczki przod;25;25;11;10
708412051;ZAWIESZONE;1222185;PAR-448X;2026-03-07;Akumulator 12V;22;22;11;10
380434119;WYSLANE;1222185;PAR-448X;2026-03-07;Beben hamulcowy;4;3;11;10
380434119;WYSLANE;1222185;PAR-448X;2026-03-07;Beben hamulcowy;4;1;11;10
