P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
866277851;NIEZREALIZOWANE;4996592;PAR-47@;2026-04-09;Guma stabilizatora;7;2;11;10
866277851;NIEZREALIZOWANE;4996592;PAR-47@;2026-04-09;Guma stabilizatora;7;5;11;10
424816516;PRZYDZIELONE;4996592;PAR-47@;2026-04-09;Zbiorniczek wyrownawczy;25;5;11;10
424816516;PRZYDZIELONE;4996592;PAR-47@;2026-04-09;Zbiorniczek wyrownawczy;25;20;11;10
701652483;ZAFAKTUROWANE;4996592;PAR-47@;2026-04-09;Drzwi przednie prawe;10;3;11;10
701652483;ZAFAKTUROWANE;4996592;PAR-47@;2026-04-09;Drzwi przednie prawe;10;7;11;10
337892805;WYSLANE;4996592;PAR-47@;2026-04-09;Polos napedowa;21;21;11;10
545108869;ZAWIESZONE;6264337;VCA-84@;2026-04-09;Blotnik lewy;14;14;126;10
97623238;WYSLANE;3529305;WRO-37@;2026-04-09;Klamka zewnetrzna;12;12;104;20
286675249;WSTRZYMANE;3529305;WRO-37@;2026-04-09;Lampa tylna lewa;22;22;104;20
298481886;WYSLANE;3529305;WRO-37@;2026-04-09;Alternator;19;19;104;20
521463189;PRZEKIEROWANE;2976292;PAR-55@;2026-04-09;Akumulator AGM;13;13;11;20
269963851;NIEZREALIZOWANE;2976292;PAR-55@;2026-04-09;Bezpiecznik glowny;4;4;11;20
924265163;NIEZREALIZOWANE;2976292;PAR-55@;2026-04-09;Glowica silnika;6;6;11;20
15856122;ZAFAKTUROWANE;2414906;INT-PAR;2026-04-09;Pompa paliwa;1;1;11;10
631701672;ZAFAKTUROWANE;2414906;INT-PAR;2026-04-09;Bezpiecznik glowny;4;4;11;10
818160683;ZAWIESZONE;2414906;INT-PAR;2026-04-09;Termostat;26;26;11;10
117744861;WSTRZYMANE;2414906;INT-PAR;2026-04-09;Sonda lambda;9;9;11;10
298481886;ZAFAKTUROWANE;7476054;ASO-IC-64;2026-04-09;Alternator;7;7;2;10
980482440;PRZEKIEROWANE;7476054;ASO-IC-64;2026-04-09;Swieca zaplonowa;6;6;2;10
230045022;PRZEKIEROWANE;7553409;MAG-30@;2026-04-09;Przekaznik pompy;26;19;150;10
230045022;PRZEKIEROWANE;7553409;MAG-30@;2026-04-09;Przekaznik pompy;26;7;150;10
235819993;PRZYDZIELONE;3334917;MAG-136Y;2026-04-09;Reflektor lewy LED;29;29;150;20
502574736;WSTRZYMANE;2997711;SOS-PRIM-78;2026-04-09;Silniczek krokowy;30;30;138;10
117744861;PRZYDZIELONE;2997711;SOS-PRIM-78;2026-04-09;Sonda lambda;16;16;138;10
286675249;WYSLANE;2997711;SOS-PRIM-78;2026-04-09;Lampa tylna lewa;11;2;138;10
286675249;WYSLANE;2997711;SOS-PRIM-78;2026-04-09;Lampa tylna lewa;11;9;138;10
496358124;ZAWIESZONE;9141550;POZ-87@;2026-04-09;Zacisk hamulcowy przod;10;10;1;20
166954844;ZAWIESZONE;9141550;POZ-87@;2026-04-09;Polos napedowa;8;8;1;20
923036480;ZAFAKTUROWANE;9141550;POZ-87@;2026-04-09;Przekladnia kierownicza;1;1;1;20
348205935;ZAWIESZONE;9141550;POZ-87@;2026-04-09;Olej silnikowy 5W30;5;5;1;20
547109690;PRZYDZIELONE;9845233;ASO-75@;2026-04-09;Modul zaplonowy;10;10;2;10
697818098;WYSLANE;9845233;ASO-75@;2026-04-09;Lampa tylna lewa;22;22;2;10
249967310;ZAFAKTUROWANE;9845233;ASO-75@;2026-04-09;Pioro wycieraczki przod;29;29;2;10
15856122;ZAFAKTUROWANE;9845233;ASO-75@;2026-04-09;Pompa paliwa;4;4;2;10
502574736;PRZEKIEROWANE;1386579;SOS-25@;2026-04-09;Silniczek krokowy;15;15;138;10
686589303;NIEZREALIZOWANE;1386579;SOS-25@;2026-04-09;Kolektor wydechowy;13;13;138;10
365270635;PRZEKIEROWANE;4281094;PAR-PRIM-39;2026-04-09;Kolektor wydechowy;24;24;11;20
475818013;WYSLANE;4281094;PAR-PRIM-39;2026-04-09;Filtr oleju;5;5;11;20
701652483;NIEZREALIZOWANE;3787422;WRO-56@;2026-04-09;Drzwi przednie prawe;2;2;104;10
697811251;ZAWIESZONE;3787422;WRO-56@;2026-04-09;Serwo hamulcowe;12;12;104;10
686589303;PRZYDZIELONE;8735571;ASO-PRIM-81;2026-04-09;Kolektor wydechowy;13;13;2;10
409770584;WYSLANE;9351758;POZ-VCAR-36;2026-04-09;Zderzak tylny;6;6;1;20
747969430;ZAWIESZONE;9351758;POZ-VCAR-36;2026-04-09;Szyba boczna;2;2;1;20
284037113;PRZEKIEROWANE;9351758;POZ-VCAR-36;2026-04-09;Filtr oleju;11;5;1;20
284037113;PRZEKIEROWANE;9351758;POZ-VCAR-36;2026-04-09;Filtr oleju;11;6;1;20
123008994;PRZEKIEROWANE;9351758;POZ-VCAR-36;2026-04-09;Reflektor lewy LED;1;1;1;20
697818098;WSTRZYMANE;5651871;POZ-PRIM-64;2026-04-09;Lampa tylna lewa;5;5;1;10
129937269;PRZYDZIELONE;5651871;POZ-PRIM-64;2026-04-09;Amortyzator tyl;1;1;1;10
337892805;PRZYDZIELONE;5651871;POZ-PRIM-64;2026-04-09;Polos napedowa;22;22;1;10
50600821;WSTRZYMANE;6766211;VCA-83@;2026-04-09;Pioro wycieraczki przod;13;10;126;10
50600821;WSTRZYMANE;6766211;VCA-83@;2026-04-09;Pioro wycieraczki przod;13;3;126;10
632729211;ZAWIESZONE;6766211;VCA-83@;2026-04-09;Wahacz wzdluzny;22;8;126;10
632729211;ZAWIESZONE;6766211;VCA-83@;2026-04-09;Wahacz wzdluzny;22;14;126;10
71079472;NIEZREALIZOWANE;6766211;VCA-83@;2026-04-09;Polos napedowa;13;13;126;10
380434119;ZAWIESZONE;6133359;PAR-PRIM-64;2026-04-09;Beben hamulcowy;23;23;11;10
671420971;ZAFAKTUROWANE;6133359;PAR-PRIM-64;2026-04-09;Lacznik stabilizatora;18;7;11;10
671420971;ZAFAKTUROWANE;6133359;PAR-PRIM-64;2026-04-09;Lacznik stabilizatora;18;11;11;10
108459460;PRZYDZIELONE;9005458;MAG-PRIM-70;2026-04-09;Zacisk hamulcowy przod;8;8;150;10
407953839;PRZYDZIELONE;3383910;WRO-PARTEX-16;2026-04-09;Przepustnica;1;1;104;10
71079472;PRZYDZIELONE;3383910;WRO-PARTEX-16;2026-04-09;Polos napedowa;24;24;104;10
269963851;NIEZREALIZOWANE;3383910;WRO-PARTEX-16;2026-04-09;Bezpiecznik glowny;7;7;104;10
74326370;ZAWIESZONE;3383910;WRO-PARTEX-16;2026-04-09;Fotel kierowcy;6;4;104;10
