P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
994851203;PRZYDZIELONE;1140530;ASO-PRIM-47;2026-03-17;Kierownica;20;20;2;10
940449931;PRZYDZIELONE;2436875;ASO-PRIM-66;2026-03-17;Szyba czolowa;23;23;2;10
6987991;NIEZREALIZOWANE;2436875;ASO-PRIM-66;2026-03-17;Fotel kierowcy;23;23;2;10
521463189;PRZEKIEROWANE;6652975;WRO-86@;2026-03-17;Akumulator AGM;16;16;104;20
284037113;PRZEKIEROWANE;6652975;WRO-86@;2026-03-17;Filtr oleju;1;1;104;20
997423271;ZAFAKTUROWANE;6652975;WRO-86@;2026-03-17;Przekaznik pompy;6;2;104;20
997423271;ZAFAKTUROWANE;6652975;WRO-86@;2026-03-17;Przekaznik pompy;6;4;104;20
806258900;ZAWIESZONE;5808772;PAR-PRIM-40;2026-03-17;Wahacz poprzeczny;30;30;11;20
936777846;PRZEKIEROWANE;5808772;PAR-PRIM-40;2026-03-17;Blotnik lewy;20;20;11;20
671420971;PRZYDZIELONE;5808772;PAR-PRIM-40;2026-03-17;Lacznik stabilizatora;3;3;11;20
866277851;ZAFAKTUROWANE;2443268;VCA-301X;2026-03-17;Guma stabilizatora;24;11;126;10
866277851;ZAFAKTUROWANE;2443268;VCA-301X;2026-03-17;Guma stabilizatora;24;13;126;10
289864268;WYSLANE;2443268;VCA-301X;2026-03-17;Drzwi przednie lewe;29;13;126;10
289864268;WYSLANE;2443268;VCA-301X;2026-03-17;Drzwi przednie lewe;29;16;126;10
453001960;WSTRZYMANE;2443268;VCA-301X;2026-03-17;Pasek wieloklinowy;5;5;126;10
267002705;ZAFAKTUROWANE;2443268;VCA-301X;2026-03-17;Rolka napinacza;28;28;126;10
981997993;ZAFAKTUROWANE;2443268;VCA-301X;2026-03-17;Drzwi przednie prawe;12;12;126;10
470416376;WSTRZYMANE;2443268;VCA-301X;2026-03-17;Chlodnica klimatyzacji;13;13;126;10
249967310;ZAFAKTUROWANE;2443268;VCA-301X;2026-03-17;Pioro wycieraczki przod;19;17;126;10
249967310;ZAFAKTUROWANE;2443268;VCA-301X;2026-03-17;Pioro wycieraczki przod;19;2;126;10
58175865;WSTRZYMANE;2443268;VCA-301X;2026-03-17;Lusterko zewnetrzne prawe;17;17;126;10
62969284;NIEZREALIZOWANE;2443268;VCA-301X;2026-03-17;Wentylator chlodnicy;27;27;126;10
385461171;WYSLANE;2443268;VCA-301X;2026-03-17;Olej przekladniowy;29;29;126;10
260926298;WYSLANE;2443268;VCA-301X;2026-03-17;Kierownica;17;17;126;10
627704430;WSTRZYMANE;2443268;VCA-301X;2026-03-17;Beben hamulcowy;12;12;126;10
940449931;WYSLANE;2443268;VCA-301X;2026-03-17;Szyba czolowa;17;17;126;10
843036227;PRZEKIEROWANE;2443268;VCA-301X;2026-03-17;Alternator;6;2;126;10
843036227;PRZEKIEROWANE;2443268;VCA-301X;2026-03-17;Alternator;6;4;126;10
432321310;ZAFAKTUROWANE;2443268;VCA-301X;2026-03-17;Szyba boczna;16;4;126;10
432321310;ZAFAKTUROWANE;2443268;VCA-301X;2026-03-17;Szyba boczna;16;12;126;10
91979690;NIEZREALIZOWANE;2443268;VCA-301X;2026-03-17;Szyba boczna;25;25;126;10
957980516;PRZEKIEROWANE;2443268;VCA-301X;2026-03-17;Przekaznik pompy;2;2;126;10
284422919;WYSLANE;2443268;VCA-301X;2026-03-17;Katalizator;22;22;126;10
453300810;PRZYDZIELONE;2443268;VCA-301X;2026-03-17;Zderzak tylny;30;30;126;10
430757414;PRZYDZIELONE;2443268;VCA-301X;2026-03-17;Wahacz poprzeczny;26;26;126;10
437087308;PRZYDZIELONE;2443268;VCA-301X;2026-03-17;Rolka napinacza;7;7;126;10
580461872;ZAFAKTUROWANE;2443268;VCA-301X;2026-03-17;Olej silnikowy 5W30;21;21;126;10
911290105;ZAWIESZONE;2443268;VCA-301X;2026-03-17;Amortyzator przod;21;21;126;10
71079472;WSTRZYMANE;2443268;VCA-301X;2026-03-17;Polos napedowa;10;5;126;10
71079472;WSTRZYMANE;2443268;VCA-301X;2026-03-17;Polos napedowa;10;5;126;10
542631108;WYSLANE;2443268;VCA-301X;2026-03-17;Blotnik lewy;5;5;126;10
740749735;ZAFAKTUROWANE;2443268;VCA-301X;2026-03-17;Sprzeglo dwumasowe;17;17;126;10
481705135;WYSLANE;2443268;VCA-301X;2026-03-17;Katalizator;25;25;126;10
994851203;PRZYDZIELONE;2443268;VCA-301X;2026-03-17;Kierownica;11;9;126;10
994851203;PRZYDZIELONE;2443268;VCA-301X;2026-03-17;Kierownica;11;2;126;10
409770584;PRZEKIEROWANE;2443268;VCA-301X;2026-03-17;Zderzak tylny;14;14;126;10
643121853;WYSLANE;2443268;VCA-301X;2026-03-17;Koncowka drazka kierowniczego;19;19;126;10
609204872;NIEZREALIZOWANE;2443268;VCA-301X;2026-03-17;Wtryskiwacz paliwa;11;11;126;10
733963718;ZAWIESZONE;1293051;MAG-34@;2026-03-17;Drzwi przednie prawe;30;6;150;10
733963718;ZAWIESZONE;1293051;MAG-34@;2026-03-17;Drzwi przednie prawe;30;24;150;10
3494630;ZAFAKTUROWANE;8552796;PAR-PRIM-81;2026-03-17;Szyba czolowa;15;15;11;10
708412051;NIEZREALIZOWANE;1178491;SOS-PRIM-13;2026-03-17;Akumulator 12V;26;26;138;10
401496939;WSTRZYMANE;2185122;MAG-16@;2026-03-17;Fotel kierowcy;27;6;150;20
401496939;WSTRZYMANE;2185122;MAG-16@;2026-03-17;Fotel kierowcy;27;21;150;20
135044324;NIEZREALIZOWANE;9594819;SOS-PRIM-68;2026-03-17;Tlumik srodkowy;18;18;138;20
258643898;WSTRZYMANE;9594819;SOS-PRIM-68;2026-03-17;Pompka spryskiwacza;18;18;138;20
206478299;ZAWIESZONE;9594819;SOS-PRIM-68;2026-03-17;Lampa tylna prawa;28;28;138;20
710036086;WSTRZYMANE;9594819;SOS-PRIM-68;2026-03-17;Wal napedowy;12;10;138;20
710036086;WSTRZYMANE;9594819;SOS-PRIM-68;2026-03-17;Wal napedowy;12;2;138;20
239680711;ZAWIESZONE;8897814;VCA-PRIM-36;2026-03-17;Katalizator;8;6;126;10
239680711;ZAWIESZONE;8897814;VCA-PRIM-36;2026-03-17;Katalizator;8;2;126;10
