P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
441427711;ZAWIESZONE;1160702;SOS-99@;2026-01-05;Rozrusznik;1;1;138;10
493313705;PRZEKIEROWANE;8468826;SOS-86@;2026-01-05;Wlacznik swiatel;15;15;138;10
590917304;ZAFAKTUROWANE;1331881;MAG-PRIM-55;2026-01-05;Przepustnica;9;9;150;10
496358124;NIEZREALIZOWANE;1331881;MAG-PRIM-55;2026-01-05;Zacisk hamulcowy przod;23;23;150;10
235819993;ZAWIESZONE;1331881;MAG-PRIM-55;2026-01-05;Reflektor lewy LED;7;7;150;10
236706312;PRZYDZIELONE;2861373;MAG-PRIM-74;2026-01-05;Czujnik ABS;5;5;150;10
245834373;WYSLANE;2861373;MAG-PRIM-74;2026-01-05;Pompa oleju;28;28;150;10
686589303;ZAFAKTUROWANE;5602459;ASO-98@;2026-01-05;Kolektor wydechowy;11;11;2;10
903745581;PRZYDZIELONE;5602459;ASO-98@;2026-01-05;Drzwi przednie lewe;14;9;2;10
903745581;PRZYDZIELONE;5602459;ASO-98@;2026-01-05;Drzwi przednie lewe;14;5;2;10
707587342;ZAFAKTUROWANE;5602459;ASO-98@;2026-01-05;Plyn hamulcowy;15;15;2;10
364333393;PRZEKIEROWANE;5602459;ASO-98@;2026-01-05;Pasy bezpieczenstwa;25;25;2;10
224966459;ZAFAKTUROWANE;4767293;POZ-78@;2026-01-05;Lusterko zewnetrzne lewe;23;23;1;10
117744861;WYSLANE;4767293;POZ-78@;2026-01-05;Sonda lambda;30;11;1;10
117744861;WYSLANE;4767293;POZ-78@;2026-01-05;Sonda lambda;30;19;1;10
865251839;PRZEKIEROWANE;4767293;POZ-78@;2026-01-05;Chlodnica wody;10;10;1;10
247093812;PRZEKIEROWANE;4767293;POZ-78@;2026-01-05;Zderzak przedni;4;4;1;10
850498739;PRZEKIEROWANE;1403047;WRO-PRIM-52;2026-01-05;Reflektor lewy LED;8;8;104;20
213510298;ZAFAKTUROWANE;1403047;WRO-PRIM-52;2026-01-05;Halogen przeciwmgielny;20;20;104;20
134041070;PRZYDZIELONE;8490291;WRO-14@;2026-01-05;Zacisk hamulcowy przod;2;2;104;10
3494630;ZAWIESZONE;8245056;POZ-PRIM-17;2026-01-05;Szyba czolowa;20;20;1;10
819805579;ZAFAKTUROWANE;8245056;POZ-PRIM-17;2026-01-05;Pompa wspomagania;1;1;1;10
947461608;ZAFAKTUROWANE;8245056;POZ-PRIM-17;2026-01-05;Swieca zarowa;26;26;1;10
430623729;PRZEKIEROWANE;8245056;POZ-PRIM-17;2026-01-05;Chlodnica klimatyzacji;20;20;1;10
972197337;NIEZREALIZOWANE;1435739;VCA-PRIM-85;2026-01-05;Walek rozrzadu;21;21;126;20
585136461;NIEZREALIZOWANE;8063325;VCA-PRIM-66;2026-01-05;Szczeki hamulcowe;14;14;126;20
284422919;WYSLANE;7001942;PAR-PRIM-79;2026-01-05;Katalizator;22;17;11;10
284422919;WYSLANE;7001942;PAR-PRIM-79;2026-01-05;Katalizator;22;5;11;10
730458745;ZAWIESZONE;7001942;PAR-PRIM-79;2026-01-05;Szyba czolowa;27;27;11;10
295320485;ZAFAKTUROWANE;7001942;PAR-PRIM-79;2026-01-05;Amortyzator tyl;2;2;11;10
76092500;ZAFAKTUROWANE;4361682;SOS-IC-18;2026-01-05;Czujnik temperatury;10;10;138;10
453001960;ZAFAKTUROWANE;4361682;SOS-IC-18;2026-01-05;Pasek wieloklinowy;4;4;138;10
50600821;PRZEKIEROWANE;4361682;SOS-IC-18;2026-01-05;Pioro wycieraczki przod;30;30;138;10
76238245;PRZEKIEROWANE;4361682;SOS-IC-18;2026-01-05;Lampa tylna prawa;30;30;138;10
76677861;PRZEKIEROWANE;4863356;VCA-71@;2026-01-05;Blotnik lewy;12;12;126;10
3494630;PRZYDZIELONE;4863356;VCA-71@;2026-01-05;Szyba czolowa;5;5;126;10
391745568;NIEZREALIZOWANE;4863356;VCA-71@;2026-01-05;Chlodnica wody;21;21;126;10
26865092;PRZEKIEROWANE;4863356;VCA-71@;2026-01-05;Podnosnik szyby;12;12;126;10
298481886;PRZEKIEROWANE;4340727;ASO-PRIM-38;2026-01-05;Alternator;9;3;2;10
298481886;PRZEKIEROWANE;4340727;ASO-PRIM-38;2026-01-05;Alternator;9;6;2;10
