P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
108459460;WSTRZYMANE;6952951;MAG-PRIM-81;2026-04-06;Zacisk hamulcowy przod;20;20;150;10
91979690;WYSLANE;8008747;POZ-PRIM-20;2026-04-06;Szyba boczna;1;1;1;10
697811251;WYSLANE;8008747;POZ-PRIM-20;2026-04-06;Serwo hamulcowe;3;3;1;10
401496939;ZAFAKTUROWANE;8008747;POZ-PRIM-20;2026-04-06;Fotel kierowcy;16;16;1;10
726610539;WYSLANE;1984144;VCA-91@;2026-04-06;Podnosnik szyby;29;29;126;10
502574736;WYSLANE;1984144;VCA-91@;2026-04-06;Silniczek krokowy;30;30;126;10
866277851;WYSLANE;1984144;VCA-91@;2026-04-06;Guma stabilizatora;19;19;126;10
950044367;NIEZREALIZOWANE;3100683;POZ-480X;2026-04-06;Wlacznik swiatel;13;13;1;10
245834373;WSTRZYMANE;3100683;POZ-480X;2026-04-06;Pompa oleju;27;27;1;10
178585192;ZAFAKTUROWANE;3100683;POZ-480X;2026-04-06;Tarcza hamulcowa;11;5;1;10
178585192;ZAFAKTUROWANE;3100683;POZ-480X;2026-04-06;Tarcza hamulcowa;11;6;1;10
481705135;WSTRZYMANE;3100683;POZ-480X;2026-04-06;Katalizator;30;8;1;10
481705135;WSTRZYMANE;3100683;POZ-480X;2026-04-06;Katalizator;30;22;1;10
85685980;WSTRZYMANE;3100683;POZ-480X;2026-04-06;Plyn chlodniczy;18;18;1;10
718319417;ZAWIESZONE;3100683;POZ-480X;2026-04-06;Przewody zaplonowe;21;21;1;10
380434119;WYSLANE;3100683;POZ-480X;2026-04-06;Beben hamulcowy;4;4;1;10
365351213;PRZEKIEROWANE;3100683;POZ-480X;2026-04-06;Wahacz wzdluzny;14;14;1;10
117744861;ZAFAKTUROWANE;3100683;POZ-480X;2026-04-06;Sonda lambda;27;27;1;10
555752829;ZAFAKTUROWANE;3100683;POZ-480X;2026-04-06;Czujnik ABS;7;7;1;10
980482440;WYSLANE;3100683;POZ-480X;2026-04-06;Swieca zaplonowa;16;16;1;10
627704430;ZAFAKTUROWANE;3100683;POZ-480X;2026-04-06;Beben hamulcowy;21;21;1;10
547109690;WYSLANE;3100683;POZ-480X;2026-04-06;Modul zaplonowy;29;29;1;10
864421347;ZAWIESZONE;3100683;POZ-480X;2026-04-06;Drazek kierowniczy;14;14;1;10
441427711;ZAWIESZONE;3100683;POZ-480X;2026-04-06;Rozrusznik;26;26;1;10
986234887;NIEZREALIZOWANE;3100683;POZ-480X;2026-04-06;Silnik kompletny;14;14;1;10
618712544;WYSLANE;3100683;POZ-480X;2026-04-06;Akumulator 12V;2;2;1;10
109757451;ZAWIESZONE;3100683;POZ-480X;2026-04-06;Pompa paliwa;5;5;1;10
573538321;WYSLANE;3100683;POZ-480X;2026-04-06;Szyba boczna;29;29;1;10
26865092;ZAWIESZONE;3100683;POZ-480X;2026-04-06;Podnosnik szyby;2;2;1;10
545129047;ZAWIESZONE;3100683;POZ-480X;2026-04-06;Czujnik parkowania;3;3;1;10
502574736;PRZYDZIELONE;3100683;POZ-480X;2026-04-06;Silniczek krokowy;29;29;1;10
286675249;PRZEKIEROWANE;3100683;POZ-480X;2026-04-06;Lampa tylna lewa;5;5;1;10
93359856;PRZEKIEROWANE;3100683;POZ-480X;2026-04-06;Zderzak przedni;7;7;1;10
169830594;WYSLANE;3100683;POZ-480X;2026-04-06;Alternator;21;21;1;10
843036227;NIEZREALIZOWANE;3100683;POZ-480X;2026-04-06;Alternator;6;6;1;10
224966459;ZAWIESZONE;3100683;POZ-480X;2026-04-06;Lusterko zewnetrzne lewe;1;1;1;10
46664552;WYSLANE;3100683;POZ-480X;2026-04-06;Szyba boczna;29;13;1;10
46664552;WYSLANE;3100683;POZ-480X;2026-04-06;Szyba boczna;29;16;1;10
213510298;WSTRZYMANE;3100683;POZ-480X;2026-04-06;Halogen przeciwmgielny;17;8;1;10
213510298;WSTRZYMANE;3100683;POZ-480X;2026-04-06;Halogen przeciwmgielny;17;9;1;10
229519408;ZAWIESZONE;3100683;POZ-480X;2026-04-06;Pioro wycieraczki przod;23;23;1;10
470416376;WSTRZYMANE;3100683;POZ-480X;2026-04-06;Chlodnica klimatyzacji;30;10;1;10
470416376;WSTRZYMANE;3100683;POZ-480X;2026-04-06;Chlodnica klimatyzacji;30;20;1;10
32004523;ZAFAKTUROWANE;4391795;ASO-76@;2026-04-06;Pompa paliwa;15;15;2;10
545108869;WYSLANE;3223595;PAR-91MOT;2026-04-06;Blotnik lewy;9;9;11;10
682570971;PRZEKIEROWANE;3223595;PAR-91MOT;2026-04-06;Filtr paliwa;9;9;11;10
267002705;WYSLANE;3223595;PAR-91MOT;2026-04-06;Rolka napinacza;19;19;11;10
924265163;PRZEKIEROWANE;6538590;SOS-PRIM-39;2026-04-06;Glowica silnika;17;17;138;10
109757451;ZAFAKTUROWANE;6538590;SOS-PRIM-39;2026-04-06;Pompa paliwa;29;12;138;10
109757451;ZAFAKTUROWANE;6538590;SOS-PRIM-39;2026-04-06;Pompa paliwa;29;17;138;10
76677861;WYSLANE;6538590;SOS-PRIM-39;2026-04-06;Blotnik lewy;30;30;138;10
585136461;WYSLANE;6834818;SOS-PRIM-30;2026-04-06;Szczeki hamulcowe;16;16;138;10
295320485;WYSLANE;6834818;SOS-PRIM-30;2026-04-06;Amortyzator tyl;8;5;138;10
295320485;WYSLANE;6834818;SOS-PRIM-30;2026-04-06;Amortyzator tyl;8;3;138;10
129937269;ZAFAKTUROWANE;9250135;MAG-PRIM-75;2026-04-06;Amortyzator tyl;3;3;150;10
432321310;PRZYDZIELONE;2712428;ASO-PRIM-40;2026-04-06;Szyba boczna;12;12;2;10
409770584;WSTRZYMANE;2712428;ASO-PRIM-40;2026-04-06;Zderzak tylny;6;6;2;10
282126655;NIEZREALIZOWANE;2712428;ASO-PRIM-40;2026-04-06;Zamek drzwi;23;23;2;10
306294028;PRZYDZIELONE;2880601;PAR-PRIM-26;2026-04-06;Beben hamulcowy;3;1;11;10
306294028;PRZYDZIELONE;2880601;PAR-PRIM-26;2026-04-06;Beben hamulcowy;3;2;11;10
710036086;WSTRZYMANE;2880601;PAR-PRIM-26;2026-04-06;Wal napedowy;14;14;11;10
697811251;WSTRZYMANE;2880601;PAR-PRIM-26;2026-04-06;Serwo hamulcowe;30;30;11;10
282126655;ZAWIESZONE;6187351;ASO-PRIM-50;2026-04-06;Zamek drzwi;27;27;2;10
453300810;ZAWIESZONE;6187351;ASO-PRIM-50;2026-04-06;Zderzak tylny;9;9;2;10
268237631;PRZYDZIELONE;6187351;ASO-PRIM-50;2026-04-06;Pioro wycieraczki tyl;16;16;2;10
585136461;PRZEKIEROWANE;6156758;SOS-PRIM-33;2026-04-06;Szczeki hamulcowe;26;26;138;10
173471957;ZAFAKTUROWANE;6156758;SOS-PRIM-33;2026-04-06;Przekaznik pompy;4;4;138;10
6987991;PRZYDZIELONE;6156758;SOS-PRIM-33;2026-04-06;Fotel kierowcy;5;5;138;10
337892805;PRZYDZIELONE;6156758;SOS-PRIM-33;2026-04-06;Polos napedowa;1;1;138;10
269963851;NIEZREALIZOWANE;4488239;ASO-IC-43;2026-04-06;Bezpiecznik glowny;14;14;2;10
109757451;WYSLANE;7910013;PAR-22@;2026-04-06;Pompa paliwa;28;23;11;10
109757451;WYSLANE;7910013;PAR-22@;2026-04-06;Pompa paliwa;28;5;11;10
571998889;WSTRZYMANE;7004705;PAR-PRIM-22;2026-04-06;Kanapa tylna;28;28;11;10
206478299;PRZEKIEROWANE;1819525;PAR-74@;2026-04-06;Lampa tylna prawa;9;9;11;10
428424718;PRZEKIEROWANE;1819525;PAR-74@;2026-04-06;Lusterko zewnetrzne lewe;1;1;11;10
454350903;NIEZREALIZOWANE;1819525;PAR-74@;2026-04-06;Polos napedowa;24;13;11;10
454350903;NIEZREALIZOWANE;1819525;PAR-74@;2026-04-06;Polos napedowa;24;11;11;10
26865092;WYSLANE;1819525;PAR-74@;2026-04-06;Podnosnik szyby;12;12;11;10
68222356;PRZEKIEROWANE;2051691;WRO-64@;2026-04-06;Zacisk hamulcowy tyl;9;9;104;10
166954844;PRZYDZIELONE;7340979;PAR-PRIM-73;2026-04-06;Polos napedowa;7;7;11;10
91979690;ZAFAKTUROWANE;7340979;PAR-PRIM-73;2026-04-06;Szyba boczna;20;20;11;10
710036086;ZAFAKTUROWANE;7340979;PAR-PRIM-73;2026-04-06;Wal napedowy;9;1;11;10
710036086;ZAFAKTUROWANE;7340979;PAR-PRIM-73;2026-04-06;Wal napedowy;9;8;11;10
432321310;WSTRZYMANE;7340979;PAR-PRIM-73;2026-04-06;Szyba boczna;16;16;11;10
68222356;PRZYDZIELONE;5736197;ASO-PRIM-10;2026-04-06;Zacisk hamulcowy tyl;7;7;2;20
542631108;ZAFAKTUROWANE;7418370;POZ-PRIM-33;2026-04-06;Blotnik lewy;4;4;1;20
