P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
407953839;ZAWIESZONE;5037649;PAR-25@;2026-03-05;Przepustnica;29;29;11;10
940449931;PRZYDZIELONE;5037649;PAR-25@;2026-03-05;Szyba czolowa;15;15;11;10
980482440;ZAFAKTUROWANE;5037649;PAR-25@;2026-03-05;Swieca zaplonowa;9;9;11;10
178585192;PRZYDZIELONE;1846919;VCA-PRIM-26;2026-03-05;Tarcza hamulcowa;30;30;126;10
93359856;NIEZREALIZOWANE;1846919;VCA-PRIM-26;2026-03-05;Zderzak przedni;22;22;126;10
428424718;ZAFAKTUROWANE;5313110;ASO-856Y;2026-03-05;Lusterko zewnetrzne lewe;11;11;2;20
454350903;WSTRZYMANE;5313110;ASO-856Y;2026-03-05;Polos napedowa;8;8;2;20
348205935;WSTRZYMANE;5313110;ASO-856Y;2026-03-05;Olej silnikowy 5W30;11;11;2;20
545129047;PRZYDZIELONE;5313110;ASO-856Y;2026-03-05;Czujnik parkowania;26;26;2;20
117744861;WYSLANE;3260665;PAR-PRIM-49;2026-03-05;Sonda lambda;13;13;11;10
260926298;PRZYDZIELONE;3260665;PAR-PRIM-49;2026-03-05;Kierownica;1;1;11;10
707587342;ZAFAKTUROWANE;3260665;PAR-PRIM-49;2026-03-05;Plyn hamulcowy;5;5;11;10
267002705;PRZEKIEROWANE;6187476;POZ-PRIM-46;2026-03-05;Rolka napinacza;4;4;1;20
453300810;ZAFAKTUROWANE;2929341;PAR-PRIM-10;2026-03-05;Zderzak tylny;27;27;11;10
406929288;PRZYDZIELONE;2929341;PAR-PRIM-10;2026-03-05;Silnik kompletny;7;7;11;10
671420971;NIEZREALIZOWANE;2929341;PAR-PRIM-10;2026-03-05;Lacznik stabilizatora;16;16;11;10
475818013;NIEZREALIZOWANE;2929341;PAR-PRIM-10;2026-03-05;Filtr oleju;24;24;11;10
236706312;PRZYDZIELONE;3035401;NT-8215;2026-03-05;Czujnik ABS;17;14;2;10
236706312;PRZYDZIELONE;3035401;NT-8215;2026-03-05;Czujnik ABS;17;3;2;10
475818013;WYSLANE;3035401;NT-8215;2026-03-05;Filtr oleju;18;18;2;10
453045110;PRZEKIEROWANE;3035401;NT-8215;2026-03-05;Walek rozrzadu;25;25;2;10
260926298;PRZYDZIELONE;3035401;NT-8215;2026-03-05;Kierownica;17;17;2;10
866277851;WSTRZYMANE;3607263;ASO-756Y;2026-03-05;Guma stabilizatora;10;1;2;10
866277851;WSTRZYMANE;3607263;ASO-756Y;2026-03-05;Guma stabilizatora;10;9;2;10
943530428;PRZEKIEROWANE;8965604;ASO-50@;2026-03-05;Filtr paliwa;9;9;2;10
740749735;WYSLANE;8965604;ASO-50@;2026-03-05;Sprzeglo dwumasowe;27;4;2;10
740749735;WYSLANE;8965604;ASO-50@;2026-03-05;Sprzeglo dwumasowe;27;23;2;10
940449931;NIEZREALIZOWANE;8965604;ASO-50@;2026-03-05;Szyba czolowa;1;1;2;10
54328806;PRZEKIEROWANE;8965604;ASO-50@;2026-03-05;Drzwi tylne lewe;5;4;2;10
54328806;PRZEKIEROWANE;8965604;ASO-50@;2026-03-05;Drzwi tylne lewe;5;1;2;10
32004523;NIEZREALIZOWANE;1625052;POZ-PRIM-67;2026-03-05;Pompa paliwa;1;1;1;10
74694276;PRZEKIEROWANE;1625052;POZ-PRIM-67;2026-03-05;Tlok silnika;10;10;1;10
401496939;PRZEKIEROWANE;1625052;POZ-PRIM-67;2026-03-05;Fotel kierowcy;5;5;1;10
940449931;ZAFAKTUROWANE;7507352;SOS-PRIM-83;2026-03-05;Szyba czolowa;28;28;138;10
542631108;WYSLANE;7507352;SOS-PRIM-83;2026-03-05;Blotnik lewy;23;23;138;10
843036227;WYSLANE;7507352;SOS-PRIM-83;2026-03-05;Alternator;2;2;138;10
76092500;ZAWIESZONE;7507352;SOS-PRIM-83;2026-03-05;Czujnik temperatury;16;16;138;10
573538321;PRZEKIEROWANE;5653326;MAG-66@;2026-03-05;Szyba boczna;19;19;150;10
363026614;ZAWIESZONE;5653326;MAG-66@;2026-03-05;Blok silnika;7;7;150;10
76677861;ZAWIESZONE;5653326;MAG-66@;2026-03-05;Blotnik lewy;3;3;150;10
627704430;ZAWIESZONE;8480476;ASO-28@;2026-03-05;Beben hamulcowy;29;29;2;10
810969828;ZAWIESZONE;8480476;ASO-28@;2026-03-05;Szyba boczna;9;9;2;10
401496939;WSTRZYMANE;8480476;ASO-28@;2026-03-05;Fotel kierowcy;28;28;2;10
950044367;PRZYDZIELONE;8480476;ASO-28@;2026-03-05;Wlacznik swiatel;16;16;2;10
369329644;ZAWIESZONE;5047374;SOS-69@;2026-03-05;Blotnik lewy;7;7;138;20
475818013;NIEZREALIZOWANE;6143138;ASO-54@;2026-03-05;Filtr oleju;14;14;2;10
380434119;NIEZREALIZOWANE;6143138;ASO-54@;2026-03-05;Beben hamulcowy;26;26;2;10
245834373;WYSLANE;6143138;ASO-54@;2026-03-05;Pompa oleju;4;4;2;10
282126655;ZAFAKTUROWANE;6143138;ASO-54@;2026-03-05;Zamek drzwi;3;3;2;10
708412051;PRZEKIEROWANE;5183819;PAR-65@;2026-03-05;Akumulator 12V;16;9;11;10
708412051;PRZEKIEROWANE;5183819;PAR-65@;2026-03-05;Akumulator 12V;16;7;11;10
765533129;NIEZREALIZOWANE;7179393;PAR-17@;2026-03-05;Guma stabilizatora;7;7;11;10
671420971;ZAWIESZONE;7179393;PAR-17@;2026-03-05;Lacznik stabilizatora;8;8;11;10
524646385;PRZYDZIELONE;7179393;PAR-17@;2026-03-05;Blok silnika;24;24;11;10
911290105;ZAFAKTUROWANE;7698234;ASO-PRIM-98;2026-03-05;Amortyzator przod;27;17;2;20
911290105;ZAFAKTUROWANE;7698234;ASO-PRIM-98;2026-03-05;Amortyzator przod;27;10;2;20
76238245;NIEZREALIZOWANE;7698234;ASO-PRIM-98;2026-03-05;Lampa tylna prawa;22;22;2;20
142078763;WSTRZYMANE;7698234;ASO-PRIM-98;2026-03-05;Szyba czolowa;8;4;2;20
142078763;WSTRZYMANE;7698234;ASO-PRIM-98;2026-03-05;Szyba czolowa;8;4;2;20
869129330;PRZYDZIELONE;7698234;ASO-PRIM-98;2026-03-05;Pioro wycieraczki tyl;21;10;2;20
869129330;PRZYDZIELONE;7698234;ASO-PRIM-98;2026-03-05;Pioro wycieraczki tyl;21;11;2;20
74694276;ZAWIESZONE;4315446;ASO-PRIM-26;2026-03-05;Tlok silnika;17;17;2;10
545129047;PRZEKIEROWANE;4315446;ASO-PRIM-26;2026-03-05;Czujnik parkowania;19;2;2;10
545129047;PRZEKIEROWANE;4315446;ASO-PRIM-26;2026-03-05;Czujnik parkowania;19;17;2;10
924265163;WSTRZYMANE;2370842;MAG-41@;2026-03-05;Glowica silnika;21;21;150;20
166954844;WSTRZYMANE;4286904;WRO-PRIM-16;2026-03-05;Polos napedowa;6;6;104;20
269963851;ZAWIESZONE;4286904;WRO-PRIM-16;2026-03-05;Bezpiecznik glowny;2;2;104;20
257119965;ZAFAKTUROWANE;4856003;ASO-795Y;2026-03-05;Miska olejowa;25;11;2;10
257119965;ZAFAKTUROWANE;4856003;ASO-795Y;2026-03-05;Miska olejowa;25;14;2;10
260926298;WSTRZYMANE;4856003;ASO-795Y;2026-03-05;Kierownica;24;24;2;10
286675249;ZAWIESZONE;4856003;ASO-795Y;2026-03-05;Lampa tylna lewa;17;7;2;10
286675249;ZAWIESZONE;4856003;ASO-795Y;2026-03-05;Lampa tylna lewa;17;10;2;10
84621066;ZAFAKTUROWANE;4856003;ASO-795Y;2026-03-05;Bezpiecznik glowny;7;5;2;10
84621066;ZAFAKTUROWANE;4856003;ASO-795Y;2026-03-05;Bezpiecznik glowny;7;2;2;10
76092500;NIEZREALIZOWANE;4856003;ASO-795Y;2026-03-05;Czujnik temperatury;1;1;2;10
542631108;ZAWIESZONE;4856003;ASO-795Y;2026-03-05;Blotnik lewy;23;23;2;10
453001960;ZAWIESZONE;4856003;ASO-795Y;2026-03-05;Pasek wieloklinowy;29;29;2;10
76238245;ZAFAKTUROWANE;2736852;MAG-55@;2026-03-05;Lampa tylna prawa;19;7;150;10
76238245;ZAFAKTUROWANE;2736852;MAG-55@;2026-03-05;Lampa tylna prawa;19;12;150;10
230045022;PRZEKIEROWANE;8857067;ASO-PRIM-92;2026-03-05;Przekaznik pompy;14;14;2;10
502574736;PRZYDZIELONE;8857067;ASO-PRIM-92;2026-03-05;Silniczek krokowy;28;28;2;10
123008994;WYSLANE;5037047;ASO-52MOT;2026-03-05;Reflektor lewy LED;4;4;2;20
697818098;WSTRZYMANE;5037047;ASO-52MOT;2026-03-05;Lampa tylna lewa;20;20;2;20
441427711;NIEZREALIZOWANE;5037047;ASO-52MOT;2026-03-05;Rozrusznik;3;3;2;20
453045110;ZAWIESZONE;9484441;PAR-37@;2026-03-05;Walek rozrzadu;25;25;11;10
213589170;WYSLANE;9484441;PAR-37@;2026-03-05;Sonda lambda;17;17;11;10
980482440;ZAFAKTUROWANE;4294044;WRO-PRIM-95;2026-03-05;Swieca zaplonowa;21;21;104;10
453001960;PRZEKIEROWANE;4294044;WRO-PRIM-95;2026-03-05;Pasek wieloklinowy;24;16;104;10
453001960;PRZEKIEROWANE;4294044;WRO-PRIM-95;2026-03-05;Pasek wieloklinowy;24;8;104;10
950044367;WYSLANE;4294044;WRO-PRIM-95;2026-03-05;Wlacznik swiatel;2;2;104;10
257119965;WYSLANE;9389200;POZ-78@;2026-03-05;Miska olejowa;28;28;1;10
430623729;PRZYDZIELONE;9389200;POZ-78@;2026-03-05;Chlodnica klimatyzacji;1;1;1;10
284422919;WYSLANE;9389200;POZ-78@;2026-03-05;Katalizator;21;21;1;10
397488786;PRZEKIEROWANE;8070173;POZ-34@;2026-03-05;Lozysko kola;12;3;1;10
397488786;PRZEKIEROWANE;8070173;POZ-34@;2026-03-05;Lozysko kola;12;9;1;10
234770738;WSTRZYMANE;8070173;POZ-34@;2026-03-05;Wal napedowy;17;15;1;10
234770738;WSTRZYMANE;8070173;POZ-34@;2026-03-05;Wal napedowy;17;2;1;10
213589170;WYSLANE;8666895;ASO-186Y;2026-03-05;Sonda lambda;3;3;2;20
380434119;ZAFAKTUROWANE;8152732;VCA-12@;2026-03-05;Beben hamulcowy;9;5;126;10
380434119;ZAFAKTUROWANE;8152732;VCA-12@;2026-03-05;Beben hamulcowy;9;4;126;10
46664552;ZAFAKTUROWANE;8152732;VCA-12@;2026-03-05;Szyba boczna;24;24;126;10
50600821;PRZEKIEROWANE;8195610;VCA-955Y;2026-03-05;Pioro wycieraczki przod;13;13;126;10
627704430;WYSLANE;6655173;PAR-76@;2026-03-05;Beben hamulcowy;24;24;11;10
105685387;WSTRZYMANE;7100968;VCA-20@;2026-03-05;Miska olejowa;12;8;126;10
105685387;WSTRZYMANE;7100968;VCA-20@;2026-03-05;Miska olejowa;12;4;126;10
972197337;WSTRZYMANE;7100968;VCA-20@;2026-03-05;Walek rozrzadu;17;17;126;10
28502780;WSTRZYMANE;7100968;VCA-20@;2026-03-05;Wiazka elektryczna;22;22;126;10
865251839;WYSLANE;7100968;VCA-20@;2026-03-05;Chlodnica wody;6;6;126;10
257119965;ZAFAKTUROWANE;6888126;WRO-832Y;2026-03-05;Miska olejowa;5;5;104;10
