P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
284612384;WSTRZYMANE;7875906;POZ-PRIM-92;2026-03-18;Silniczek krokowy;21;16;1;10
284612384;WSTRZYMANE;7875906;POZ-PRIM-92;2026-03-18;Silniczek krokowy;21;5;1;10
882413818;ZAWIESZONE;7875906;POZ-PRIM-92;2026-03-18;Walek rozrzadu;18;8;1;10
882413818;ZAWIESZONE;7875906;POZ-PRIM-92;2026-03-18;Walek rozrzadu;18;10;1;10
257119965;NIEZREALIZOWANE;7875906;POZ-PRIM-92;2026-03-18;Miska olejowa;4;4;1;10
631701672;WYSLANE;7875906;POZ-PRIM-92;2026-03-18;Bezpiecznik glowny;10;10;1;10
697818098;NIEZREALIZOWANE;1945726;PAR-939X;2026-03-18;Lampa tylna lewa;1;1;11;10
869129330;WYSLANE;1945726;PAR-939X;2026-03-18;Pioro wycieraczki tyl;20;20;11;10
58175865;WYSLANE;1945726;PAR-939X;2026-03-18;Lusterko zewnetrzne prawe;25;25;11;10
120127054;ZAFAKTUROWANE;1945726;PAR-939X;2026-03-18;Pompa hamulcowa;15;15;11;10
282821832;ZAFAKTUROWANE;1945726;PAR-939X;2026-03-18;Czujnik polozenia walu;30;13;11;10
282821832;ZAFAKTUROWANE;1945726;PAR-939X;2026-03-18;Czujnik polozenia walu;30;17;11;10
84621066;ZAFAKTUROWANE;1945726;PAR-939X;2026-03-18;Bezpiecznik glowny;19;19;11;10
643121853;WSTRZYMANE;1945726;PAR-939X;2026-03-18;Koncowka drazka kierowniczego;27;7;11;10
643121853;WSTRZYMANE;1945726;PAR-939X;2026-03-18;Koncowka drazka kierowniczego;27;20;11;10
74326370;PRZYDZIELONE;1945726;PAR-939X;2026-03-18;Fotel kierowcy;2;2;11;10
806258900;PRZEKIEROWANE;1945726;PAR-939X;2026-03-18;Wahacz poprzeczny;26;26;11;10
123008994;WYSLANE;1945726;PAR-939X;2026-03-18;Reflektor lewy LED;24;24;11;10
268237631;NIEZREALIZOWANE;1945726;PAR-939X;2026-03-18;Pioro wycieraczki tyl;8;8;11;10
986234887;PRZEKIEROWANE;1945726;PAR-939X;2026-03-18;Silnik kompletny;9;9;11;10
726610539;ZAWIESZONE;1945726;PAR-939X;2026-03-18;Podnosnik szyby;19;19;11;10
432321310;WSTRZYMANE;1945726;PAR-939X;2026-03-18;Szyba boczna;25;25;11;10
682570971;WYSLANE;1945726;PAR-939X;2026-03-18;Filtr paliwa;27;27;11;10
424816516;NIEZREALIZOWANE;1945726;PAR-939X;2026-03-18;Zbiorniczek wyrownawczy;2;2;11;10
738918273;PRZYDZIELONE;1945726;PAR-939X;2026-03-18;Wiazka elektryczna;16;16;11;10
239680711;PRZEKIEROWANE;1945726;PAR-939X;2026-03-18;Katalizator;8;8;11;10
93359856;ZAFAKTUROWANE;1945726;PAR-939X;2026-03-18;Zderzak przedni;1;1;11;10
74694276;ZAFAKTUROWANE;1945726;PAR-939X;2026-03-18;Tlok silnika;19;4;11;10
74694276;ZAFAKTUROWANE;1945726;PAR-939X;2026-03-18;Tlok silnika;19;15;11;10
618712544;PRZYDZIELONE;1945726;PAR-939X;2026-03-18;Akumulator 12V;17;1;11;10
618712544;PRZYDZIELONE;1945726;PAR-939X;2026-03-18;Akumulator 12V;17;16;11;10
388312652;ZAWIESZONE;1945726;PAR-939X;2026-03-18;Swieca zarowa;5;1;11;10
388312652;ZAWIESZONE;1945726;PAR-939X;2026-03-18;Swieca zarowa;5;4;11;10
397488786;WSTRZYMANE;1945726;PAR-939X;2026-03-18;Lozysko kola;12;8;11;10
397488786;WSTRZYMANE;1945726;PAR-939X;2026-03-18;Lozysko kola;12;4;11;10
991358895;WSTRZYMANE;1945726;PAR-939X;2026-03-18;Turbosprezarka;7;7;11;10
385461171;ZAWIESZONE;1945726;PAR-939X;2026-03-18;Olej przekladniowy;11;11;11;10
964039981;WSTRZYMANE;1945726;PAR-939X;2026-03-18;Cewka zaplonowa;25;25;11;10
547109690;ZAWIESZONE;1945726;PAR-939X;2026-03-18;Modul zaplonowy;4;4;11;10
224966459;WYSLANE;1945726;PAR-939X;2026-03-18;Lusterko zewnetrzne lewe;19;19;11;10
733963718;WSTRZYMANE;1945726;PAR-939X;2026-03-18;Drzwi przednie prawe;30;30;11;10
229519408;WSTRZYMANE;8866960;MAG-58@;2026-03-18;Pioro wycieraczki przod;30;25;150;20
229519408;WSTRZYMANE;8866960;MAG-58@;2026-03-18;Pioro wycieraczki przod;30;5;150;20
749631470;WYSLANE;8866960;MAG-58@;2026-03-18;Beben hamulcowy;14;14;150;20
707587342;NIEZREALIZOWANE;8866960;MAG-58@;2026-03-18;Plyn hamulcowy;24;24;150;20
173471957;ZAWIESZONE;6324899;ASO-85@;2026-03-18;Przekaznik pompy;1;1;2;10
282126655;PRZYDZIELONE;6324899;ASO-85@;2026-03-18;Zamek drzwi;14;14;2;10
765533129;PRZEKIEROWANE;6324899;ASO-85@;2026-03-18;Guma stabilizatora;2;2;2;10
241276931;ZAFAKTUROWANE;6324899;ASO-85@;2026-03-18;Pompa oleju;4;4;2;10
927547643;PRZEKIEROWANE;7231006;MAG-206X;2026-03-18;Szyba boczna;27;12;150;10
927547643;PRZEKIEROWANE;7231006;MAG-206X;2026-03-18;Szyba boczna;27;15;150;10
282821832;ZAFAKTUROWANE;7231006;MAG-206X;2026-03-18;Czujnik polozenia walu;29;29;150;10
632729211;ZAFAKTUROWANE;7231006;MAG-206X;2026-03-18;Wahacz wzdluzny;14;14;150;10
234770738;NIEZREALIZOWANE;7231006;MAG-206X;2026-03-18;Wal napedowy;25;25;150;10
245834373;ZAFAKTUROWANE;7231006;MAG-206X;2026-03-18;Pompa oleju;28;28;150;10
262873730;NIEZREALIZOWANE;7231006;MAG-206X;2026-03-18;Chlodnica wody;28;28;150;10
28502780;PRZYDZIELONE;7231006;MAG-206X;2026-03-18;Wiazka elektryczna;17;17;150;10
542631108;PRZEKIEROWANE;7231006;MAG-206X;2026-03-18;Blotnik lewy;8;8;150;10
864421347;ZAFAKTUROWANE;7231006;MAG-206X;2026-03-18;Drazek kierowniczy;19;19;150;10
120127054;PRZEKIEROWANE;7231006;MAG-206X;2026-03-18;Pompa hamulcowa;24;24;150;10
385461171;ZAFAKTUROWANE;7231006;MAG-206X;2026-03-18;Olej przekladniowy;27;6;150;10
385461171;ZAFAKTUROWANE;7231006;MAG-206X;2026-03-18;Olej przekladniowy;27;21;150;10
521463189;PRZEKIEROWANE;7231006;MAG-206X;2026-03-18;Akumulator AGM;15;15;150;10
673725057;ZAWIESZONE;7231006;MAG-206X;2026-03-18;Chlodnica wody;5;2;150;10
673725057;ZAWIESZONE;7231006;MAG-206X;2026-03-18;Chlodnica wody;5;3;150;10
994688970;PRZEKIEROWANE;7231006;MAG-206X;2026-03-18;Klamka zewnetrzna;13;13;150;10
454350903;WYSLANE;7231006;MAG-206X;2026-03-18;Polos napedowa;18;18;150;10
585136461;WSTRZYMANE;7231006;MAG-206X;2026-03-18;Szczeki hamulcowe;14;2;150;10
585136461;WSTRZYMANE;7231006;MAG-206X;2026-03-18;Szczeki hamulcowe;14;12;150;10
940449931;PRZYDZIELONE;7231006;MAG-206X;2026-03-18;Szyba czolowa;26;26;150;10
236706312;WSTRZYMANE;7231006;MAG-206X;2026-03-18;Czujnik ABS;7;7;150;10
46664552;ZAWIESZONE;7231006;MAG-206X;2026-03-18;Szyba boczna;14;14;150;10
123008994;WYSLANE;7231006;MAG-206X;2026-03-18;Reflektor lewy LED;3;3;150;10
