P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
58175865;ZAWIESZONE;8666824;MAG-41@;2026-03-30;Lusterko zewnetrzne prawe;24;24;150;10
236706312;ZAWIESZONE;8666824;MAG-41@;2026-03-30;Czujnik ABS;28;3;150;10
236706312;ZAWIESZONE;8666824;MAG-41@;2026-03-30;Czujnik ABS;28;25;150;10
681812744;PRZEKIEROWANE;9887327;SOS-PRIM-29;2026-03-30;Wentylator chlodnicy;21;21;138;20
580461872;ZAFAKTUROWANE;9887327;SOS-PRIM-29;2026-03-30;Olej silnikowy 5W30;7;5;138;20
580461872;ZAFAKTUROWANE;9887327;SOS-PRIM-29;2026-03-30;Olej silnikowy 5W30;7;2;138;20
950756571;WYSLANE;1632365;WRO-15@;2026-03-30;Pioro wycieraczki przod;1;1;104;10
911290105;ZAFAKTUROWANE;1632365;WRO-15@;2026-03-30;Amortyzator przod;29;28;104;10
911290105;ZAFAKTUROWANE;1632365;WRO-15@;2026-03-30;Amortyzator przod;29;1;104;10
819805579;NIEZREALIZOWANE;1632365;WRO-15@;2026-03-30;Pompa wspomagania;9;9;104;10
697811251;WSTRZYMANE;1632365;WRO-15@;2026-03-30;Serwo hamulcowe;15;15;104;10
843036227;ZAWIESZONE;5044310;MAG-PRIM-53;2026-03-30;Alternator;28;2;150;20
843036227;ZAWIESZONE;5044310;MAG-PRIM-53;2026-03-30;Alternator;28;26;150;20
255565531;ZAFAKTUROWANE;5044310;MAG-PRIM-53;2026-03-30;Wahacz wzdluzny;11;11;150;20
235503870;NIEZREALIZOWANE;5044310;MAG-PRIM-53;2026-03-30;Katalizator;16;4;150;20
235503870;NIEZREALIZOWANE;5044310;MAG-PRIM-53;2026-03-30;Katalizator;16;12;150;20
496358124;PRZEKIEROWANE;5044310;MAG-PRIM-53;2026-03-30;Zacisk hamulcowy przod;3;3;150;20
507860824;PRZEKIEROWANE;1257704;POZ-41@;2026-03-30;Filtr oleju;17;17;1;10
545108869;ZAWIESZONE;1257704;POZ-41@;2026-03-30;Blotnik lewy;27;11;1;10
545108869;ZAWIESZONE;1257704;POZ-41@;2026-03-30;Blotnik lewy;27;16;1;10
93359856;ZAFAKTUROWANE;1257704;POZ-41@;2026-03-30;Zderzak przedni;1;1;1;10
475818013;ZAFAKTUROWANE;6204887;VCA-98@;2026-03-30;Filtr oleju;14;14;126;10
204245259;NIEZREALIZOWANE;6204887;VCA-98@;2026-03-30;Wlacznik swiatel;24;24;126;10
