P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
32004523;ZAFAKTUROWANE;4212625;VCA-74@;2026-04-02;Pompa paliwa;17;17;126;20
284037113;ZAWIESZONE;4212625;VCA-74@;2026-04-02;Filtr oleju;8;8;126;20
230045022;PRZEKIEROWANE;4212625;VCA-74@;2026-04-02;Przekaznik pompy;18;18;126;20
865251839;PRZEKIEROWANE;1335201;WRO-PRIM-94;2026-04-02;Chlodnica wody;21;3;104;10
865251839;PRZEKIEROWANE;1335201;WRO-PRIM-94;2026-04-02;Chlodnica wody;21;18;104;10
981997993;WSTRZYMANE;1204977;POZ-72@;2026-04-02;Drzwi przednie prawe;25;25;1;10
282126655;PRZEKIEROWANE;4577752;ASO-92@;2026-04-02;Zamek drzwi;7;6;2;10
282126655;PRZEKIEROWANE;4577752;ASO-92@;2026-04-02;Zamek drzwi;7;1;2;10
348205935;WYSLANE;4577752;ASO-92@;2026-04-02;Olej silnikowy 5W30;27;27;2;10
60072915;PRZYDZIELONE;4577752;ASO-92@;2026-04-02;Wal napedowy;3;3;2;10
740749735;WSTRZYMANE;3811832;ASO-PRIM-55;2026-04-02;Sprzeglo dwumasowe;18;18;2;10
306294028;ZAWIESZONE;3368985;WRO-54@;2026-04-02;Beben hamulcowy;5;5;104;10
166954844;PRZEKIEROWANE;3368985;WRO-54@;2026-04-02;Polos napedowa;30;30;104;10
234770738;WSTRZYMANE;8200344;PAR-61MOT;2026-04-02;Wal napedowy;4;3;11;20
234770738;WSTRZYMANE;8200344;PAR-61MOT;2026-04-02;Wal napedowy;4;1;11;20
866277851;ZAFAKTUROWANE;8200344;PAR-61MOT;2026-04-02;Guma stabilizatora;29;29;11;20
166954844;NIEZREALIZOWANE;8200344;PAR-61MOT;2026-04-02;Polos napedowa;12;11;11;20
166954844;NIEZREALIZOWANE;8200344;PAR-61MOT;2026-04-02;Polos napedowa;12;1;11;20
865251839;PRZEKIEROWANE;5465695;POZ-51@;2026-04-02;Chlodnica wody;12;12;1;20
58175865;WYSLANE;8892934;SOS-PRIM-36;2026-04-02;Lusterko zewnetrzne prawe;10;10;138;20
