P.N.;Status;Order Number;Customer order number;Order date;PN Desc;Ordered quantity;Split quantity;ISPE;Ord. Type
981997993;PRZEKIEROWANE;3676249;VCA-PRIM-35;2026-02-11;Drzwi przednie prawe;1;1;126;10
632729211;ZAFAKTUROWANE;6827112;ASO-885Y;2026-02-11;Wahacz wzdluzny;20;20;2;20
850498739;WSTRZYMANE;4451124;SOS-PRIM-46;2026-02-11;Reflektor lewy LED;23;23;138;10
129937269;ZAWIESZONE;4451124;SOS-PRIM-46;2026-02-11;Amortyzator tyl;16;16;138;10
428424718;NIEZREALIZOWANE;2013206;ASO-82@;2026-02-11;Lusterko zewnetrzne lewe;28;28;2;10
260926298;ZAWIESZONE;8667844;ASO-PRIM-47;2026-02-11;Kierownica;20;20;2;10
836053811;WSTRZYMANE;8667844;ASO-PRIM-47;2026-02-11;Silniczek krokowy;17;17;2;10
268237631;PRZYDZIELONE;8667844;ASO-PRIM-47;2026-02-11;Pioro wycieraczki tyl;15;15;2;10
105685387;WSTRZYMANE;8948248;POZ-437Y;2026-02-11;Miska olejowa;30;30;1;10
314807776;ZAFAKTUROWANE;8948248;POZ-437Y;2026-02-11;Filtr paliwa;12;12;1;10
701652483;ZAWIESZONE;8948248;POZ-437Y;2026-02-11;Drzwi przednie prawe;21;21;1;10
260926298;ZAWIESZONE;8948248;POZ-437Y;2026-02-11;Kierownica;2;2;1;10
337892805;PRZEKIEROWANE;6387886;SOS-PRIM-80;2026-02-11;Polos napedowa;6;4;138;10
337892805;PRZEKIEROWANE;6387886;SOS-PRIM-80;2026-02-11;Polos napedowa;6;2;138;10
496358124;ZAFAKTUROWANE;6387886;SOS-PRIM-80;2026-02-11;Zacisk hamulcowy przod;16;16;138;10
428863029;WYSLANE;6387886;SOS-PRIM-80;2026-02-11;Pompa hamulcowa;3;3;138;10
924876553;PRZYDZIELONE;6387886;SOS-PRIM-80;2026-02-11;Plyn chlodniczy;19;19;138;10
206478299;ZAFAKTUROWANE;5232624;SOS-171Y;2026-02-11;Lampa tylna prawa;7;7;138;10
268237631;ZAFAKTUROWANE;5232624;SOS-171Y;2026-02-11;Pioro wycieraczki tyl;2;2;138;10
74326370;WYSLANE;5232624;SOS-171Y;2026-02-11;Fotel kierowcy;25;25;138;10
239680711;WYSLANE;5337261;PAR-82@;2026-02-11;Katalizator;19;19;11;10
643121853;WYSLANE;5337261;PAR-82@;2026-02-11;Koncowka drazka kierowniczego;12;12;11;10
236706312;WSTRZYMANE;5337261;PAR-82@;2026-02-11;Czujnik ABS;12;12;11;10
369329644;PRZEKIEROWANE;6578822;SOS-66@;2026-02-11;Blotnik lewy;27;12;138;10
369329644;PRZEKIEROWANE;6578822;SOS-66@;2026-02-11;Blotnik lewy;27;15;138;10
726610539;NIEZREALIZOWANE;8036005;MAG-PRIM-50;2026-02-11;Podnosnik szyby;29;29;150;20
609204872;WYSLANE;8036005;MAG-PRIM-50;2026-02-11;Wtryskiwacz paliwa;15;15;150;20
54328806;ZAWIESZONE;8036005;MAG-PRIM-50;2026-02-11;Drzwi tylne lewe;15;11;150;20
54328806;ZAWIESZONE;8036005;MAG-PRIM-50;2026-02-11;Drzwi tylne lewe;15;4;150;20
129937269;WSTRZYMANE;7064205;WRO-PRIM-39;2026-02-11;Amortyzator tyl;8;5;104;10
129937269;WSTRZYMANE;7064205;WRO-PRIM-39;2026-02-11;Amortyzator tyl;8;3;104;10
602774446;PRZEKIEROWANE;7064205;WRO-PRIM-39;2026-02-11;Wlacznik swiatel;1;1;104;10
697811251;ZAWIESZONE;2048717;POZ-PRIM-72;2026-02-11;Serwo hamulcowe;19;19;1;10
843036227;PRZYDZIELONE;4539164;WRO-PRIM-53;2026-02-11;Alternator;18;7;104;10
843036227;PRZYDZIELONE;4539164;WRO-PRIM-53;2026-02-11;Alternator;18;11;104;10
571998889;NIEZREALIZOWANE;4539164;WRO-PRIM-53;2026-02-11;Kanapa tylna;25;25;104;10
453001960;ZAWIESZONE;4539164;WRO-PRIM-53;2026-02-11;Pasek wieloklinowy;2;2;104;10
470416376;WYSLANE;9889005;VCA-PRIM-42;2026-02-11;Chlodnica klimatyzacji;5;5;126;10
882413818;ZAWIESZONE;6480472;POZ-16@;2026-02-11;Walek rozrzadu;12;12;1;10
627704430;ZAWIESZONE;6480472;POZ-16@;2026-02-11;Beben hamulcowy;19;19;1;10
681812744;WSTRZYMANE;5099102;MAG-PRIM-88;2026-02-11;Wentylator chlodnicy;7;7;150;20
836053811;WSTRZYMANE;5099102;MAG-PRIM-88;2026-02-11;Silniczek krokowy;11;11;150;20
631701672;PRZEKIEROWANE;6474374;INT-MAG;2026-02-11;Bezpiecznik glowny;18;18;150;10
229519408;PRZYDZIELONE;6474374;INT-MAG;2026-02-11;Pioro wycieraczki przod;20;11;150;10
